H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202510,三次調整力1,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20251001B01,募集量（TSO別）[MW],0,220,345,0,69,0,0,95,13,742
20251001B01,応札量合計（電源属地別）[MW],133,400,142.541,975,75,73,430.367,136,394,2758.908
20251001B01,落札量合計（電源属地別）[MW],10,353,40,726.287,75,73,140.485,52,20,1489.772
20251001B01,応札件数（電源属地別）[件],1,2,2,13,1,1,6,5,4,35
20251001B01,落札件数（電源属地別）[件],1,2,1,11,1,1,4,4,2,27
20251001B01,最高落札価格（電源属地別）[円/kW・30分],0.36,3.37,0.37,4.21,1.23,6.75,1.94,5.5,0.36,6.75
20251001B01,最低落札価格（電源属地別）[円/kW・30分],0.36,1.96,0.37,2.72,1.23,6.75,0.36,0.7,0.36,0.36
20251001B01,平均落札価格（電源属地別）[円/kW・30分],0.36,2.89,0.37,3.12,1.23,6.75,1.19,4.24,0.36,2.88
20251001B01,最高落札価格（TSO別）[円/kW・30分],0.36,3.37,4.21,4.21,1.23,6.75,1.94,6.75,0.36,6.75
20251001B01,最低落札価格（TSO別）[円/kW・30分],0.36,1.96,0.37,2.72,1.23,6.75,0.36,0.36,0.36,0.36
20251001B01,平均落札価格（TSO別）[円/kW・30分],0.36,2.61,2.94,3.09,1.23,6.75,1.19,5.17,0.36,2.88
20251001B01,落札量合計（TSO別）[MW],10,220,345,553.327,69,26,140.445,106,20,1489.772
20251001B01,（内訳）自エリアからの落札量[MW],10,220,40,553.327,69,26,140.445,52,20,1130.772
20251001B02,募集量（TSO別）[MW],0,311,359,0,77,0,0,92,46,885
20251001B02,応札量合計（電源属地別）[MW],137.89,550,253.159,959,95,73,430.367,132,428,3058.416
20251001B02,落札量合計（電源属地別）[MW],1,497.75,88.518,759.857,95,73,140.485,56,54,1765.61
20251001B02,応札件数（電源属地別）[件],4,3,5,11,1,1,6,5,5,41
20251001B02,落札件数（電源属地別）[件],1,3,3,10,1,1,4,4,3,30
20251001B02,最高落札価格（電源属地別）[円/kW・30分],5,3.01,2.4,4.96,1.06,6.36,1.94,5.55,1.31,6.36
20251001B02,最低落札価格（電源属地別）[円/kW・30分],5,1.35,0.53,3.13,1.06,6.36,0.36,0.63,0.36,0.36
20251001B02,平均落札価格（電源属地別）[円/kW・30分],5,2.24,1.55,3.67,1.06,6.36,1.21,3.27,0.96,2.84
20251001B02,最高落札価格（TSO別）[円/kW・30分],5,3.01,4.49,4.96,1.06,6.36,1.94,6.36,1.31,6.36
20251001B02,最低落札価格（TSO別）[円/kW・30分],5,1.35,0.53,3.13,1.06,6.36,0.36,0.36,0.36,0.36
20251001B02,平均落札価格（TSO別）[円/kW・30分],5,1.86,2.81,3.69,1.06,6.36,1.21,3.25,0.96,2.84
20251001B02,落札量合計（TSO別）[MW],1,333,359,637.165,77,62,140.445,102,54,1765.61
20251001B02,（内訳）自エリアからの落札量[MW],1,333,88.518,637.165,77,62,140.445,56,54,1449.128
20251001B03,募集量（TSO別）[MW],11,428,708,0,107,0,172,149,169,1744
20251001B03,応札量合計（電源属地別）[MW],167.99,550,344.441,605,135,164.6,430.367,222,396,3015.398
20251001B03,落札量合計（電源属地別）[MW],65.99,550,344.441,257.719,135,73,199.373,156.455,184,1965.978
20251001B03,応札件数（電源属地別）[件],3,3,4,6,2,2,6,5,4,35
20251001B03,落札件数（電源属地別）[件],3,3,4,6,2,1,5,5,3,32
20251001B03,最高落札価格（電源属地別）[円/kW・30分],19.49,3.8,3.94,3.59,1.54,5.51,1.94,5.48,0.36,19.49
20251001B03,最低落札価格（電源属地別）[円/kW・30分],4.99,2.22,0.36,3.05,1.43,5.51,0.36,0.36,0.36,0.36
20251001B03,平均落札価格（電源属地別）[円/kW・30分],12.3,2.97,2.26,3.37,1.48,5.51,0.72,1.6,0.36,2.62
20251001B03,最高落札価格（TSO別）[円/kW・30分],19.49,3.8,3.94,0,1.54,5.51,5.51,5.51,0.36,19.49
20251001B03,最低落札価格（TSO別）[円/kW・30分],4.99,2.22,0.36,0,1.43,5.51,0.36,0.36,0.36,0.36
20251001B03,平均落札価格（TSO別）[円/kW・30分],12.3,2.97,2.69,0,1.48,5.51,1.17,1.84,0.36,2.62
20251001B03,落札量合計（TSO別）[MW],65.99,550,568.907,0,116,58,231.081,192,184,1965.978
20251001B03,（内訳）自エリアからの落札量[MW],65.99,550,344.441,0,116,58,199.373,156.455,184,1674.259
20251001B04,募集量（TSO別）[MW],65,470,1472,0,178,282,440,211,475,3593
20251001B04,応札量合計（電源属地別）[MW],169.89,550,1453.922,0,188,164.6,362.647,273,627.98,3790.039
20251001B04,落札量合計（電源属地別）[MW],62.8,550,1421.112,0,188,164.6,362.647,241,591.849,3582.008
20251001B04,応札件数（電源属地別）[件],4,3,10,0,2,2,6,5,9,41
20251001B04,落札件数（電源属地別）[件],3,3,10,0,2,2,6,5,7,38
20251001B04,最高落札価格（電源属地別）[円/kW・30分],19.49,4.04,4.64,0,2.61,5.76,1.94,5.5,5.36,19.49
20251001B04,最低落札価格（電源属地別）[円/kW・30分],4.35,2.48,0.36,0,2.5,4.93,0.36,0.36,0.36,0.36
20251001B04,平均落札価格（電源属地別）[円/kW・30分],11.56,3.21,2.17,0,2.54,5.3,0.76,1.25,2.02,2.43
20251001B04,最高落札価格（TSO別）[円/kW・30分],19.49,4.04,4.64,0,2.61,5.76,1.94,5.5,5.36,19.49
20251001B04,最低落札価格（TSO別）[円/kW・30分],2.48,2.48,0.36,0,0.52,0.52,0.36,0.36,0.36,0.36
20251001B04,平均落札価格（TSO別）[円/kW・30分],10.86,3.22,2.17,0,2.45,4.41,0.82,1.25,2.14,2.43
20251001B04,落札量合計（TSO別）[MW],68,544.8,1421.112,0,178,211.6,388.496,241,529,3582.008
20251001B04,（内訳）自エリアからの落札量[MW],62.8,544.8,1421.112,0,170,164.6,325.647,241,529,3458.959
20251001B05,募集量（TSO別）[MW],12,330,1353,0,180,97,380,213,471,3036
20251001B05,応札量合計（電源属地別）[MW],166,550,1550.298,0,194,167.6,240.975,274,625,3767.873
20251001B05,落札量合計（電源属地別）[MW],62.8,550,1323.498,0,180,106.6,240.975,224,535.409,3223.282
20251001B05,応札件数（電源属地別）[件],2,3,9,0,2,3,5,4,7,35
20251001B05,落札件数（電源属地別）[件],2,3,9,0,2,2,5,4,7,34
20251001B05,最高落札価格（電源属地別）[円/kW・30分],19.49,3.59,4.64,0,4.31,5.41,1.94,0.77,5.19,19.49
20251001B05,最低落札価格（電源属地別）[円/kW・30分],1.72,1.98,0.36,0,4.2,5.41,0.36,0.36,0.36,0.36
20251001B05,平均落札価格（電源属地別）[円/kW・30分],10.72,2.76,2.56,0,4.24,5.41,0.9,0.47,2.14,2.6
20251001B05,最高落札価格（TSO別）[円/kW・30分],19.49,3.59,4.64,0,4.31,5.41,5.41,0.77,5.19,19.49
20251001B05,最低落札価格（TSO別）[円/kW・30分],1.72,1.98,0.36,0,4.2,5.41,0.36,0.36,0.36,0.36
20251001B05,平均落札価格（TSO別）[円/kW・30分],10.72,2.76,2.56,0,4.24,5.41,1.12,0.47,2.26,2.6
20251001B05,落札量合計（TSO別）[MW],62.8,550,1323.498,0,180,97,314.984,224,471,3223.282
20251001B05,（内訳）自エリアからの落札量[MW],62.8,550,1323.498,0,180,97,240.975,224,471,3149.273
20251001B06,募集量（TSO別）[MW],0,303,1153,0,115,194,219,188,426,2598
20251001B06,応札量合計（電源属地別）[MW],55.59,700,1264.344,0,120,167.6,529.111,265,326,3427.645
20251001B06,落札量合計（電源属地別）[MW],53.69,700,968.879,0,120,164.6,437.909,221,325.491,2991.569
20251001B06,応札件数（電源属地別）[件],4,4,9,0,1,3,11,4,5,41
20251001B06,落札件数（電源属地別）[件],3,4,9,0,1,2,11,4,5,39
20251001B06,最高落札価格（電源属地別）[円/kW・30分],19.49,3.27,5.43,0,7.94,6.47,19.51,5.7,4.85,19.51
20251001B06,最低落札価格（電源属地別）[円/kW・30分],18.99,1.74,0.36,0,7.94,6.47,0.89,0.36,2.66,0.36
20251001B06,平均落札価格（電源属地別）[円/kW・30分],19.42,2.59,2.53,0,7.94,6.47,2.2,1.95,3.89,3.34
20251001B06,最高落札価格（TSO別）[円/kW・30分],19.49,3.27,5.43,0,7.94,19.51,19.51,5.7,4.85,19.51
20251001B06,最低落札価格（TSO別）[円/kW・30分],18.99,1.74,0.36,0,7.94,0.89,0.89,0.36,0.89,0.36
20251001B06,平均落札価格（TSO別）[円/kW・30分],19.42,2.59,2.53,0,7.94,6.66,1.75,1.95,3.18,3.34
20251001B06,落札量合計（TSO別）[MW],53.69,700,968.879,0,115,194,219,221,520,2991.569
20251001B06,（内訳）自エリアからの落札量[MW],53.69,700,968.879,0,115,164.6,219,221,325.491,2767.66
20251001B07,募集量（TSO別）[MW],0,265,990,0,78,90,223,104,270,2020
20251001B07,応札量合計（電源属地別）[MW],34.99,400,1789.849,307.582,105,163.6,529.111,138,459,3927.132
20251001B07,落札量合計（電源属地別）[MW],0,400,868.925,245.97,105,72,178.105,106,197,2173
20251001B07,応札件数（電源属地別）[件],2,2,9,1,1,2,11,4,7,39
20251001B07,落札件数（電源属地別）[件],0,2,7,1,1,1,9,4,5,30
20251001B07,最高落札価格（電源属地別）[円/kW・30分],0,2.83,9.6,1.36,4.56,6.11,19.51,4.9,4.24,19.51
20251001B07,最低落札価格（電源属地別）[円/kW・30分],0,1.47,0.36,1.36,4.56,6.11,0.5,0.36,1.7,0.36
20251001B07,平均落札価格（電源属地別）[円/kW・30分],0,1.98,0.95,1.36,4.56,6.11,2.28,2.84,2.27,1.85
20251001B07,最高落札価格（TSO別）[円/kW・30分],0,2.83,9.6,0,4.9,6.11,19.51,4.9,4.56,19.51
20251001B07,最低落札価格（TSO別）[円/kW・30分],0,1.47,0.36,0,1.36,1.36,0.5,0.36,0.57,0.36
