H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202511,三次調整力1,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20251101B01,募集量（TSO別）[MW],36,40,290,0,77,0,0,86,24,553
20251101B01,応札量合計（電源属地別）[MW],200.79,420,958.66,0,86,829.6,324.157,125,447,3391.207
20251101B01,落札量合計（電源属地別）[MW],55,381,341.6,0,86,214.6,138.101,52,33,1301.301
20251101B01,応札件数（電源属地別）[件],6,2,16,0,1,5,5,7,3,45
20251101B01,落札件数（電源属地別）[件],1,2,14,0,1,4,4,5,2,33
20251101B01,最高落札価格（電源属地別）[円/kW・30分],1.1,3.44,2.09,0,1.66,8.43,1.52,6.56,0.36,8.43
20251101B01,最低落札価格（電源属地別）[円/kW・30分],1.1,1.85,1.92,0,1.66,0.61,0.36,0.36,0.36,0.36
20251101B01,平均落札価格（電源属地別）[円/kW・30分],1.1,2.83,1.98,0,1.66,5.99,1.18,1.2,0.36,2.67
20251101B01,最高落札価格（TSO別）[円/kW・30分],1.1,3.44,2.09,0,1.66,8.43,1.52,8.43,0.36,8.43
20251101B01,最低落札価格（TSO別）[円/kW・30分],1.1,1.85,1.92,0,1.66,0.61,0.36,0.36,0.36,0.36
20251101B01,平均落札価格（TSO別）[円/kW・30分],1.1,2.83,1.98,0,1.66,5.38,1.18,4.47,0.36,2.67
20251101B01,落札量合計（TSO別）[MW],55,381,341.6,0,86,171.62,138.081,95,33,1301.301
20251101B01,（内訳）自エリアからの落札量[MW],55,381,341.6,0,86,171.62,138.081,52,33,1258.301
20251101B02,募集量（TSO別）[MW],14,288,281,0,80,287,0,89,216,1255
20251101B02,応札量合計（電源属地別）[MW],267.9,420,1110.916,0,92,829.6,324.157,129,414,3587.573
20251101B02,落札量合計（電源属地別）[MW],28,372,330.8,0,92,231.1,137.345,97.593,182,1470.838
20251101B02,応札件数（電源属地別）[件],4,2,22,0,1,5,5,6,3,48
20251101B02,落札件数（電源属地別）[件],1,2,17,0,1,4,4,5,2,36
20251101B02,最高落札価格（電源属地別）[円/kW・30分],2.41,3.4,2.1,0,2.27,7.79,2.02,6.49,0.47,7.79
20251101B02,最低落札価格（電源属地別）[円/kW・30分],2.41,1.82,1.91,0,2.27,0.74,0.36,0.36,0.36,0.36
20251101B02,平均落札価格（電源属地別）[円/kW・30分],2.41,2.88,1.98,0,2.27,5.25,1.54,1.4,0.42,2.48
20251101B02,最高落札価格（TSO別）[円/kW・30分],2.41,3.4,2.1,0,2.27,7.79,2.02,6.49,2.02,7.79
20251101B02,最低落札価格（TSO別）[円/kW・30分],2.41,1.82,1.91,0,0.97,0.74,0.36,0.36,0.36,0.36
20251101B02,平均落札価格（TSO別）[円/kW・30分],2.41,2.98,1.98,0,2.15,4.78,1.51,1.57,0.7,2.48
20251101B02,落札量合計（TSO別）[MW],28,288,330.8,0,80,288,130.038,99,227,1470.838
20251101B02,（内訳）自エリアからの落札量[MW],28,288,330.8,0,67,231.1,130.038,91.86,182,1348.798
20251101B03,募集量（TSO別）[MW],90,334,589,0,127,451,168,133,245,2137
20251101B03,応札量合計（電源属地別）[MW],285.79,760,814.518,0,127,913.5,324.157,133,267,3624.965
20251101B03,落札量合計（電源属地別）[MW],134,760,512.149,0,127,526.793,278.296,133,181.117,2652.355
20251101B03,応札件数（電源属地別）[件],5,4,13,0,1,5,5,4,2,39
20251101B03,落札件数（電源属地別）[件],4,4,13,0,1,5,5,4,2,38
20251101B03,最高落札価格（電源属地別）[円/kW・30分],18.53,3.78,3,0,1.65,5.78,1.67,7.4,0.41,18.53
20251101B03,最低落札価格（電源属地別）[円/kW・30分],2.89,1.69,1.43,0,1.65,0.36,0.36,0.36,0.36,0.36
20251101B03,平均落札価格（電源属地別）[円/kW・30分],4.67,2.52,2.5,0,1.65,1.48,1.11,1.21,0.39,2.02
20251101B03,最高落札価格（TSO別）[円/kW・30分],18.53,3.78,3,0,1.67,5.78,1.67,7.4,5.78,18.53
20251101B03,最低落札価格（TSO別）[円/kW・30分],2.89,1.69,1.43,0,1.6,0.36,0.36,0.36,0.36,0.36
20251101B03,平均落札価格（TSO別）[円/kW・30分],4.67,2.53,2.49,0,1.64,1.5,1.08,1.21,0.8,2.02
20251101B03,落札量合計（TSO別）[MW],134,745,527.149,0,127,451,207.206,133,328,2652.355
20251101B03,（内訳）自エリアからの落札量[MW],134,745,512.149,0,68,392,207.206,133,181.117,2372.472
20251101B04,募集量（TSO別）[MW],104,0,873,48,186,796,380,181,441,3009
20251101B04,応札量合計（電源属地別）[MW],298.89,250,1392.832,71,194,987.1,252.622,181,456,4083.444
20251101B04,落札量合計（電源属地別）[MW],113.25,250,921,71,194,958.314,252.622,181,456,3397.186
20251101B04,応札件数（電源属地別）[件],6,1,10,1,2,6,4,4,3,37
20251101B04,落札件数（電源属地別）[件],4,1,6,1,2,6,4,4,3,31
20251101B04,最高落札価格（電源属地別）[円/kW・30分],18.33,4.96,2.46,0.87,0.85,10.88,1.04,7.97,11.94,18.33
20251101B04,最低落札価格（電源属地別）[円/kW・30分],4,4.96,0.37,0.87,0.76,0.36,0.36,0.36,0.36,0.36
20251101B04,平均落札価格（電源属地別）[円/kW・30分],5.77,4.96,0.81,0.87,0.82,2.12,0.75,1.05,4.32,2.13
20251101B04,最高落札価格（TSO別）[円/kW・30分],18.33,4.96,1.91,2.46,1.04,10.88,10.88,7.97,11.94,18.33
20251101B04,最低落札価格（TSO別）[円/kW・30分],4,4.96,0.37,0.87,0.76,0.36,0.36,0.36,0.36,0.36
20251101B04,平均落札価格（TSO別）[円/kW・30分],5.77,4.96,0.73,1.62,0.83,2.17,0.76,1.05,4.25,2.13
20251101B04,落札量合計（TSO別）[MW],113.25,250,873,97.917,186,796,384.019,181,516,3397.186
20251101B04,（内訳）自エリアからの落札量[MW],113.25,250,873,49.917,157,759,249.83,181,456,3088.997
