H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202510,二次調整力1,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20251001B01,募集量（TSO別）[MW],0,95,400,0,40,26,72,40,0,673
20251001B01,応札量合計（電源属地別）[MW],31,51,0,698.692,69,69,204.519,65,241,1429.211
20251001B01,落札量合計（電源属地別）[MW],10,51,0,449.979,69,26,86.364,52,20,764.343
20251001B01,応札件数（電源属地別）[件],1,2,0,13,1,1,6,4,4,32
20251001B01,落札件数（電源属地別）[件],1,2,0,11,1,1,4,4,2,26
20251001B01,最高落札価格（電源属地別）[円/kW・30分],0.36,3.37,0,4.21,1.23,6.75,1.94,5.5,0.36,6.75
20251001B01,最低落札価格（電源属地別）[円/kW・30分],0.36,1.96,0,2.72,1.23,6.75,0.36,0.7,0.36,0.36
20251001B01,平均落札価格（電源属地別）[円/kW・30分],0.36,2.9,0,3.1,1.23,6.75,1.17,4.24,0.36,2.79
20251001B01,最高落札価格（TSO別）[円/kW・30分],0.36,3.37,0,4.21,1.23,6.75,1.94,5.5,0.36,6.75
20251001B01,最低落札価格（TSO別）[円/kW・30分],0.36,1.96,0,2.72,1.23,6.75,0.36,0.7,0.36,0.36
20251001B01,平均落札価格（TSO別）[円/kW・30分],0.36,2.9,0,3.1,1.23,6.75,1.17,4.24,0.36,2.79
20251001B01,落札量合計（TSO別）[MW],10,51,0,449.979,69,26,86.364,52,20,764.343
20251001B01,（内訳）自エリアからの落札量[MW],10,51,0,449.979,69,26,86.364,52,20,764.343
20251001B02,募集量（TSO別）[MW],0,122,422,0,62,62,73,59,41,841
20251001B02,応札量合計（電源属地別）[MW],32,68,48.518,621.661,69,69,204.519,72,275,1459.698
20251001B02,落札量合計（電源属地別）[MW],1,68,48.518,421.538,62,62,86.364,56,54,859.42
20251001B02,応札件数（電源属地別）[件],2,3,2,11,1,1,6,4,5,35
20251001B02,落札件数（電源属地別）[件],1,3,2,10,1,1,4,4,3,29
20251001B02,最高落札価格（電源属地別）[円/kW・30分],5,3.01,2.4,4.96,1.06,6.36,1.94,5.55,1.31,6.36
20251001B02,最低落札価格（電源属地別）[円/kW・30分],5,1.35,2.38,3.13,1.06,6.36,0.36,0.63,0.36,0.36
20251001B02,平均落札価格（電源属地別）[円/kW・30分],5,2.25,2.39,3.77,1.06,6.36,1.19,3.27,0.96,3.1
20251001B02,最高落札価格（TSO別）[円/kW・30分],5,3.01,2.4,4.96,1.06,6.36,1.94,5.55,1.31,6.36
20251001B02,最低落札価格（TSO別）[円/kW・30分],5,1.35,2.38,3.13,1.06,6.36,0.36,0.63,0.36,0.36
20251001B02,平均落札価格（TSO別）[円/kW・30分],5,2.25,2.39,3.77,1.06,6.36,1.19,3.27,0.96,3.1
