H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202512,二次調整力1,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20251201B01,募集量（TSO別）[MW],17,40,50,36,35,213,81,35,0,507
20251201B01,応札量合計（電源属地別）[MW],93,34,216.323,510.618,69,238.744,167.614,66,319,1714.299
20251201B01,落札量合計（電源属地別）[MW],25,34,70.754,465.156,69,213,83.604,52,53,1065.514
20251201B01,応札件数（電源属地別）[件],3,1,6,10,1,4,6,5,5,41
20251201B01,落札件数（電源属地別）[件],1,1,5,10,1,4,4,5,3,34
20251201B01,最高落札価格（電源属地別）[円/kW・30分],4.27,4.53,3.48,7.65,1.94,8.37,1.14,6.67,0.97,8.37
20251201B01,最低落札価格（電源属地別）[円/kW・30分],4.27,4.53,1.03,1.16,1.94,0.36,0.36,0.36,0.36,0.36
20251201B01,平均落札価格（電源属地別）[円/kW・30分],4.27,4.53,2.29,3.41,1.94,5.55,0.81,3.5,0.74,3.39
20251201B01,最高落札価格（TSO別）[円/kW・30分],4.27,4.53,3.48,7.65,1.94,8.37,1.14,6.67,0.97,8.37
20251201B01,最低落札価格（TSO別）[円/kW・30分],4.27,4.53,1.03,1.16,1.94,0.36,0.36,0.36,0.36,0.36
20251201B01,平均落札価格（TSO別）[円/kW・30分],4.27,4.53,2.29,3.41,1.94,5.55,0.81,3.5,0.74,3.39
20251201B01,落札量合計（TSO別）[MW],25,34,70.754,465.156,69,213,83.604,52,53,1065.514
20251201B01,（内訳）自エリアからの落札量[MW],25,34,70.754,465.156,69,213,83.604,52,53,1065.514
20251201B02,募集量（TSO別）[MW],18,97,4,0,49,226,73,43,83,593
20251201B02,応札量合計（電源属地別）[MW],108.2,34,127.877,509.821,69,238.744,167.614,66,319,1640.256
20251201B02,落札量合計（電源属地別）[MW],21,34,81.884,390.101,69,226,83.604,52,83,1040.589
20251201B02,応札件数（電源属地別）[件],4,1,6,11,1,4,6,5,5,43
20251201B02,落札件数（電源属地別）[件],2,1,5,11,1,4,4,5,4,37
20251201B02,最高落札価格（電源属地別）[円/kW・30分],9.98,4.45,3.15,2.91,2.04,7.43,1.93,6.33,1.84,9.98
20251201B02,最低落札価格（電源属地別）[円/kW・30分],8.8,4.45,0.84,1.12,2.04,0.36,0.36,0.36,0.36,0.36
20251201B02,平均落札価格（電源属地別）[円/kW・30分],9.36,4.45,1.77,2.05,2.04,4.68,1.27,3.64,0.95,2.75
20251201B02,最高落札価格（TSO別）[円/kW・30分],9.98,4.45,3.15,2.91,2.04,7.43,1.93,6.33,1.84,9.98
20251201B02,最低落札価格（TSO別）[円/kW・30分],8.8,4.45,0.84,1.12,2.04,0.36,0.36,0.36,0.36,0.36
20251201B02,平均落札価格（TSO別）[円/kW・30分],9.36,4.45,1.77,2.05,2.04,4.68,1.27,3.64,0.95,2.75
20251201B02,落札量合計（TSO別）[MW],21,34,81.884,390.101,69,226,83.604,52,83,1040.589
20251201B02,（内訳）自エリアからの落札量[MW],21,34,81.884,390.101,69,226,83.604,52,83,1040.589
20251201B03,募集量（TSO別）[MW],18,172,284,134,65,283,199,69,112,1336
20251201B03,応札量合計（電源属地別）[MW],93,85,423.455,118.527,129,395.015,167.614,100,203,1714.611
20251201B03,落札量合計（電源属地別）[MW],61,85,284,118.527,128.374,333,167.614,70.901,118.828,1367.244
20251201B03,応札件数（電源属地別）[件],3,4,5,2,2,5,6,6,3,36
20251201B03,落札件数（電源属地別）[件],1,4,5,2,2,5,6,6,3,34
20251201B03,最高落札価格（電源属地別）[円/kW・30分],19.51,4.79,3.94,1.91,3.58,5.99,3.86,6.82,1.59,19.51
20251201B03,最低落札価格（電源属地別）[円/kW・30分],19.51,2.82,1.24,0.51,3.53,1.42,1.35,0.61,1.36,0.51
20251201B03,平均落札価格（電源属地別）[円/kW・30分],19.51,4.08,1.74,0.7,3.55,4.96,2.7,3.37,1.53,3.73
20251201B03,最高落札価格（TSO別）[円/kW・30分],19.51,4.79,3.94,1.91,3.58,5.99,3.86,6.82,1.59,19.51
20251201B03,最低落札価格（TSO別）[円/kW・30分],19.51,2.82,1.24,0.51,3.53,1.42,1.35,0.61,1.36,0.51
20251201B03,平均落札価格（TSO別）[円/kW・30分],19.51,4.08,1.74,0.7,3.55,4.96,2.7,3.37,1.53,3.73
20251201B03,落札量合計（TSO別）[MW],61,85,284,118.527,128.374,333,167.614,70.901,118.828,1367.244
20251201B03,（内訳）自エリアからの落札量[MW],61,85,284,118.527,128.374,333,167.614,70.901,118.828,1367.244
20251201B04,募集量（TSO別）[MW],25,65,92,65,79,247,128,83,95,879
20251201B04,応札量合計（電源属地別）[MW],106.5,51,0,0,176,376.744,126.734,120,203,1159.978
20251201B04,落札量合計（電源属地別）[MW],39.01,51,0,0,147,367.923,126.734,79.808,168,979.475
20251201B04,応札件数（電源属地別）[件],3,2,0,0,2,5,4,6,3,25
20251201B04,落札件数（電源属地別）[件],3,2,0,0,2,5,4,5,3,24
20251201B04,最高落札価格（電源属地別）[円/kW・30分],16.59,5.62,0,0,2.12,7.42,2.4,5.47,0.36,16.59
20251201B04,最低落札価格（電源属地別）[円/kW・30分],1.61,3.47,0,0,2.07,0.36,0.36,1.03,0.36,0.36
20251201B04,平均落札価格（電源属地別）[円/kW・30分],12.08,4.9,0,0,2.1,5.01,1.79,1.55,0.36,3.35
20251201B04,最高落札価格（TSO別）[円/kW・30分],16.59,5.62,0,0,2.12,7.42,2.4,5.47,0.36,16.59
20251201B04,最低落札価格（TSO別）[円/kW・30分],1.61,3.47,0,0,2.07,0.36,0.36,1.03,0.36,0.36
20251201B04,平均落札価格（TSO別）[円/kW・30分],12.08,4.9,0,0,2.1,5.01,1.79,1.55,0.36,3.35
20251201B04,落札量合計（TSO別）[MW],39.01,51,0,0,147,367.923,126.734,79.808,168,979.475
20251201B04,（内訳）自エリアからの落札量[MW],39.01,51,0,0,147,367.923,126.734,79.808,168,979.475
20251201B05,募集量（TSO別）[MW],23,0,0,21,72,241,133,79,60,629
20251201B05,応札量合計（電源属地別）[MW],118,51,259,0,159,395.015,167.614,68,203,1420.629
20251201B05,落札量合計（電源属地別）[MW],33,51,0,0,159,257.015,143.77,68,175,886.785
20251201B05,応札件数（電源属地別）[件],4,2,2,0,2,5,6,3,3,27
20251201B05,落札件数（電源属地別）[件],3,2,0,0,2,4,5,3,3,22
20251201B05,最高落札価格（電源属地別）[円/kW・30分],12.35,5.47,0,0,1.71,7.29,2.16,1.65,0.36,12.35
20251201B05,最低落札価格（電源属地別）[円/kW・30分],10,3.35,0,0,1.66,0.36,0.36,1.13,0.36,0.36
20251201B05,平均落札価格（電源属地別）[円/kW・30分],11.21,4.76,0,0,1.69,4.08,1.21,1.39,0.36,2.55
20251201B05,最高落札価格（TSO別）[円/kW・30分],12.35,5.47,0,0,1.71,7.29,2.16,1.65,0.36,12.35
20251201B05,最低落札価格（TSO別）[円/kW・30分],10,3.35,0,0,1.66,0.36,0.36,1.13,0.36,0.36
20251201B05,平均落札価格（TSO別）[円/kW・30分],11.21,4.76,0,0,1.69,4.08,1.21,1.39,0.36,2.55
20251201B05,落札量合計（TSO別）[MW],33,51,0,0,159,257.015,143.77,68,175,886.785
20251201B05,（内訳）自エリアからの落札量[MW],33,51,0,0,159,257.015,143.77,68,175,886.785
20251201B06,募集量（TSO別）[MW],33,153,279,114,64,246,183,67,0,1139
20251201B06,応札量合計（電源属地別）[MW],112,68,72.804,265.407,71,395.015,449.159,49,252,1734.385
20251201B06,落札量合計（電源属地別）[MW],33,68,72.804,265.407,64,246,225.462,49,34,1057.673
20251201B06,応札件数（電源属地別）[件],4,3,4,3,1,5,12,3,4,39
20251201B06,落札件数（電源属地別）[件],3,3,4,3,1,4,10,3,3,34
20251201B06,最高落札価格（電源属地別）[円/kW・30分],12.35,2.74,5.18,6.12,3.99,6.55,19.51,5.16,2.06,19.51
20251201B06,最低落札価格（電源属地別）[円/kW・30分],10,2.2,4.97,1.57,3.99,2.02,2.05,2.98,1.87,1.57
20251201B06,平均落札価格（電源属地別）[円/kW・30分],10.5,2.5,5.08,3.33,3.99,4.61,4.02,3.65,2.02,4.08
20251201B06,最高落札価格（TSO別）[円/kW・30分],12.35,2.74,5.18,6.12,3.99,6.55,19.51,5.16,2.06,19.51
20251201B06,最低落札価格（TSO別）[円/kW・30分],10,2.2,4.97,1.57,3.99,2.02,2.05,2.98,1.87,1.57
20251201B06,平均落札価格（TSO別）[円/kW・30分],10.5,2.5,5.08,3.33,3.99,4.61,4.02,3.65,2.02,4.08
20251201B06,落札量合計（TSO別）[MW],33,68,72.804,265.407,64,246,225.462,49,34,1057.673
20251201B06,（内訳）自エリアからの落札量[MW],33,68,72.804,265.407,64,246,225.462,49,34,1057.673
20251201B07,募集量（TSO別）[MW],21,147,235,95,61,242,168,48,0,1017
20251201B07,応札量合計（電源属地別）[MW],120,51,413.924,279.825,71,395.015,480.139,43,416,2269.903
20251201B07,落札量合計（電源属地別）[MW],39.25,51,241.544,141,62,242,211.189,43,176.433,1207.416
20251201B07,応札件数（電源属地別）[件],4,2,8,4,1,5,13,4,6,47
20251201B07,落札件数（電源属地別）[件],3,2,6,4,1,4,11,4,4,39
20251201B07,最高落札価格（電源属地別）[円/kW・30分],10,3.01,9.5,5.27,4.14,7.4,19.51,4.79,2.52,19.51
20251201B07,最低落札価格（電源属地別）[円/kW・30分],7.48,2.26,1.24,0.82,4.14,2.32,2.28,0.36,2.11,0.36
20251201B07,平均落札価格（電源属地別）[円/kW・30分],7.97,2.76,3.74,2.27,4.14,5.26,4.39,3.18,2.49,3.9
20251201B07,最高落札価格（TSO別）[円/kW・30分],10,3.01,9.5,5.27,4.14,7.4,19.51,4.79,2.52,19.51
20251201B07,最低落札価格（TSO別）[円/kW・30分],7.48,2.26,1.24,0.82,4.14,2.32,2.28,0.36,2.11,0.36
20251201B07,平均落札価格（TSO別）[円/kW・30分],7.97,2.76,3.74,2.27,4.14,5.26,4.39,3.18,2.49,3.9
20251201B07,落札量合計（TSO別）[MW],39.25,51,241.544,141,62,242,211.189,43,176.433,1207.416
20251201B07,（内訳）自エリアからの落札量[MW],39.25,51,241.544,141,62,242,211.189,43,176.433,1207.416
20251201B08,募集量（TSO別）[MW],35,11,177,85,63,260,105,48,42,826
20251201B08,応札量合計（電源属地別）[MW],118,34,479.483,265.407,71,376.744,182.404,58,319,1904.038
20251201B08,落札量合計（電源属地別）[MW],57,34,209.986,153.632,71,343.507,105,54,53,1081.125
20251201B08,応札件数（電源属地別）[件],4,1,13,3,1,5,7,4,5,43
20251201B08,落札件数（電源属地別）[件],3,1,12,3,1,5,5,4,3,37
20251201B08,最高落札価格（電源属地別）[円/kW・30分],11,3.89,10.29,4.37,2.69,6.23,19.51,5.29,2.57,19.51
20251201B08,最低落札価格（電源属地別）[円/kW・30分],5.27,3.89,2.26,0.36,2.69,0.55,1.27,0.6,0.89,0.36
20251201B08,平均落札価格（電源属地別）[円/kW・30分],7.45,3.89,3.59,2.88,2.69,5.03,4.75,2.32,1.96,4.07
20251201B08,最高落札価格（TSO別）[円/kW・30分],11,3.89,10.29,4.37,2.69,6.23,19.51,5.29,2.57,19.51
20251201B08,最低落札価格（TSO別）[円/kW・30分],5.27,3.89,2.26,0.36,2.69,0.55,1.27,0.6,0.89,0.36
20251201B08,平均落札価格（TSO別）[円/kW・30分],7.45,3.89,3.59,2.88,2.69,5.03,4.75,2.32,1.96,4.07
20251201B08,落札量合計（TSO別）[MW],57,34,209.986,153.632,71,343.507,105,54,53,1081.125
20251201B08,（内訳）自エリアからの落札量[MW],57,34,209.986,153.632,71,343.507,105,54,53,1081.125
20251202B01,募集量（TSO別）[MW],17,40,50,36,35,213,81,35,0,507
20251202B01,応札量合計（電源属地別）[MW],110.2,34,124.36,386.383,71,257.015,182.404,41,353,1559.362
20251202B01,落札量合計（電源属地別）[MW],25,34,124.36,386.383,71,213,97.407,37,87,1075.15
20251202B01,応札件数（電源属地別）[件],3,1,2,5,1,4,7,4,6,33
20251202B01,落札件数（電源属地別）[件],1,1,2,5,1,4,5,4,4,27
20251202B01,最高落札価格（電源属地別）[円/kW・30分],4.56,4.21,1.68,3.66,2.03,7.53,19.51,6.38,1.21,19.51
20251202B01,最低落札価格（電源属地別）[円/kW・30分],4.56,4.21,1.24,1.88,2.03,0.36,0.36,0.36,0.36,0.36
20251202B01,平均落札価格（電源属地別）[円/kW・30分],4.56,4.21,1.33,2.63,2.03,5.01,3.68,3.01,0.83,2.97
20251202B01,最高落札価格（TSO別）[円/kW・30分],4.56,4.21,1.68,3.66,2.03,7.53,19.51,6.38,1.21,19.51
20251202B01,最低落札価格（TSO別）[円/kW・30分],4.56,4.21,1.24,1.88,2.03,0.36,0.36,0.36,0.36,0.36
20251202B01,平均落札価格（TSO別）[円/kW・30分],4.56,4.21,1.33,2.63,2.03,5.01,3.68,3.01,0.83,2.97
20251202B01,落札量合計（TSO別）[MW],25,34,124.36,386.383,71,213,97.407,37,87,1075.15
20251202B01,（内訳）自エリアからの落札量[MW],25,34,124.36,386.383,71,213,97.407,37,87,1075.15
20251202B02,募集量（TSO別）[MW],18,97,4,0,49,226,73,43,83,593
20251202B02,応札量合計（電源属地別）[MW],98,34,90.66,249.919,71,257.015,182.404,41,353,1376.998
20251202B02,落札量合計（電源属地別）[MW],21,34,90.66,241.484,71,226,97.437,41,87,909.581
20251202B02,応札件数（電源属地別）[件],3,1,3,4,1,4,7,4,6,33
20251202B02,落札件数（電源属地別）[件],1,1,3,4,1,4,5,4,4,27
20251202B02,最高落札価格（電源属地別）[円/kW・30分],4.82,4.09,2.23,5.04,2.13,5.3,19.51,5.67,2.08,19.51
20251202B02,最低落札価格（電源属地別）[円/kW・30分],4.82,4.09,2.01,1.83,2.13,0.36,0.44,0.86,0.36,0.36
20251202B02,平均落札価格（電源属地別）[円/kW・30分],4.82,4.09,2.1,2.93,2.13,3.38,4.35,3.06,1.51,3.01
20251202B02,最高落札価格（TSO別）[円/kW・30分],4.82,4.09,2.23,5.04,2.13,5.3,19.51,5.67,2.08,19.51
20251202B02,最低落札価格（TSO別）[円/kW・30分],4.82,4.09,2.01,1.83,2.13,0.36,0.44,0.86,0.36,0.36
20251202B02,平均落札価格（TSO別）[円/kW・30分],4.82,4.09,2.1,2.93,2.13,3.38,4.35,3.06,1.51,3.01
20251202B02,落札量合計（TSO別）[MW],21,34,90.66,241.484,71,226,97.437,41,87,909.581
20251202B02,（内訳）自エリアからの落札量[MW],21,34,90.66,241.484,71,226,97.437,41,87,909.581
20251202B03,募集量（TSO別）[MW],18,172,284,134,65,283,199,69,112,1336
20251202B03,応札量合計（電源属地別）[MW],109.8,85,343.704,204.919,131,376.744,182.404,75,203,1711.571
20251202B03,落札量合計（電源属地別）[MW],61,85,284,204.919,71,333,182.404,67,112,1400.323
20251202B03,応札件数（電源属地別）[件],4,4,4,2,2,5,7,5,3,36
20251202B03,落札件数（電源属地別）[件],3,4,4,2,2,5,7,5,3,35
20251202B03,最高落札価格（電源属地別）[円/kW・30分],19.51,4.39,7.49,3.42,3.62,6.61,19.51,5.02,1.59,19.51
20251202B03,最低落札価格（電源属地別）[円/kW・30分],4.91,2.5,1.24,2.44,3.53,1.21,1.97,0.36,1.36,0.36
20251202B03,平均落札価格（電源属地別）[円/kW・30分],14.95,3.71,1.55,2.93,3.59,4.98,4.63,1.99,1.53,3.81
20251202B03,最高落札価格（TSO別）[円/kW・30分],19.51,4.39,7.49,3.42,3.62,6.61,19.51,5.02,1.59,19.51
20251202B03,最低落札価格（TSO別）[円/kW・30分],4.91,2.5,1.24,2.44,3.53,1.21,1.97,0.36,1.36,0.36
20251202B03,平均落札価格（TSO別）[円/kW・30分],14.95,3.71,1.55,2.93,3.59,4.98,4.63,1.99,1.53,3.81
20251202B03,落札量合計（TSO別）[MW],61,85,284,204.919,71,333,182.404,67,112,1400.323
20251202B03,（内訳）自エリアからの落札量[MW],61,85,284,204.919,71,333,182.404,67,112,1400.323
20251202B04,募集量（TSO別）[MW],25,65,150,65,79,247,128,83,95,937
20251202B04,応札量合計（電源属地別）[MW],123,51,0,0,140,376.744,182.404,95,203,1171.148
20251202B04,落札量合計（電源属地別）[MW],51,51,0,0,140,307.13,128,81,202.793,960.923
20251202B04,応札件数（電源属地別）[件],3,2,0,0,2,5,7,5,3,27
20251202B04,落札件数（電源属地別）[件],3,2,0,0,2,5,5,5,3,25
20251202B04,最高落札価格（電源属地別）[円/kW・30分],16.59,5.42,0,0,2.17,7.55,19.51,6.6,0.36,19.51
20251202B04,最低落札価格（電源属地別）[円/kW・30分],0.8,3.32,0,0,2.07,0.36,0.39,0.36,0.36,0.36
20251202B04,平均落札価格（電源属地別）[円/kW・30分],7.11,4.72,0,0,2.12,4.89,3.21,1.23,0.36,3.11
20251202B04,最高落札価格（TSO別）[円/kW・30分],16.59,5.42,0,0,2.17,7.55,19.51,6.6,0.36,19.51
20251202B04,最低落札価格（TSO別）[円/kW・30分],0.8,3.32,0,0,2.07,0.36,0.39,0.36,0.36,0.36
20251202B04,平均落札価格（TSO別）[円/kW・30分],7.11,4.72,0,0,2.12,4.89,3.21,1.23,0.36,3.11
20251202B04,落札量合計（TSO別）[MW],51,51,0,0,140,307.13,128,81,202.793,960.923
20251202B04,（内訳）自エリアからの落札量[MW],51,51,0,0,140,307.13,128,81,202.793,960.923
20251202B05,募集量（TSO別）[MW],23,0,25,21,72,241,133,79,60,654
20251202B05,応札量合計（電源属地別）[MW],113,51,259,0,135,395.015,134.154,98,149,1334.169
20251202B05,落札量合計（電源属地別）[MW],33,51,100,0,135,257.015,133.177,98,130,937.192
20251202B05,応札件数（電源属地別）[件],4,2,2,0,2,5,6,5,2,28
20251202B05,落札件数（電源属地別）[件],2,2,1,0,2,4,6,5,2,24
20251202B05,最高落札価格（電源属地別）[円/kW・30分],10,4.78,1.24,0,1.75,7.94,19.51,6.57,0.36,19.51
20251202B05,最低落札価格（電源属地別）[円/kW・30分],6.03,2.81,1.24,0,1.66,0.36,0.36,0.36,0.36,0.36
20251202B05,平均落札価格（電源属地別）[円/kW・30分],6.27,4.12,1.24,0,1.71,4.43,2.79,1.51,0.36,2.64
20251202B05,最高落札価格（TSO別）[円/kW・30分],10,4.78,1.24,0,1.75,7.94,19.51,6.57,0.36,19.51
20251202B05,最低落札価格（TSO別）[円/kW・30分],6.03,2.81,1.24,0,1.66,0.36,0.36,0.36,0.36,0.36
20251202B05,平均落札価格（TSO別）[円/kW・30分],6.27,4.12,1.24,0,1.71,4.43,2.79,1.51,0.36,2.64
20251202B05,落札量合計（TSO別）[MW],33,51,100,0,135,257.015,133.177,98,130,937.192
20251202B05,（内訳）自エリアからの落札量[MW],33,51,100,0,135,257.015,133.177,98,130,937.192
20251202B06,募集量（TSO別）[MW],33,153,337,114,64,246,183,67,0,1197
20251202B06,応札量合計（電源属地別）[MW],120,68,93.858,102.527,71,395.015,411.874,64,252,1578.274
20251202B06,落札量合計（電源属地別）[MW],33,68,93.858,102.527,64,246,222.322,64,34,927.707
20251202B06,応札件数（電源属地別）[件],3,3,3,1,1,5,12,4,4,36
20251202B06,落札件数（電源属地別）[件],2,3,3,1,1,4,10,4,3,31
20251202B06,最高落札価格（電源属地別）[円/kW・30分],10,2.86,5.04,1.6,3.99,6.07,19.51,5.15,2.06,19.51
20251202B06,最低落札価格（電源属地別）[円/kW・30分],3.32,2.3,4.46,1.6,3.99,2.08,2,0.36,1.87,0.36
20251202B06,平均落札価格（電源属地別）[円/kW・30分],8.38,2.5,4.69,1.6,3.99,4.35,3.88,2.04,2.02,3.7
20251202B06,最高落札価格（TSO別）[円/kW・30分],10,2.86,5.04,1.6,3.99,6.07,19.51,5.15,2.06,19.51
20251202B06,最低落札価格（TSO別）[円/kW・30分],3.32,2.3,4.46,1.6,3.99,2.08,2,0.36,1.87,0.36
20251202B06,平均落札価格（TSO別）[円/kW・30分],8.38,2.5,4.69,1.6,3.99,4.35,3.88,2.04,2.02,3.7
20251202B06,落札量合計（TSO別）[MW],33,68,93.858,102.527,64,246,222.322,64,34,927.707
20251202B06,（内訳）自エリアからの落札量[MW],33,68,93.858,102.527,64,246,222.322,64,34,927.707
20251202B07,募集量（TSO別）[MW],21,147,293,95,61,242,168,48,0,1075
20251202B07,応札量合計（電源属地別）[MW],121,51,494.138,177.433,71,395.015,480.139,58,521,2368.725
20251202B07,落札量合計（電源属地別）[MW],37.25,51,293,134.01,62,242,223.385,58,170,1270.645
20251202B07,応札件数（電源属地別）[件],4,2,8,3,1,5,13,5,8,49
20251202B07,落札件数（電源属地別）[件],3,2,7,3,1,4,11,5,3,39
20251202B07,最高落札価格（電源属地別）[円/kW・30分],10,2.94,4.28,5.32,4.14,6.02,19.51,5.14,2.52,19.51
20251202B07,最低落札価格（電源属地別）[円/kW・30分],3.77,2.33,1.24,0.81,4.14,2.38,1.95,0.36,2.11,0.36
20251202B07,平均落札価格（電源属地別）[円/kW・30分],4.8,2.74,2.74,1.82,4.14,4.48,3.96,3.09,2.51,3.3
20251202B07,最高落札価格（TSO別）[円/kW・30分],10,2.94,4.28,5.32,4.14,6.02,19.51,5.14,2.52,19.51
20251202B07,最低落札価格（TSO別）[円/kW・30分],3.77,2.33,1.24,0.81,4.14,2.38,1.95,0.36,2.11,0.36
20251202B07,平均落札価格（TSO別）[円/kW・30分],4.8,2.74,2.74,1.82,4.14,4.48,3.96,3.09,2.51,3.3
20251202B07,落札量合計（TSO別）[MW],37.25,51,293,134.01,62,242,223.385,58,170,1270.645
20251202B07,（内訳）自エリアからの落札量[MW],37.25,51,293,134.01,62,242,223.385,58,170,1270.645
20251202B08,募集量（TSO別）[MW],35,11,235,85,63,260,105,48,42,884
20251202B08,応札量合計（電源属地別）[MW],123,34,357.313,163.015,71,395.015,182.404,58,353,1736.747
20251202B08,落札量合計（電源属地別）[MW],56.25,34,268.313,85,71,294.507,105,54,87,1055.07
20251202B08,応札件数（電源属地別）[件],4,1,7,2,1,5,7,4,6,37
20251202B08,落札件数（電源属地別）[件],3,1,7,2,1,5,5,4,4,32
20251202B08,最高落札価格（電源属地別）[円/kW・30分],11,3.87,3.8,4.4,2.69,6.51,19.51,6.01,2.81,19.51
20251202B08,最低落札価格（電源属地別）[円/kW・30分],4.71,3.87,1.24,0.36,2.69,0.76,0.91,0.67,0.89,0.36
20251202B08,平均落札価格（電源属地別）[円/kW・30分],7.14,3.87,2.48,1.17,2.69,4.85,4.37,2.33,2.2,3.5
20251202B08,最高落札価格（TSO別）[円/kW・30分],11,3.87,3.8,4.4,2.69,6.51,19.51,6.01,2.81,19.51
20251202B08,最低落札価格（TSO別）[円/kW・30分],4.71,3.87,1.24,0.36,2.69,0.76,0.91,0.67,0.89,0.36
20251202B08,平均落札価格（TSO別）[円/kW・30分],7.14,3.87,2.48,1.17,2.69,4.85,4.37,2.33,2.2,3.5
20251202B08,落札量合計（TSO別）[MW],56.25,34,268.313,85,71,294.507,105,54,87,1055.07
20251202B08,（内訳）自エリアからの落札量[MW],56.25,34,268.313,85,71,294.507,105,54,87,1055.07
20251203B01,募集量（TSO別）[MW],17,40,108,36,35,213,81,35,0,565
20251203B01,応札量合計（電源属地別）[MW],111.2,34,243.467,181.464,71,257.015,182.404,41,386,1507.55
20251203B01,落札量合計（電源属地別）[MW],25,34,123.067,181.464,71,213,97.407,37,86,867.938
20251203B01,応札件数（電源属地別）[件],4,1,5,3,1,4,7,4,6,35
20251203B01,落札件数（電源属地別）[件],1,1,4,3,1,4,5,4,4,27
20251203B01,最高落札価格（電源属地別）[円/kW・30分],4.56,4.16,2.58,2.69,2.03,8.05,19.51,6.55,1.21,19.51
20251203B01,最低落札価格（電源属地別）[円/kW・30分],4.56,4.16,1.85,2.31,2.03,0.36,0.36,0.36,0.36,0.36
20251203B01,平均落札価格（電源属地別）[円/kW・30分],4.56,4.16,2.15,2.48,2.03,5.34,3.65,3.01,0.92,3.22
20251203B01,最高落札価格（TSO別）[円/kW・30分],4.56,4.16,2.58,2.69,2.03,8.05,19.51,6.55,1.21,19.51
20251203B01,最低落札価格（TSO別）[円/kW・30分],4.56,4.16,1.85,2.31,2.03,0.36,0.36,0.36,0.36,0.36
20251203B01,平均落札価格（TSO別）[円/kW・30分],4.56,4.16,2.15,2.48,2.03,5.34,3.65,3.01,0.92,3.22
20251203B01,落札量合計（TSO別）[MW],25,34,123.067,181.464,71,213,97.407,37,86,867.938
20251203B01,（内訳）自エリアからの落札量[MW],25,34,123.067,181.464,71,213,97.407,37,86,867.938
20251203B02,募集量（TSO別）[MW],18,97,62,0,49,226,73,43,83,651
20251203B02,応札量合計（電源属地別）[MW],96,34,166.055,42,71,257.015,182.404,41,420,1309.474
20251203B02,落札量合計（電源属地別）[MW],21,34,166.055,42,49,226,97.407,41,120,796.462
20251203B02,応札件数（電源属地別）[件],3,1,6,2,1,4,7,4,7,35
20251203B02,落札件数（電源属地別）[件],1,1,6,2,1,4,5,4,5,29
20251203B02,最高落札価格（電源属地別）[円/kW・30分],4.82,4.06,4.45,5.02,2.13,6.93,19.51,6.15,2.08,19.51
20251203B02,最低落札価格（電源属地別）[円/kW・30分],4.82,4.06,2.1,3.76,2.13,0.36,0.4,1.15,0.36,0.36
20251203B02,平均落札価格（電源属地別）[円/kW・30分],4.82,4.06,3.18,4.39,2.13,4.37,4.21,3.08,1.59,3.48
20251203B02,最高落札価格（TSO別）[円/kW・30分],4.82,4.06,4.45,5.02,2.13,6.93,19.51,6.15,2.08,19.51
20251203B02,最低落札価格（TSO別）[円/kW・30分],4.82,4.06,2.1,3.76,2.13,0.36,0.4,1.15,0.36,0.36
20251203B02,平均落札価格（TSO別）[円/kW・30分],4.82,4.06,3.18,4.39,2.13,4.37,4.21,3.08,1.59,3.48
20251203B02,落札量合計（TSO別）[MW],21,34,166.055,42,49,226,97.407,41,120,796.462
20251203B02,（内訳）自エリアからの落札量[MW],21,34,166.055,42,49,226,97.407,41,120,796.462
20251203B03,募集量（TSO別）[MW],18,172,342,134,65,283,199,69,112,1394
20251203B03,応札量合計（電源属地別）[MW],109.8,85,343.929,0,131,395.015,182.404,75,203,1525.148
20251203B03,落札量合計（電源属地別）[MW],61,85,342,0,125,376.744,182.404,66,112,1350.148
20251203B03,応札件数（電源属地別）[件],4,4,4,0,2,5,7,5,3,34
20251203B03,落札件数（電源属地別）[件],2,4,4,0,2,5,7,5,3,32
20251203B03,最高落札価格（電源属地別）[円/kW・30分],19.51,4.08,6.66,0,3.62,6.21,19.51,5.22,1.59,19.51
20251203B03,最低落札価格（電源属地別）[円/kW・30分],18.4,2.26,1.17,0,3.53,1.42,1.72,1.5,1.36,1.17
20251203B03,平均落札価格（電源属地別）[円/kW・30分],19.26,3.43,1.41,0,3.58,4.84,4.41,2.64,1.53,3.98
20251203B03,最高落札価格（TSO別）[円/kW・30分],19.51,4.08,6.66,0,3.62,6.21,19.51,5.22,1.59,19.51
20251203B03,最低落札価格（TSO別）[円/kW・30分],18.4,2.26,1.17,0,3.53,1.42,1.72,1.5,1.36,1.17
20251203B03,平均落札価格（TSO別）[円/kW・30分],19.26,3.43,1.41,0,3.58,4.84,4.41,2.64,1.53,3.98
20251203B03,落札量合計（TSO別）[MW],61,85,342,0,125,376.744,182.404,66,112,1350.148
