H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202603,複合商品,48
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20260314B13,最高落札価格（電源属地別）[円/kW・30分],9.91,15,15,3.43,0,15,11.94,9.66,15,15
20260314B13,最低落札価格（電源属地別）[円/kW・30分],2.98,0.75,0.36,2.95,0,13.98,1.78,0.35,4.71,0.35
20260314B13,平均落札価格（電源属地別）[円/kW・30分],8.01,1.14,1.93,3.14,0,14.76,5.43,2.25,6.05,3.45
20260314B13,最高落札価格（TSO別）[円/kW・30分],9.91,15,15,3.43,0,15,11.94,9.66,15,15
20260314B13,最低落札価格（TSO別）[円/kW・30分],2.98,0.75,0.36,2.95,0,13.98,1.78,0.35,4.71,0.35
20260314B13,平均落札価格（TSO別）[円/kW・30分],8.01,1.14,1.93,3.14,0,14.76,5.43,2.25,6.05,3.45
20260314B13,落札量合計（TSO別）[MW],44,249.35,968.156,224.585,0,7.826,391,137,466.25,2488.167
20260314B13,（内訳）自エリアからの落札量[MW],44,249.35,968.156,224.585,0,7.826,391,137,466.25,2488.167
20260314B14,募集量（TSO別）[MW],121,515,630,246,155,704,414,153,522,3460
20260314B14,応札量合計（電源属地別）[MW],65.918,631.35,1370.08,337.136,17.22,7.826,426.992,216.473,531.25,3604.245
20260314B14,落札量合計（電源属地別）[MW],57,249.35,1034.182,330.042,17.22,7.826,414,153,511.25,2773.87
20260314B14,応札件数（電源属地別）[件],7,4,42,16,1,4,10,7,13,104
20260314B14,落札件数（電源属地別）[件],7,4,37,13,1,4,8,5,13,92
20260314B14,最高落札価格（電源属地別）[円/kW・30分],9.91,15,15,15,10.87,15,12.13,10.56,15,15
20260314B14,最低落札価格（電源属地別）[円/kW・30分],0.46,2.12,0.36,3.19,10.87,11.98,1.55,0.35,4.48,0.35
20260314B14,平均落札価格（電源属地別）[円/kW・30分],6.29,2.38,1.86,3.71,10.87,14.28,8.32,2.32,5.9,4.04
20260314B14,最高落札価格（TSO別）[円/kW・30分],9.91,15,15,15,10.87,15,12.13,10.56,15,15
20260314B14,最低落札価格（TSO別）[円/kW・30分],0.46,2.12,0.36,3.19,10.87,11.98,1.55,0.35,4.48,0.35
20260314B14,平均落札価格（TSO別）[円/kW・30分],6.29,2.38,1.86,3.71,10.87,14.28,8.32,2.32,5.9,4.04
20260314B14,落札量合計（TSO別）[MW],57,249.35,1034.182,330.042,17.22,7.826,414,153,511.25,2773.87
20260314B14,（内訳）自エリアからの落札量[MW],57,249.35,1034.182,330.042,17.22,7.826,414,153,511.25,2773.87
20260314B15,募集量（TSO別）[MW],137,531,726,278,168,786,454,175,565,3820
20260314B15,応札量合計（電源属地別）[MW],281.918,441.35,1625.682,392.496,420.339,7.826,466.992,238.473,574.25,4449.326
20260314B15,落札量合計（電源属地別）[MW],137,223.35,1157.86,349.421,168,7.826,454,184,565,3246.457
20260314B15,応札件数（電源属地別）[件],8,3,45,15,3,4,11,7,13,109
20260314B15,落札件数（電源属地別）[件],8,3,40,6,3,4,9,4,13,90
20260314B15,最高落札価格（電源属地別）[円/kW・30分],15,15,15,14.98,13.52,15,12.76,8.46,15,15
20260314B15,最低落札価格（電源属地別）[円/kW・30分],0.36,4.21,0.36,3.07,11.83,9.98,1.06,0.35,3.99,0.35
20260314B15,平均落札価格（電源属地別）[円/kW・30分],3.55,4.8,1.89,3.52,12.26,13.8,9.1,2.68,5.47,4.58
20260314B15,最高落札価格（TSO別）[円/kW・30分],15,15,15,14.98,13.52,15,12.76,8.46,15,15
20260314B15,最低落札価格（TSO別）[円/kW・30分],0.36,4.21,0.36,3.07,11.83,9.98,1.06,0.35,3.99,0.35
20260314B15,平均落札価格（TSO別）[円/kW・30分],3.55,4.8,1.89,3.52,12.26,13.8,9.1,2.68,5.47,4.58
20260314B15,落札量合計（TSO別）[MW],137,223.35,1157.86,349.421,168,7.826,454,184,565,3246.457
20260314B15,（内訳）自エリアからの落札量[MW],137,223.35,1157.86,349.421,168,7.826,454,184,565,3246.457
20260314B16,募集量（TSO別）[MW],144,551,788,298,176,841,467,184,604,4053
20260314B16,応札量合計（電源属地別）[MW],232.918,511.35,1752.052,328.386,133.79,7.826,476.992,247.473,740.25,4431.037
20260314B16,落札量合計（電源属地別）[MW],144,325.35,950.523,298,133.79,7.826,467,184,561.25,3071.739
20260314B16,応札件数（電源属地別）[件],7,3,47,15,1,4,11,8,12,108
20260314B16,落札件数（電源属地別）[件],7,3,41,8,1,4,9,4,12,89
20260314B16,最高落札価格（電源属地別）[円/kW・30分],15,15,15,15,3.96,15,14.6,7.16,15,15
20260314B16,最低落札価格（電源属地別）[円/kW・30分],2.98,3.57,0.36,0.36,3.96,6.98,0.36,0.35,1.72,0.35
20260314B16,平均落札価格（電源属地別）[円/kW・30分],12.86,3.76,2.19,1.26,3.96,13.08,5.92,1.42,2.82,3.51
20260314B16,最高落札価格（TSO別）[円/kW・30分],15,15,15,15,3.96,15,14.6,7.16,15,15
20260314B16,最低落札価格（TSO別）[円/kW・30分],2.98,3.57,0.36,0.36,3.96,6.98,0.36,0.35,1.72,0.35
20260314B16,平均落札価格（TSO別）[円/kW・30分],12.86,3.76,2.19,1.26,3.96,13.08,5.92,1.42,2.82,3.51
20260314B16,落札量合計（TSO別）[MW],144,325.35,950.523,298,133.79,7.826,467,184,561.25,3071.739
20260314B16,（内訳）自エリアからの落札量[MW],144,325.35,950.523,298,133.79,7.826,467,184,561.25,3071.739
20260314B17,募集量（TSO別）[MW],144,551,788,298,176,841,467,184,604,4053
20260314B17,応札量合計（電源属地別）[MW],372.918,511.35,2085.536,584.008,107.578,39.878,122.875,247.473,1005.25,5076.866
20260314B17,落札量合計（電源属地別）[MW],144,325.35,890.092,295.58,107.578,39.878,122.875,184,565.25,2674.603
20260314B17,応札件数（電源属地別）[件],7,3,48,14,1,5,6,7,12,103
20260314B17,落札件数（電源属地別）[件],7,3,39,14,1,5,6,3,12,90
20260314B17,最高落札価格（電源属地別）[円/kW・30分],15,15,15,15,1.93,15,15,4.77,15,15
20260314B17,最低落札価格（電源属地別）[円/kW・30分],2.98,3.54,0.35,0.36,1.93,0.36,0.36,0.35,0.36,0.35
20260314B17,平均落札価格（電源属地別）[円/kW・30分],12.91,3.73,1.88,1.34,1.93,2.76,1,0.88,0.87,2.33
