H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202604,三次調整力2,48
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20260401B01,募集量（TSO別）[MW],0,0,0,0,0,0,0,9,0,9
20260401B01,応札量合計（電源属地別）[MW],0,9,108.632,10,252.43,0,101.3,39,500,1020.362
20260401B01,落札量合計（電源属地別）[MW],0,0,0,0,0,0,0,9,0,9
20260401B01,応札件数（電源属地別）[件],0,1,3,1,2,0,2,2,5,16
20260401B01,落札件数（電源属地別）[件],0,0,0,0,0,0,0,1,0,1
20260401B01,最高落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0.3,0,0.3
20260401B01,最低落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0.3,0,0.3
20260401B01,平均落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0.3,0,0.3
20260401B01,最高落札価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0.3,0,0.3
20260401B01,最低落札価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0.3,0,0.3
20260401B01,平均落札価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0.3,0,0.3
20260401B01,落札量合計（TSO別）[MW],0,0,0,0,0,0,0,9,0,9
20260401B01,（内訳）自エリアからの落札量[MW],0,0,0,0,0,0,0,9,0,9
20260401B02,募集量（TSO別）[MW],0,0,0,0,0,0,0,9,0,9
20260401B02,応札量合計（電源属地別）[MW],0,9,108.632,10,80.43,0,101.3,240,571,1120.362
20260401B02,落札量合計（電源属地別）[MW],0,0,0,0,0,0,0,9,0,9
20260401B02,応札件数（電源属地別）[件],0,1,3,1,2,0,2,3,5,17
20260401B02,落札件数（電源属地別）[件],0,0,0,0,0,0,0,1,0,1
20260401B02,最高落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0.3,0,0.3
20260401B02,最低落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0.3,0,0.3
20260401B02,平均落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0.3,0,0.3
20260401B02,最高落札価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0.3,0,0.3
20260401B02,最低落札価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0.3,0,0.3
20260401B02,平均落札価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0.3,0,0.3
20260401B02,落札量合計（TSO別）[MW],0,0,0,0,0,0,0,9,0,9
20260401B02,（内訳）自エリアからの落札量[MW],0,0,0,0,0,0,0,9,0,9
20260401B03,募集量（TSO別）[MW],0,0,0,0,0,0,0,9,0,9
20260401B03,応札量合計（電源属地別）[MW],0,9,127.554,10,0,0,101.3,240,478,965.854
20260401B03,落札量合計（電源属地別）[MW],0,0,0,0,0,0,0,9,0,9
20260401B03,応札件数（電源属地別）[件],0,1,3,1,0,0,2,3,4,14
20260401B03,落札件数（電源属地別）[件],0,0,0,0,0,0,0,1,0,1
20260401B03,最高落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0.3,0,0.3
20260401B03,最低落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0.3,0,0.3
20260401B03,平均落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0.3,0,0.3
20260401B03,最高落札価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0.3,0,0.3
20260401B03,最低落札価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0.3,0,0.3
20260401B03,平均落札価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0.3,0,0.3
20260401B03,落札量合計（TSO別）[MW],0,0,0,0,0,0,0,9,0,9
20260401B03,（内訳）自エリアからの落札量[MW],0,0,0,0,0,0,0,9,0,9
20260401B04,募集量（TSO別）[MW],0,0,0,0,0,0,0,8,0,8
20260401B04,応札量合計（電源属地別）[MW],0,8,128.622,10,0,0,101.3,439,471,1157.922
20260401B04,落札量合計（電源属地別）[MW],0,0,0,0,0,0,0,8,0,8
20260401B04,応札件数（電源属地別）[件],0,1,3,1,0,0,2,4,5,16
20260401B04,落札件数（電源属地別）[件],0,0,0,0,0,0,0,1,0,1
20260401B04,最高落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0.3,0,0.3
20260401B04,最低落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0.3,0,0.3
20260401B04,平均落札価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0.3,0,0.3
20260401B04,最高落札価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0.3,0,0.3
20260401B04,最低落札価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0.3,0,0.3
