H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202604,一次調整力,48
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20260401B08,落札量合計（TSO別）[MW],34.658,59.07,361.969,58,33.943,257,77.164,44,161,1086.804
20260401B08,（内訳）自エリアからの落札量[MW],34.658,59.07,361.969,58,21.408,78.037,73.178,44,161,891.32
20260401B09,募集量（TSO別）[MW],75,190,602,58,57,257,141,40,161,1581
20260401B09,応札量合計（電源属地別）[MW],200.958,59.07,369.823,253.484,2.25,76.097,11.711,101.543,161.774,1236.71
20260401B09,落札量合計（電源属地別）[MW],192.04,59.07,369.823,253.484,2.25,76.097,11.711,44,161,1169.475
20260401B09,応札件数（電源属地別）[件],8,5,47,24,1,9,7,5,13,119
20260401B09,落札件数（電源属地別）[件],8,5,47,24,1,9,7,3,13,117
20260401B09,最高落札価格（電源属地別）[円/kW・30分],14.7,15,15,15,3.47,14.9,14.99,3.69,15,15
20260401B09,最低落札価格（電源属地別）[円/kW・30分],1.97,3.43,0.39,0.95,3.47,2.02,5.19,0.38,3.6,0.38
20260401B09,平均落札価格（電源属地別）[円/kW・30分],8.35,6.46,2.88,2.37,3.47,4.83,11.82,1.36,6.34,4.48
20260401B09,最高落札価格（TSO別）[円/kW・30分],14.7,15,15,2.17,3.47,15,14.99,3.69,15,15
20260401B09,最低落札価格（TSO別）[円/kW・30分],1.97,3.43,0.39,0.98,0.98,0.95,5.19,0.38,3.6,0.38
20260401B09,平均落札価格（TSO別）[円/kW・30分],8.35,6.46,2.88,1.68,1.18,3.51,11.82,1.36,6.34,4.48
20260401B09,落札量合計（TSO別）[MW],192.04,59.07,369.823,58,35,238.831,11.711,44,161,1169.475
20260401B09,（内訳）自エリアからの落札量[MW],192.04,59.07,369.823,58,2.25,76.097,11.711,44,161,973.991
20260401B10,募集量（TSO別）[MW],75,190,602,58,57,257,141,40,161,1581
20260401B10,応札量合計（電源属地別）[MW],152.658,59.07,347.158,253.484,13.656,77.947,11.711,101.543,91.774,1109.001
20260401B10,落札量合計（電源属地別）[MW],152.658,59.07,347.158,253.484,13.656,77.947,11.711,44,91.774,1051.458
20260401B10,応札件数（電源属地別）[件],7,5,47,24,1,10,7,5,12,118
20260401B10,落札件数（電源属地別）[件],7,5,47,24,1,10,7,3,12,116
20260401B10,最高落札価格（電源属地別）[円/kW・30分],13.5,15,15,15,3.53,14.9,14.99,3.75,15,15
20260401B10,最低落札価格（電源属地別）[円/kW・30分],1.97,3.39,0.39,1.1,3.53,2.02,5.26,0.38,3.6,0.38
20260401B10,平均落札価格（電源属地別）[円/kW・30分],6.61,6.42,3.08,2.63,3.53,4.74,11.83,1.37,6.67,4.14
20260401B10,最高落札価格（TSO別）[円/kW・30分],13.5,15,15,15,3.53,14.9,14.99,3.75,15,15
20260401B10,最低落札価格（TSO別）[円/kW・30分],1.97,3.39,0.39,5.26,1.1,1.1,1.19,0.38,3.6,0.38
20260401B10,平均落札価格（TSO別）[円/kW・30分],6.61,6.42,3.08,14.07,2.08,2.56,4.31,1.37,6.67,4.14
20260401B10,落札量合計（TSO別）[MW],152.658,59.07,347.158,21.675,34,257,44.123,44,91.774,1051.458
20260401B10,（内訳）自エリアからの落札量[MW],152.658,59.07,347.158,21.675,13.656,77.947,11.711,44,91.774,819.649
20260401B11,募集量（TSO別）[MW],75,190,602,58,57,257,141,40,161,1581
20260401B11,応札量合計（電源属地別）[MW],198.968,59.07,342.165,255.474,3.292,79.887,11.711,101.543,89.784,1141.894
20260401B11,落札量合計（電源属地別）[MW],191.05,59.07,342.165,255.474,3.292,79.887,11.711,44,89.784,1076.433
20260401B11,応札件数（電源属地別）[件],7,5,49,25,1,11,7,5,11,121
20260401B11,落札件数（電源属地別）[件],7,5,49,25,1,11,7,3,11,119
20260401B11,最高落札価格（電源属地別）[円/kW・30分],14.7,15,15,15,3.23,15,14.99,3.45,15,15
20260401B11,最低落札価格（電源属地別）[円/kW・30分],1.97,3.27,0.39,0.39,3.23,2.02,5.59,0.38,4,0.38
20260401B11,平均落札価格（電源属地別）[円/kW・30分],8.34,6.32,3.22,2.36,3.23,4.95,11.88,1.29,6.89,4.54
20260401B11,最高落札価格（TSO別）[円/kW・30分],14.7,15,15,15,3.23,15,14.99,3.45,15,15
20260401B11,最低落札価格（TSO別）[円/kW・30分],1.97,3.27,0.39,0.9,2.36,0.39,5.59,0.38,4,0.38
20260401B11,平均落札価格（TSO別）[円/kW・30分],8.34,6.32,3.22,6.69,2.46,2.22,11.88,1.29,6.89,4.54
20260401B11,落札量合計（TSO別）[MW],191.05,59.07,342.165,55.819,34,248.834,11.711,44,89.784,1076.433
20260401B11,（内訳）自エリアからの落札量[MW],191.05,59.07,342.165,55.819,3.292,79.887,11.711,44,89.784,876.778
20260401B12,募集量（TSO別）[MW],75,190,602,58,57,257,141,40,161,1581
20260401B12,応札量合計（電源属地別）[MW],150.668,59.07,336.649,255.474,19,79.887,11.711,101.543,91.774,1105.776
20260401B12,落札量合計（電源属地別）[MW],150.668,59.07,336.649,255.474,19,79.887,11.711,44,91.774,1048.233
20260401B12,応札件数（電源属地別）[件],6,5,48,26,1,11,7,5,12,121
20260401B12,落札件数（電源属地別）[件],6,5,48,26,1,11,7,3,12,119
20260401B12,最高落札価格（電源属地別）[円/kW・30分],13.5,15,15,15,2.54,14.9,14.99,2.75,15,15
20260401B12,最低落札価格（電源属地別）[円/kW・30分],1.97,3.22,0.39,0.72,2.54,2.02,10.3,0.38,4,0.38
20260401B12,平均落札価格（電源属地別）[円/kW・30分],5.86,6.28,3.19,2.21,2.54,5.29,12.6,1.08,7.14,4.02
20260401B12,最高落札価格（TSO別）[円/kW・30分],13.5,15,15,1.75,2.54,15,14.99,2.75,15,15
20260401B12,最低落札価格（TSO別）[円/kW・30分],1.97,3.22,0.39,0.75,2.54,0.72,0.75,0.38,4,0.38
20260401B12,平均落札価格（TSO別）[円/kW・30分],5.86,6.28,3.19,1.14,2.54,3.52,5.08,1.08,7.14,4.02
20260401B12,落札量合計（TSO別）[MW],150.668,59.07,336.649,58,19,257,32.072,44,91.774,1048.233
20260401B12,（内訳）自エリアからの落札量[MW],150.668,59.07,336.649,58,19,79.887,11.711,44,91.774,850.759
20260401B13,募集量（TSO別）[MW],76,201,622,68,60,272,144,43,164,1650
20260401B13,応札量合計（電源属地別）[MW],240.958,71.07,346.302,255.474,19,79.887,10.711,69.543,94.714,1187.659
20260401B13,落札量合計（電源属地別）[MW],207.04,71.07,346.302,255.474,19,79.887,10.711,45,94.714,1129.198
20260401B13,応札件数（電源属地別）[件],9,6,50,25,1,11,6,4,14,126
20260401B13,落札件数（電源属地別）[件],8,6,50,25,1,11,6,3,14,124
20260401B13,最高落札価格（電源属地別）[円/kW・30分],14.7,15,15,15,2.21,15,14.5,7.59,15,15
20260401B13,最低落札価格（電源属地別）[円/kW・30分],1.98,3.25,0.39,0.75,2.21,2.02,10.3,2.41,4,0.39
20260401B13,平均落札価格（電源属地別）[円/kW・30分],8.38,5.91,3.61,2.43,2.21,5.34,12.38,5.17,7.24,4.91
20260401B13,最高落札価格（TSO別）[円/kW・30分],14.7,15,15,15,2.21,15,14.5,7.59,15,15
20260401B13,最低落札価格（TSO別）[円/kW・30分],1.98,3.25,0.39,14.5,2.21,0.75,0.75,2.41,4,0.39
20260401B13,平均落札価格（TSO別）[円/kW・30分],8.38,5.91,3.61,14.87,2.21,2.45,3.14,5.17,7.24,4.91
20260401B13,落札量合計（TSO別）[MW],207.04,71.07,346.302,23.665,19,265.887,56.52,45,94.714,1129.198
20260401B13,（内訳）自エリアからの落札量[MW],207.04,71.07,346.302,23.665,19,79.887,10.711,45,94.714,897.389
20260401B14,募集量（TSO別）[MW],76,207,630,72,61,276,145,44,166,1677
20260401B14,応札量合計（電源属地別）[MW],192.658,60.4,372.588,255.474,1.598,125.151,10.711,67.543,94.714,1180.837
20260401B14,落札量合計（電源属地別）[MW],158.74,60.4,372.588,255.474,1.598,125.151,10.711,44,94.714,1123.376
20260401B14,応札件数（電源属地別）[件],8,5,52,25,1,12,6,4,14,127
20260401B14,落札件数（電源属地別）[件],6,5,52,25,1,12,6,2,14,123
20260401B14,最高落札価格（電源属地別）[円/kW・30分],14,15,15,15,2.54,15,14.5,7.91,15,15
20260401B14,最低落札価格（電源属地別）[円/kW・30分],2.36,3.37,0.39,0.39,2.54,0.39,10.3,2.74,3.9,0.39
20260401B14,平均落札価格（電源属地別）[円/kW・30分],6.49,6.17,3.15,2.76,2.54,3.54,12.38,5.33,7.16,4.25
20260401B14,最高落札価格（TSO別）[円/kW・30分],14,15,15,15,3.11,15,14.5,7.91,15,15
20260401B14,最低落札価格（TSO別）[円/kW・30分],2.36,3.37,0.39,0.69,0.69,0.39,0.39,2.74,3.9,0.39
20260401B14,平均落札価格（TSO別）[円/kW・30分],6.49,6.17,3.15,8.44,1.35,2.48,3.02,5.33,7.16,4.25
20260401B14,落札量合計（TSO別）[MW],158.74,60.4,372.588,49.336,21,251.887,70.711,44,94.714,1123.376
20260401B14,（内訳）自エリアからの落札量[MW],158.74,60.4,372.588,49.336,1.598,123.887,10.711,44,94.714,915.974
20260401B15,募集量（TSO別）[MW],76,213,636,75,62,280,146,45,168,1701
20260401B15,応札量合計（電源属地別）[MW],132.658,71.07,354.938,255.474,3.55,79.887,77.486,66.543,94.714,1136.32
20260401B15,落札量合計（電源属地別）[MW],95,71.07,354.938,255.474,3.55,79.887,77.486,45,94.714,1077.119
20260401B15,応札件数（電源属地別）[件],8,6,51,25,1,11,11,4,14,131
20260401B15,落札件数（電源属地別）[件],5,6,51,25,1,11,11,2,14,126
20260401B15,最高落札価格（電源属地別）[円/kW・30分],14,15,15,15,3.53,15,14.5,8.92,15,15
20260401B15,最低落札価格（電源属地別）[円/kW・30分],1.01,4.03,0.39,0.39,3.53,2.02,0.39,3.74,3.3,0.39
20260401B15,平均落札価格（電源属地別）[円/kW・30分],4.73,6.81,3.62,2.84,3.53,5.35,2.29,6.16,6.82,4.16
20260401B15,最高落札価格（TSO別）[円/kW・30分],14,15,15,3.88,15,15,14.5,8.92,15,15
20260401B15,最低落札価格（TSO別）[円/kW・30分],1.01,4.03,0.39,0.44,1.03,0.39,0.39,3.74,3.3,0.39
20260401B15,平均落札価格（TSO別）[円/kW・30分],4.73,6.81,3.62,1.82,6.35,3.61,2.29,6.16,6.82,4.16
20260401B15,落札量合計（TSO別）[MW],95,71.07,354.938,75,27.895,236.016,77.486,45,94.714,1077.119
20260401B15,（内訳）自エリアからの落札量[MW],95,71.07,354.938,75,3.55,79.887,77.486,45,94.714,896.645
20260401B16,募集量（TSO別）[MW],77,217,640,78,63,284,147,46,169,1721
20260401B16,応札量合計（電源属地別）[MW],206.958,71.07,347.084,272.539,5.132,79.887,77.486,67.543,92.724,1220.423
20260401B16,落札量合計（電源属地別）[MW],93,71.07,347.084,272.539,5.132,79.887,77.486,46,92.724,1084.922
20260401B16,応札件数（電源属地別）[件],8,6,50,26,1,11,11,4,13,130
20260401B16,落札件数（電源属地別）[件],2,6,50,26,1,11,11,2,13,122
20260401B16,最高落札価格（電源属地別）[円/kW・30分],12.9,15,15,15,3.49,15,14.5,8.88,15,15
20260401B16,最低落札価格（電源属地別）[円/kW・30分],1.01,4.9,0.39,0.39,3.49,2.02,0.39,3.7,4,0.39
20260401B16,平均落札価格（電源属地別）[円/kW・30分],2.16,7.81,3.23,3.26,3.49,5.35,2.29,6.18,6.67,3.96
20260401B16,最高落札価格（TSO別）[円/kW・30分],12.9,15,15,14.9,14.9,15,14.5,8.88,15,15
20260401B16,最低落札価格（TSO別）[円/kW・30分],1.01,4.9,0.39,0.39,0.39,0.39,0.39,3.7,4,0.39
20260401B16,平均落札価格（TSO別）[円/kW・30分],2.16,7.81,3.23,3.28,3.81,3.86,2.29,6.18,6.67,3.96
20260401B16,落札量合計（TSO別）[MW],93,71.07,347.084,78,24.918,254.64,77.486,46,92.724,1084.922
20260401B16,（内訳）自エリアからの落札量[MW],93,71.07,347.084,78,5.132,79.887,77.486,46,92.724,890.383
20260401B17,募集量（TSO別）[MW],77,217,640,78,63,284,147,46,169,1721
20260401B17,応札量合計（電源属地別）[MW],156.668,71.07,441.992,277.942,5.232,79.887,13.787,91.543,96.71,1234.831
20260401B17,落札量合計（電源属地別）[MW],92,71.07,441.992,277.942,5.232,79.887,13.787,47,96.71,1125.62
20260401B17,応札件数（電源属地別）[件],6,6,60,26,1,11,7,6,15,138
20260401B17,落札件数（電源属地別）[件],2,6,60,26,1,11,7,4,15,132
20260401B17,最高落札価格（電源属地別）[円/kW・30分],12.9,15,15,15,5.27,15,15,7.38,15,15
20260401B17,最低落札価格（電源属地別）[円/kW・30分],1.01,4.08,0.39,0.96,5.27,2.02,10.3,2.2,5.89,0.39
20260401B17,平均落札価格（電源属地別）[円/kW・30分],2.04,6.87,3.28,2.54,5.27,5.35,12.96,3.89,8.51,3.97
20260401B17,最高落札価格（TSO別）[円/kW・30分],12.9,15,15,15,5.27,15,15,7.38,15,15
20260401B17,最低落札価格（TSO別）[円/kW・30分],1.01,4.08,0.39,1.19,3.41,0.96,1.19,2.2,5.89,0.39
20260401B17,平均落札価格（TSO別）[円/kW・30分],2.04,6.87,3.28,5.9,3.87,2.63,4.67,3.89,8.51,3.97
20260401B17,落札量合計（TSO別）[MW],92,71.07,441.992,69.174,21,239.887,46.787,47,96.71,1125.62
20260401B17,（内訳）自エリアからの落札量[MW],92,71.07,441.992,69.174,5.232,79.887,13.787,47,96.71,916.852
20260401B18,募集量（TSO別）[MW],77,217,640,78,63,284,147,46,169,1721
20260401B18,応札量合計（電源属地別）[MW],133.658,71.07,423.47,299.027,3.788,79.887,13.787,91.543,104.71,1220.94
20260401B18,落札量合計（電源属地別）[MW],84,71.07,423.47,299.027,3.788,79.887,13.787,47,104.71,1126.739
20260401B18,応札件数（電源属地別）[件],6,6,54,27,1,11,7,6,15,133
20260401B18,落札件数（電源属地別）[件],1,6,54,27,1,11,7,4,15,126
20260401B18,最高落札価格（電源属地別）[円/kW・30分],1.01,15,15,15,5.73,15,15,8.63,15,15
20260401B18,最低落札価格（電源属地別）[円/kW・30分],1.01,4.9,0.39,2.2,5.73,2.02,10.3,3.45,6.95,0.39
20260401B18,平均落札価格（電源属地別）[円/kW・30分],1.01,7.81,3.6,3.6,5.73,5.35,12.96,5.14,9.21,4.5
20260401B18,最高落札価格（TSO別）[円/kW・30分],1.01,15,15,15,5.73,15,15,8.63,15,15
20260401B18,最低落札価格（TSO別）[円/kW・30分],1.01,4.9,0.39,2.2,2.71,2.02,2.35,3.45,6.95,0.39
20260401B18,平均落札価格（TSO別）[円/kW・30分],1.01,7.81,3.6,6.34,3.56,3.56,4.92,5.14,9.21,4.5
20260401B18,落札量合計（TSO別）[MW],84,71.07,423.47,75.815,21,239.887,59.787,47,104.71,1126.739
20260401B18,（内訳）自エリアからの落札量[MW],84,71.07,423.47,75.815,3.788,79.887,13.787,47,104.71,903.527
20260401B19,募集量（TSO別）[MW],77,145,629,83,65,280,149,47,175,1650
20260401B19,応札量合計（電源属地別）[MW],200.958,81.07,486.129,200.909,1.244,79.887,13.787,91.543,108.538,1264.065
20260401B19,落札量合計（電源属地別）[MW],114,81.07,486.129,200.909,1.244,79.887,13.787,50,108.538,1135.564
20260401B19,応札件数（電源属地別）[件],8,6,58,23,1,11,7,6,17,137
20260401B19,落札件数（電源属地別）[件],3,6,58,23,1,11,7,4,17,130
20260401B19,最高落札価格（電源属地別）[円/kW・30分],2.25,15,15,15,3.69,15,15,8.31,15,15
20260401B19,最低落札価格（電源属地別）[円/kW・30分],1.01,4.37,0.39,0.4,3.69,2.02,10.3,3.14,5.18,0.39
20260401B19,平均落札価格（電源属地別）[円/kW・30分],1.28,7.06,3.56,2.49,3.69,5.35,12.96,5.03,8.03,4.12
20260401B19,最高落札価格（TSO別）[円/kW・30分],2.25,15,15,15,3.69,15,15,8.31,15,15
20260401B19,最低落札価格（TSO別）[円/kW・30分],1.01,4.37,0.39,14.88,0.4,0.4,10.3,3.14,5.18,0.39
