H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202604,一次オフライン,48
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20260401B01,募集量（TSO別）[MW],17,36,73,63,21,78,71,7,58,424
20260401B01,応札量合計（電源属地別）[MW],3.918,1.9,41.43,11.723,0,17.462,2.8,0,13.229,92.462
20260401B01,落札量合計（電源属地別）[MW],3.918,1.9,41.43,11.723,0,17.462,2.8,0,13.229,92.462
20260401B01,応札件数（電源属地別）[件],2,1,21,6,0,9,2,0,7,48
20260401B01,落札件数（電源属地別）[件],2,1,21,6,0,9,2,0,7,48
20260401B01,最高落札価格（電源属地別）[円/kW・30分],1.98,15,15,15,0,14.9,14.99,0,13,15
20260401B01,最低落札価格（電源属地別）[円/kW・30分],1.97,15,0.39,14.5,0,2.15,10.3,0,5,0.39
20260401B01,平均落札価格（電源属地別）[円/kW・30分],1.97,15,10.38,14.84,0,13.26,11.98,0,11.68,11.46
20260401B01,最高落札価格（TSO別）[円/kW・30分],1.98,15,15,0,0,15,14.99,0,13,15
20260401B01,最低落札価格（TSO別）[円/kW・30分],1.97,15,0.39,0,0,2.15,10.3,0,5,0.39
20260401B01,平均落札価格（TSO別）[円/kW・30分],1.97,15,10.38,0,0,13.89,11.98,0,11.68,11.46
20260401B01,落札量合計（TSO別）[MW],3.918,1.9,41.43,0,0,29.185,2.8,0,13.229,92.462
20260401B01,（内訳）自エリアからの落札量[MW],3.918,1.9,41.43,0,0,17.462,2.8,0,13.229,80.739
20260401B02,募集量（TSO別）[MW],17,36,73,63,21,78,71,7,58,424
20260401B02,応札量合計（電源属地別）[MW],5.908,1.9,45.311,11.723,0,17.462,2.8,0,13.229,98.333
20260401B02,落札量合計（電源属地別）[MW],5.908,1.9,45.311,11.723,0,17.462,2.8,0,13.229,98.333
20260401B02,応札件数（電源属地別）[件],3,1,23,6,0,9,2,0,7,51
20260401B02,落札件数（電源属地別）[件],3,1,23,6,0,9,2,0,7,51
20260401B02,最高落札価格（電源属地別）[円/kW・30分],12,15,15,15,0,14.9,14.99,0,13,15
20260401B02,最低落札価格（電源属地別）[円/kW・30分],1.97,15,0.39,14.5,0,2.15,10.3,0,5,0.39
20260401B02,平均落札価格（電源属地別）[円/kW・30分],5.35,15,10.15,14.84,0,13.26,11.98,0,10.63,11.18
20260401B02,最高落札価格（TSO別）[円/kW・30分],12,15,15,0,0,15,14.99,0,13,15
20260401B02,最低落札価格（TSO別）[円/kW・30分],1.97,15,0.39,0,0,2.15,10.3,0,5,0.39
20260401B02,平均落札価格（TSO別）[円/kW・30分],5.35,15,10.15,0,0,13.53,14.11,0,10.63,11.18
20260401B02,落札量合計（TSO別）[MW],5.908,1.9,45.311,0,0,21.332,10.653,0,13.229,98.333
20260401B02,（内訳）自エリアからの落札量[MW],5.908,1.9,45.311,0,0,13.485,2.8,0,13.229,82.633
20260401B03,募集量（TSO別）[MW],17,36,73,63,21,78,71,7,58,424
20260401B03,応札量合計（電源属地別）[MW],5.908,1.9,52.571,21.675,0,13.504,2.8,0,15.219,113.577
20260401B03,落札量合計（電源属地別）[MW],5.908,1.9,52.571,21.675,0,13.504,2.8,0,15.219,113.577
20260401B03,応札件数（電源属地別）[件],3,1,27,11,0,7,2,0,8,59
20260401B03,落札件数（電源属地別）[件],3,1,27,11,0,7,2,0,8,59
20260401B03,最高落札価格（電源属地別）[円/kW・30分],12,15,15,15,0,14.9,14.99,0,13,15
20260401B03,最低落札価格（電源属地別）[円/kW・30分],1.97,15,0.39,9.48,0,2.15,9.48,0,0.33,0.33
20260401B03,平均落札価格（電源属地別）[円/kW・30分],5.35,15,10.75,14.44,0,11.51,11.45,0,9.15,11.14
20260401B03,最高落札価格（TSO別）[円/kW・30分],12,15,15,0,0,15,14.99,0,13,15
20260401B03,最低落札価格（TSO別）[円/kW・30分],1.97,15,0.39,0,0,2.15,9.48,0,0.33,0.33
20260401B03,平均落札価格（TSO別）[円/kW・30分],5.35,15,10.75,0,0,13.48,11.81,0,9.15,11.14
20260401B03,落札量合計（TSO別）[MW],5.908,1.9,52.571,0,0,30.974,7.005,0,15.219,113.577
20260401B03,（内訳）自エリアからの落札量[MW],5.908,1.9,52.571,0,0,11.654,2.8,0,15.219,90.052
20260401B04,募集量（TSO別）[MW],17,36,73,63,21,78,71,7,58,424
20260401B04,応札量合計（電源属地別）[MW],5.908,1.9,56.502,19.815,0,13.504,2.8,0,13.229,113.658
20260401B04,落札量合計（電源属地別）[MW],5.908,1.9,56.502,19.815,0,13.504,2.8,0,13.229,113.658
20260401B04,応札件数（電源属地別）[件],3,1,29,10,0,7,2,0,7,59
20260401B04,落札件数（電源属地別）[件],3,1,29,10,0,7,2,0,7,59
20260401B04,最高落札価格（電源属地別）[円/kW・30分],12,15,15,15,0,14.9,14.99,0,13,15
20260401B04,最低落札価格（電源属地別）[円/kW・30分],1.97,15,0.39,14.8,0,2.15,4.81,0,4.99,0.39
20260401B04,平均落札価格（電源属地別）[円/kW・30分],5.35,15,10.92,14.9,0,10.31,8.45,0,10.48,11.21
20260401B04,最高落札価格（TSO別）[円/kW・30分],12,15,15,0,14.9,15,14.99,0,13,15
20260401B04,最低落札価格（TSO別）[円/kW・30分],1.97,15,0.39,0,14.8,2.15,4.81,0,4.99,0.39
20260401B04,平均落札価格（TSO別）[円/kW・30分],5.35,15,10.92,0,14.89,11.37,8.45,0,10.48,11.21
