H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202605,一次オフライン,48
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20260501B01,募集量（TSO別）[MW],17,34,72,66,21,77,69,7,57,420
20260501B01,応札量合計（電源属地別）[MW],5.84,7.176,38.749,23.544,0,21.427,4.76,1.93,25.573,128.999
20260501B01,落札量合計（電源属地別）[MW],5.84,7.176,38.749,23.544,0,1.85,1.8,1.93,25.573,106.462
20260501B01,応札件数（電源属地別）[件],3,4,20,12,0,11,3,1,14,68
20260501B01,落札件数（電源属地別）[件],3,4,20,12,0,1,1,1,14,56
20260501B01,最高落札価格（電源属地別）[円/kW・30分],14.5,15,15,15,0,2.16,4.95,2,15,15
20260501B01,最低落札価格（電源属地別）[円/kW・30分],1.98,0.84,0.65,14.39,0,2.16,4.95,2,8.02,0.65
20260501B01,平均落札価格（電源属地別）[円/kW・30分],7,11.19,10.33,14.57,0,2.16,4.95,2,12.7,11.33
20260501B01,最高落札価格（TSO別）[円/kW・30分],14.5,15,15,15,14.8,4.95,0,0,15,15
20260501B01,最低落札価格（TSO別）[円/kW・30分],1.98,0.84,0.65,14.39,14.4,2,0,0,8.02,0.65
20260501B01,平均落札価格（TSO別）[円/kW・30分],7,11.19,10.33,14.59,14.52,3,0,0,12.7,11.33
20260501B01,落札量合計（TSO別）[MW],5.84,7.176,38.749,16.403,7.141,5.58,0,0,25.573,106.462
20260501B01,（内訳）自エリアからの落札量[MW],5.84,7.176,38.749,16.403,0,1.85,0,0,25.573,95.591
20260501B02,募集量（TSO別）[MW],17,34,72,66,21,77,69,7,57,420
20260501B02,応札量合計（電源属地別）[MW],7.808,7.176,49.109,23.544,0,21.427,4.76,1.93,29.539,145.293
20260501B02,落札量合計（電源属地別）[MW],7.808,7.176,49.109,23.544,0,21.427,4.76,1.93,29.539,145.293
20260501B02,応札件数（電源属地別）[件],4,4,25,12,0,11,3,1,16,76
20260501B02,落札件数（電源属地別）[件],4,4,25,12,0,11,3,1,16,76
20260501B02,最高落札価格（電源属地別）[円/kW・30分],14.5,15,15,15,0,14.86,12.6,2,15,15
20260501B02,最低落札価格（電源属地別）[円/kW・30分],1.97,0.84,0.65,14.3,0,2.16,10.56,2,3,0.65
20260501B02,平均落札価格（電源属地別）[円/kW・30分],5.73,11.19,10.35,14.54,0,13.51,11.83,2,11.97,11.56
20260501B02,最高落札価格（TSO別）[円/kW・30分],14.5,15,15,15,0,14.86,0,0,15,15
20260501B02,最低落札価格（TSO別）[円/kW・30分],1.97,0.84,0.65,14.3,0,2,0,0,3,0.65
20260501B02,平均落札価格（TSO別）[円/kW・30分],5.73,11.19,10.35,14.54,0,12.56,0,0,11.95,11.56
20260501B02,落札量合計（TSO別）[MW],7.808,7.176,49.109,23.544,0,23.357,0,0,34.299,145.293
20260501B02,（内訳）自エリアからの落札量[MW],7.808,7.176,49.109,23.544,0,21.427,0,0,29.539,138.603
20260501B03,募集量（TSO別）[MW],17,34,72,66,21,77,69,7,57,420
20260501B03,応札量合計（電源属地別）[MW],7.808,7.176,58.355,37.242,0,21.427,6.748,0,33.328,172.084
20260501B03,落札量合計（電源属地別）[MW],7.808,7.176,58.355,37.242,0,21.427,6.748,0,33.328,172.084
20260501B03,応札件数（電源属地別）[件],4,4,30,19,0,11,4,0,18,90
20260501B03,落札件数（電源属地別）[件],4,4,30,19,0,11,4,0,18,90
20260501B03,最高落札価格（電源属地別）[円/kW・30分],14.5,15,15,15,0,14.49,14.49,0,15,15
20260501B03,最低落札価格（電源属地別）[円/kW・30分],1.97,0.84,0.65,4.07,0,2.16,10.25,0,3,0.65
20260501B03,平均落札価格（電源属地別）[円/kW・30分],5.73,11.19,11.04,13.49,0,10.48,13.05,0,11.74,11.48
20260501B03,最高落札価格（TSO別）[円/kW・30分],14.5,15,15,15,0,14.49,0,0,15,15
20260501B03,最低落札価格（TSO別）[円/kW・30分],1.97,0.84,0.65,4.07,0,2.16,0,0,3,0.65
20260501B03,平均落札価格（TSO別）[円/kW・30分],5.73,11.19,11.04,13.49,0,10.48,0,0,11.96,11.48
20260501B03,落札量合計（TSO別）[MW],7.808,7.176,58.355,37.242,0,21.427,0,0,40.076,172.084
20260501B03,（内訳）自エリアからの落札量[MW],7.808,7.176,58.355,37.242,0,21.427,0,0,33.328,165.336
20260501B04,募集量（TSO別）[MW],17,34,72,66,21,77,69,7,57,420
20260501B04,応札量合計（電源属地別）[MW],7.808,7.176,62.133,37.242,0,21.427,6.748,0,33.328,175.862
20260501B04,落札量合計（電源属地別）[MW],7.808,7.176,62.133,37.242,0,21.427,6.748,0,33.328,175.862
20260501B04,応札件数（電源属地別）[件],4,4,32,19,0,11,4,0,18,92
20260501B04,落札件数（電源属地別）[件],4,4,32,19,0,11,4,0,18,92
20260501B04,最高落札価格（電源属地別）[円/kW・30分],14.5,15,15,15,0,14.49,14.49,0,15,15
20260501B04,最低落札価格（電源属地別）[円/kW・30分],1.97,0.84,0.65,4.31,0,2.16,5.19,0,3,0.65
20260501B04,平均落札価格（電源属地別）[円/kW・30分],5.73,11.19,10.89,13.49,0,12.37,11.7,0,11.64,11.58
20260501B04,最高落札価格（TSO別）[円/kW・30分],14.5,15,15,15,0,14.49,14.49,0,15,15
20260501B04,最低落札価格（TSO別）[円/kW・30分],1.97,0.84,0.65,4.31,0,2.16,5.19,0,3,0.65
20260501B04,平均落札価格（TSO別）[円/kW・30分],5.73,11.19,10.89,13.49,0,12.37,11.7,0,11.64,11.58
20260501B04,落札量合計（TSO別）[MW],7.808,7.176,62.133,37.242,0,21.427,6.748,0,33.328,175.862
