H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202606,一次オフライン,48
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20260601B16,最高落札価格（電源属地別）[円/kW・30分],0,15,15,15,0,15,0,0,0,15
20260601B16,最低落札価格（電源属地別）[円/kW・30分],0,15,1.95,14,0,1.48,0,0,0,1.48
20260601B16,平均落札価格（電源属地別）[円/kW・30分],0,15,11.36,14.5,0,13.69,0,0,0,12.85
20260601B16,最高落札価格（TSO別）[円/kW・30分],0,15,15,15,0,15,0,0,0,15
20260601B16,最低落札価格（TSO別）[円/kW・30分],0,15,1.95,14,0,1.48,0,0,0,1.48
20260601B16,平均落札価格（TSO別）[円/kW・30分],0,15,11.36,14.5,0,13.69,0,0,0,12.85
20260601B16,落札量合計（TSO別）[MW],0,7.176,76.28,48.715,0,21.427,0,0,0,153.598
20260601B16,（内訳）自エリアからの落札量[MW],0,7.176,76.28,48.715,0,21.427,0,0,0,153.598
20260601B17,募集量（TSO別）[MW],18,59,108,82,27,102,74,12,65,547
20260601B17,応札量合計（電源属地別）[MW],7.808,7.176,76.28,48.715,0,21.427,16.829,1.93,54.563,234.728
20260601B17,落札量合計（電源属地別）[MW],0,7.176,76.28,48.715,0,21.427,0,0,0,153.598
20260601B17,応札件数（電源属地別）[件],4,4,39,25,0,11,9,1,26,119
20260601B17,落札件数（電源属地別）[件],0,4,39,25,0,11,0,0,0,79
20260601B17,最高落札価格（電源属地別）[円/kW・30分],0,15,15,15,0,15,0,0,0,15
20260601B17,最低落札価格（電源属地別）[円/kW・30分],0,15,1.95,14,0,1.48,0,0,0,1.48
20260601B17,平均落札価格（電源属地別）[円/kW・30分],0,15,11.36,14.49,0,13.69,0,0,0,12.84
20260601B17,最高落札価格（TSO別）[円/kW・30分],0,15,15,15,0,15,0,0,0,15
20260601B17,最低落札価格（TSO別）[円/kW・30分],0,15,1.95,14,0,1.48,0,0,0,1.48
20260601B17,平均落札価格（TSO別）[円/kW・30分],0,15,11.36,14.49,0,13.69,0,0,0,12.84
20260601B17,落札量合計（TSO別）[MW],0,7.176,76.28,48.715,0,21.427,0,0,0,153.598
20260601B17,（内訳）自エリアからの落札量[MW],0,7.176,76.28,48.715,0,21.427,0,0,0,153.598
20260601B18,募集量（TSO別）[MW],18,59,108,82,27,102,74,12,65,547
20260601B18,応札量合計（電源属地別）[MW],7.808,5.18,76.28,48.715,0,21.427,16.829,1.93,54.563,232.732
20260601B18,落札量合計（電源属地別）[MW],0,5.18,76.28,48.715,0,21.427,0,0,0,151.602
20260601B18,応札件数（電源属地別）[件],4,3,39,25,0,11,9,1,26,118
20260601B18,落札件数（電源属地別）[件],0,3,39,25,0,11,0,0,0,78
20260601B18,最高落札価格（電源属地別）[円/kW・30分],0,15,15,15,0,15,0,0,0,15
20260601B18,最低落札価格（電源属地別）[円/kW・30分],0,15,1.95,13.8,0,1.48,0,0,0,1.48
20260601B18,平均落札価格（電源属地別）[円/kW・30分],0,15,11.36,14.4,0,13.69,0,0,0,12.79
20260601B18,最高落札価格（TSO別）[円/kW・30分],0,15,15,15,0,15,0,0,0,15
20260601B18,最低落札価格（TSO別）[円/kW・30分],0,15,1.95,13.8,0,1.48,0,0,0,1.48
20260601B18,平均落札価格（TSO別）[円/kW・30分],0,15,11.36,14.4,0,13.69,0,0,0,12.79
20260601B18,落札量合計（TSO別）[MW],0,5.18,76.28,48.715,0,21.427,0,0,0,151.602
20260601B18,（内訳）自エリアからの落札量[MW],0,5.18,76.28,48.715,0,21.427,0,0,0,151.602
20260601B19,募集量（TSO別）[MW],18,71,98,88,28,100,77,14,70,564
20260601B19,応札量合計（電源属地別）[MW],7.808,5.826,69.858,48.716,0,21.427,16.829,1.93,57.183,229.577
20260601B19,落札量合計（電源属地別）[MW],0,5.826,69.858,48.716,0,21.427,0,1.457,5.818,153.102
20260601B19,応札件数（電源属地別）[件],4,3,36,25,0,11,9,1,28,117
20260601B19,落札件数（電源属地別）[件],0,3,36,25,0,11,0,1,3,79
20260601B19,最高落札価格（電源属地別）[円/kW・30分],0,15,15,15,0,15,0,13.9,2.3,15
20260601B19,最低落札価格（電源属地別）[円/kW・30分],0,15,1.95,7.5,0,1.48,0,13.9,2,1.48
20260601B19,平均落札価格（電源属地別）[円/kW・30分],0,15,11.19,13.81,0,13.69,0,13.9,2.1,12.2
20260601B19,最高落札価格（TSO別）[円/kW・30分],0,15,15,15,0,15,0,13.9,2.3,15
20260601B19,最低落札価格（TSO別）[円/kW・30分],0,15,1.95,7.5,0,1.48,0,13.9,2,1.48
20260601B19,平均落札価格（TSO別）[円/kW・30分],0,15,11.19,13.81,0,13.69,0,13.9,2.1,12.2
20260601B19,落札量合計（TSO別）[MW],0,5.826,69.858,48.716,0,21.427,0,1.457,5.818,153.102
20260601B19,（内訳）自エリアからの落札量[MW],0,5.826,69.858,48.716,0,21.427,0,1.457,5.818,153.102
20260601B20,募集量（TSO別）[MW],18,71,98,88,28,100,78,14,70,565
20260601B20,応札量合計（電源属地別）[MW],5.84,5.826,70.858,48.716,0,21.427,16.829,1.93,56.033,227.459
20260601B20,落札量合計（電源属地別）[MW],0,5.826,70.858,48.716,0,21.427,0,0,5.818,152.645
20260601B20,応札件数（電源属地別）[件],3,3,37,25,0,11,9,1,27,116
20260601B20,落札件数（電源属地別）[件],0,3,37,25,0,11,0,0,3,79
20260601B20,最高落札価格（電源属地別）[円/kW・30分],0,15,15,15,0,15,0,0,2,15
20260601B20,最低落札価格（電源属地別）[円/kW・30分],0,15,1.95,7.5,0,1.48,0,0,0.8,0.8
20260601B20,平均落札価格（電源属地別）[円/kW・30分],0,15,11.17,13.83,0,13.69,0,0,1.59,12.16
20260601B20,最高落札価格（TSO別）[円/kW・30分],0,15,15,15,0,15,0,0,2,15
20260601B20,最低落札価格（TSO別）[円/kW・30分],0,15,1.95,7.5,0,1.48,0,0,0.8,0.8
20260601B20,平均落札価格（TSO別）[円/kW・30分],0,15,11.17,13.83,0,13.69,0,0,1.59,12.16
20260601B20,落札量合計（TSO別）[MW],0,5.826,70.858,48.716,0,21.427,0,0,5.818,152.645
