H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202511,二次調整力2,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20251101B01,募集量（TSO別）[MW],9,0,15,39,36,0,0,28,0,127
20251101B01,応札量合計（電源属地別）[MW],76.79,139,917.132,0,71,547.477,143.574,73,247,2214.973
20251101B01,落札量合計（電源属地別）[MW],31,139,378,0,71,180.62,84,52,33,968.62
20251101B01,応札件数（電源属地別）[件],6,2,16,0,1,5,5,5,3,43
20251101B01,落札件数（電源属地別）[件],1,2,15,0,1,4,4,5,2,34
20251101B01,最高落札価格（電源属地別）[円/kW・30分],1.1,3.44,2.09,0,1.66,8.43,1.52,6.56,0.36,8.43
20251101B01,最低落札価格（電源属地別）[円/kW・30分],1.1,1.85,0.64,0,1.66,0.61,0.36,0.36,0.36,0.36
20251101B01,平均落札価格（電源属地別）[円/kW・30分],1.1,2.42,1.85,0,1.66,5.53,1.02,1.2,0.36,2.42
20251101B01,最高落札価格（TSO別）[円/kW・30分],1.1,3.44,2.09,3.44,1.66,8.43,1.52,8.43,0.36,8.43
20251101B01,最低落札価格（TSO別）[円/kW・30分],1.1,1.85,0.64,1.85,1.66,0.61,0.36,0.36,0.36,0.36
20251101B01,平均落札価格（TSO別）[円/kW・30分],1.1,2.39,1.85,2.5,1.66,5.38,1.02,2.27,0.36,2.42
20251101B01,落札量合計（TSO別）[MW],31,100,378,39,71,171.62,84,61,33,968.62
20251101B01,（内訳）自エリアからの落札量[MW],31,100,378,0,71,171.62,84,52,33,920.62
20251101B02,募集量（TSO別）[MW],0,62,0,59,33,44,0,30,53,281
20251101B02,応札量合計（電源属地別）[MW],142,139,984.95,0,71,547.477,143.574,75,247,2350.001
20251101B02,落札量合計（電源属地別）[MW],28,139,378,0,67,222,83.224,65,182,1164.224
20251101B02,応札件数（電源属地別）[件],3,2,21,0,1,5,5,4,3,44
20251101B02,落札件数（電源属地別）[件],1,2,18,0,1,4,4,4,2,36
20251101B02,最高落札価格（電源属地別）[円/kW・30分],2.41,3.4,2.1,0,2.27,7.79,2.02,6.49,0.47,7.79
20251101B02,最低落札価格（電源属地別）[円/kW・30分],2.41,1.82,0.59,0,2.27,0.74,0.36,0.36,0.36,0.36
20251101B02,平均落札価格（電源属地別）[円/kW・30分],2.41,2.39,1.84,0,2.27,5.14,1.31,1.86,0.42,2.32
20251101B02,最高落札価格（TSO別）[円/kW・30分],2.41,3.4,2.1,1.91,2.27,7.79,2.02,6.49,0.47,7.79
20251101B02,最低落札価格（TSO別）[円/kW・30分],2.41,1.82,0.59,1.82,2.27,0.74,0.36,0.36,0.36,0.36
20251101B02,平均落札価格（TSO別）[円/kW・30分],2.41,2.69,1.84,1.84,2.27,5.14,1.31,1.86,0.42,2.32
20251101B02,落札量合計（TSO別）[MW],28,91,367,59,67,222,83.224,65,182,1164.224
20251101B02,（内訳）自エリアからの落札量[MW],28,91,367,0,67,222,83.224,65,182,1105.224
20251101B03,募集量（TSO別）[MW],48,557,281,176,55,207,112,68,121,1625
20251101B03,応札量合計（電源属地別）[MW],161.79,317,699.018,0,71,494.461,143.574,68,198,2152.843
20251101B03,落札量合計（電源属地別）[MW],63,317,699.018,0,68,401.347,143.574,68,181.117,1941.056
20251101B03,応札件数（電源属地別）[件],5,4,12,0,1,5,5,4,2,38
20251101B03,落札件数（電源属地別）[件],4,4,12,0,1,5,5,4,2,37
20251101B03,最高落札価格（電源属地別）[円/kW・30分],18.53,3.78,3,0,1.65,5.78,1.67,7.4,0.41,18.53
20251101B03,最低落札価格（電源属地別）[円/kW・30分],2.89,1.69,1.51,0,1.65,0.36,0.36,0.36,0.36,0.36
20251101B03,平均落札価格（電源属地別）[円/kW・30分],6.67,2.2,2.78,0,1.65,1.51,0.98,2.01,0.39,2.13
20251101B03,最高落札価格（TSO別）[円/kW・30分],18.53,3.78,3,3,1.65,5.78,1.67,7.4,0.41,18.53
20251101B03,最低落札価格（TSO別）[円/kW・30分],2.89,1.69,1.51,3,1.6,0.36,0.36,0.36,0.36,0.36
20251101B03,平均落札価格（TSO別）[円/kW・30分],6.67,2.58,2.62,3,1.64,1.51,0.98,2.01,0.39,2.13
20251101B03,落札量合計（TSO別）[MW],63,602,396.649,17.369,88,381.347,143.574,68,181.117,1941.056
20251101B03,（内訳）自エリアからの落札量[MW],63,317,396.649,0,68,381.347,143.574,68,181.117,1618.687
20251101B04,募集量（TSO別）[MW],17,0,95,100,51,154,163,110,154,844
20251101B04,応札量合計（電源属地別）[MW],156.99,50,1276.832,71,131,563.461,119.73,110,354,2833.013
20251101B04,落札量合計（電源属地別）[MW],45.25,50,859.063,49.917,131,558.336,119.73,110,354,2277.296
20251101B04,応札件数（電源属地別）[件],5,1,9,1,2,6,4,4,3,35
20251101B04,落札件数（電源属地別）[件],3,1,5,1,2,6,4,4,3,29
20251101B04,最高落札価格（電源属地別）[円/kW・30分],18.33,4.96,2.88,0.87,0.85,10.88,1.04,7.97,11.94,18.33
20251101B04,最低落札価格（電源属地別）[円/kW・30分],4.1,4.96,0.37,0.87,0.76,0.36,0.36,0.36,0.36,0.36
20251101B04,平均落札価格（電源属地別）[円/kW・30分],8.29,4.96,0.73,0.87,0.81,2.78,0.63,1.5,5.46,2.25
20251101B04,最高落札価格（TSO別）[円/kW・30分],18.33,4.96,2.88,1.08,0.85,10.88,1.04,7.97,11.94,18.33
20251101B04,最低落札価格（TSO別）[円/kW・30分],4.1,4.96,0.37,0.36,0.76,0.36,0.36,0.36,0.36,0.36
20251101B04,平均落札価格（TSO別）[円/kW・30分],8.29,4.96,0.72,0.78,0.81,3.23,0.54,1.5,5.46,2.25
20251101B04,落札量合計（TSO別）[MW],45.25,50,837.766,100,131,470.55,178.73,110,354,2277.296
20251101B04,（内訳）自エリアからの落札量[MW],45.25,50,837.766,49.917,131,470.55,119.73,110,354,2168.213
20251101B05,募集量（TSO別）[MW],5,85,37,195,60,95,155,88,62,782
20251101B05,応札量合計（電源属地別）[MW],142,50,977.237,0,131,563.461,119.73,88,354,2425.428
20251101B05,落札量合計（電源属地別）[MW],31,50,803.967,0,131,471.101,119.73,88,354,2048.798
20251101B05,応札件数（電源属地別）[件],3,1,11,0,2,6,4,4,3,34
20251101B05,落札件数（電源属地別）[件],1,1,10,0,2,6,4,4,3,31
20251101B05,最高落札価格（電源属地別）[円/kW・30分],2.66,4.76,3.1,0,1.45,10.56,1.25,7.66,12.29,12.29
20251101B05,最低落札価格（電源属地別）[円/kW・30分],2.66,4.76,0.37,0,1.36,0.36,0.36,0.36,0.36,0.36
20251101B05,平均落札価格（電源属地別）[円/kW・30分],2.66,4.76,0.75,0,1.41,3.15,0.72,1.7,5.62,2.35
20251101B05,最高落札価格（TSO別）[円/kW・30分],2.66,4.76,3.1,1.08,1.45,10.56,1.7,7.66,12.29,12.29
20251101B05,最低落札価格（TSO別）[円/kW・30分],2.66,0.37,0.37,0.36,1.36,0.36,0.36,0.36,0.36,0.36
20251101B05,平均落札価格（TSO別）[円/kW・30分],2.66,2.98,0.71,0.76,1.41,4.04,0.75,1.7,5.62,2.35
20251101B05,落札量合計（TSO別）[MW],31,85,657.3,195,131,352.498,155,88,354,2048.798
20251101B05,（内訳）自エリアからの落札量[MW],31,50,657.3,0,131,352.498,119.73,88,354,1783.528
20251101B06,募集量（TSO別）[MW],0,353,350,203,42,218,196,106,226,1694
20251101B06,応札量合計（電源属地別）[MW],143,317,1362.391,0,71,563.461,143.574,106,198,2904.426
20251101B06,落札量合計（電源属地別）[MW],31,317,857.458,0,71,526.903,143.574,106,198,2250.935
20251101B06,応札件数（電源属地別）[件],4,4,11,0,1,6,5,4,2,37
20251101B06,落札件数（電源属地別）[件],1,4,8,0,1,6,5,4,2,31
20251101B06,最高落札価格（電源属地別）[円/kW・30分],2.89,2.6,6.19,0,2.89,6.61,2.87,7.31,0.76,7.31
20251101B06,最低落札価格（電源属地別）[円/kW・30分],2.89,2.14,0.37,0,2.89,2.24,0.69,0.36,0.49,0.36
20251101B06,平均落札価格（電源属地別）[円/kW・30分],2.89,2.29,1.52,0,2.89,3.39,1.75,1.4,0.65,2.06
20251101B06,最高落札価格（TSO別）[円/kW・30分],2.89,6.19,6.19,2.32,2.89,6.61,3.78,7.31,2.34,7.31
20251101B06,最低落札価格（TSO別）[円/kW・30分],2.89,0.46,0.37,0.46,2.89,2.24,0.69,0.36,0.49,0.36
20251101B06,平均落札価格（TSO別）[円/kW・30分],2.89,2.13,1.69,1.23,2.89,3.96,2.19,1.4,1.12,2.06
20251101B06,落札量合計（TSO別）[MW],31,425,631.902,200.889,71,311.144,196,106,278,2250.935
20251101B06,（内訳）自エリアからの落札量[MW],31,317,631.902,0,71,311.144,143.574,106,198,1809.62
20251101B07,募集量（TSO別）[MW],8,65,66,7,29,98,76,22,39,410
20251101B07,応札量合計（電源属地別）[MW],143,50,1309.889,531.388,71,494.461,205.534,82,375,3262.272
20251101B07,落札量合計（電源属地別）[MW],19,50,700.756,476.519,71,259.539,168,55,152,1951.814
20251101B07,応札件数（電源属地別）[件],4,1,15,11,1,5,7,5,5,54
20251101B07,落札件数（電源属地別）[件],1,1,10,11,1,5,6,4,4,43
20251101B07,最高落札価格（電源属地別）[円/kW・30分],3.44,1.97,6.32,4.21,2.88,5.53,2.66,2.11,0.94,6.32
20251101B07,最低落札価格（電源属地別）[円/kW・30分],3.44,1.97,1.94,2.12,2.88,1.93,0.45,0.68,0.5,0.45
20251101B07,平均落札価格（電源属地別）[円/kW・30分],3.44,1.97,4.66,3.37,2.88,3.35,1.08,1.07,0.61,3.3
20251101B07,最高落札価格（TSO別）[円/kW・30分],3.44,6.32,6.32,4.21,2.88,5.53,2.66,3.38,0.94,6.32
20251101B07,最低落札価格（TSO別）[円/kW・30分],3.44,1.97,1.94,2.12,2.88,1.93,0.45,0.68,0.5,0.45
20251101B07,平均落札価格（TSO別）[円/kW・30分],3.44,2.97,4.63,3.37,2.88,3.35,1.08,1.36,0.61,3.3
20251101B07,落札量合計（TSO別）[MW],19,65,685.756,468.519,71,259.539,168,63,152,1951.814
20251101B07,（内訳）自エリアからの落札量[MW],19,50,685.756,468.519,71,259.539,168,55,152,1928.814
20251101B08,募集量（TSO別）[MW],0,0,105,34,33,111,9,34,39,365
20251101B08,応札量合計（電源属地別）[MW],143.99,50,430.747,423.276,71,547.477,95.704,79,247,2088.194
20251101B08,落札量合計（電源属地別）[MW],19,50,430.747,423.276,71,232,89,60,147,1522.023
20251101B08,応札件数（電源属地別）[件],4,1,8,7,1,5,4,4,3,37
20251101B08,落札件数（電源属地別）[件],1,1,8,7,1,4,4,4,2,32
20251101B08,最高落札価格（電源属地別）[円/kW・30分],4.59,3.22,4.54,3.39,1.6,7.51,1.56,8.06,0.39,8.06
20251101B08,最低落札価格（電源属地別）[円/kW・30分],4.59,3.22,0.93,2.96,1.6,0.66,0.36,0.96,0.36,0.36
20251101B08,平均落札価格（電源属地別）[円/kW・30分],4.59,3.22,3.09,3.1,1.6,4.76,0.68,2.86,0.37,2.89
20251101B08,最高落札価格（TSO別）[円/kW・30分],4.59,3.22,4.54,3.39,1.6,7.51,1.56,8.06,0.39,8.06
20251101B08,最低落札価格（TSO別）[円/kW・30分],4.59,3.22,0.93,2.96,1.6,0.66,0.36,0.96,0.36,0.36
