H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202603,二次調整力2,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20260301B01,募集量（TSO別）[MW],0,0,0,0,38,0,0,26,0,64
20260301B01,応札量合計（電源属地別）[MW],107.9,267,310.596,339.547,71,425.402,215.484,30,319,2085.929
20260301B01,落札量合計（電源属地別）[MW],0,210,44.163,184.441,71,196.722,131.494,30,87,954.82
20260301B01,応札件数（電源属地別）[件],4,3,4,6,1,4,7,2,6,37
20260301B01,落札件数（電源属地別）[件],0,3,3,3,1,4,5,2,4,25
20260301B01,最高落札価格（電源属地別）[円/kW・30分],0,3.43,1.2,2.11,1.43,0.82,1.18,7.27,1.44,7.27
20260301B01,最低落札価格（電源属地別）[円/kW・30分],0,2.2,0.89,1.67,1.43,0.36,0.36,0.64,0.36,0.36
20260301B01,平均落札価格（電源属地別）[円/kW・30分],0,2.68,1.06,1.86,1.43,0.54,0.92,3.96,0.99,1.56
20260301B01,最高落札価格（TSO別）[円/kW・30分],0,3.43,1.2,2.11,1.43,0.82,1.18,7.27,1.44,7.27
20260301B01,最低落札価格（TSO別）[円/kW・30分],0,2.2,0.89,1.67,1.43,0.36,0.36,0.64,0.36,0.36
20260301B01,平均落札価格（TSO別）[円/kW・30分],0,2.68,1.06,1.86,1.43,0.54,0.92,3.96,0.99,1.56
20260301B01,落札量合計（TSO別）[MW],0,210,44.163,184.441,71,196.722,131.494,30,87,954.82
20260301B01,（内訳）自エリアからの落札量[MW],0,210,44.163,184.441,71,196.722,131.494,30,87,954.82
20260301B02,募集量（TSO別）[MW],8,146,0,0,32,0,0,24,36,246
20260301B02,応札量合計（電源属地別）[MW],127.7,267,211.16,214.847,71,425.402,215.484,64,352,1948.593
20260301B02,落札量合計（電源属地別）[MW],15,210,69,168.517,71,196.722,131.474,63,170,1094.713
20260301B02,応札件数（電源属地別）[件],5,3,4,3,1,4,7,4,7,38
20260301B02,落札件数（電源属地別）[件],1,3,4,2,1,4,5,4,6,30
20260301B02,最高落札価格（電源属地別）[円/kW・30分],3.82,3.5,1.13,4.56,1.43,0.81,1.37,7.94,1.6,7.94
20260301B02,最低落札価格（電源属地別）[円/kW・30分],3.82,2.48,0.81,2.68,1.43,0.36,0.36,0.51,0.36,0.36
20260301B02,平均落札価格（電源属地別）[円/kW・30分],3.82,2.84,0.93,3.12,1.43,0.54,1.05,3.19,0.94,1.78
20260301B02,最高落札価格（TSO別）[円/kW・30分],3.82,3.5,1.13,4.56,1.43,0.81,1.37,7.94,1.6,7.94
20260301B02,最低落札価格（TSO別）[円/kW・30分],2.54,2.48,0.81,2.68,1.43,0.36,0.36,0.51,0.36,0.36
20260301B02,平均落札価格（TSO別）[円/kW・30分],3.37,2.85,0.93,3.12,1.43,0.54,1.05,3.19,0.94,1.78
20260301B02,落札量合計（TSO別）[MW],23,202,69,168.517,71,196.722,131.474,63,170,1094.713
20260301B02,（内訳）自エリアからの落札量[MW],15,202,69,168.517,71,196.722,131.474,63,170,1086.713
20260301B03,募集量（TSO別）[MW],42,330,0,197,67,130,112,84,217,1179
20260301B03,応札量合計（電源属地別）[MW],112.89,270,983.097,0,131,425.402,215.484,84,337,2558.873
20260301B03,落札量合計（電源属地別）[MW],37.89,239.056,335.729,0,131,320.57,167.98,84,203,1519.225
20260301B03,応札件数（電源属地別）[件],6,3,8,0,2,4,7,3,6,39
20260301B03,落札件数（電源属地別）[件],4,3,4,0,2,4,5,3,3,28
20260301B03,最高落札価格（電源属地別）[円/kW・30分],10,3.53,4.32,0,1.17,0.62,0.76,7.9,0.36,10
20260301B03,最低落札価格（電源属地別）[円/kW・30分],4.92,1.74,0.36,0,1.16,0.36,0.36,0.36,0.36,0.36
20260301B03,平均落札価格（電源属地別）[円/kW・30分],5.69,2.53,2.75,0,1.17,0.42,0.57,2.47,0.36,1.59
20260301B03,最高落札価格（TSO別）[円/kW・30分],10,3.53,4.32,0,1.17,0.62,0.76,7.9,0.36,10
20260301B03,最低落札価格（TSO別）[円/kW・30分],0.36,0.36,3.2,0,1.16,0.36,0.36,0.36,0.36,0.36
20260301B03,平均落札価格（TSO別）[円/kW・30分],4.69,1.93,3.76,0,1.17,0.42,0.59,2.47,0.36,1.59
20260301B03,落札量合計（TSO別）[MW],46.675,330,236,0,131,317.076,153.474,84,221,1519.225
20260301B03,（内訳）自エリアからの落札量[MW],37.89,239.056,236,0,131,317.076,153.474,84,203,1401.496
20260301B04,募集量（TSO別）[MW],23,230,0,197,72,131,122,79,89,943
20260301B04,応札量合計（電源属地別）[MW],144.8,270,1172.511,0,140,346.418,143.954,79,371,2667.683
20260301B04,落札量合計（電源属地別）[MW],26,232,257.7,0,140,346.418,143.954,79,289,1514.072
20260301B04,応札件数（電源属地別）[件],5,3,7,0,2,4,5,3,6,35
20260301B04,落札件数（電源属地別）[件],2,3,3,0,2,4,5,3,5,27
20260301B04,最高落札価格（電源属地別）[円/kW・30分],5.47,5.56,0.36,0,0.35,19.51,0.36,14.54,0.36,19.51
20260301B04,最低落札価格（電源属地別）[円/kW・30分],4.07,2.78,0.36,0,0.35,0.36,0.36,0.36,0.36,0.35
20260301B04,平均落札価格（電源属地別）[円/kW・30分],4.61,4.05,0.36,0,0.35,0.69,0.36,4.78,0.36,1.3
20260301B04,最高落札価格（TSO別）[円/kW・30分],5.56,5.56,0.36,0,0.35,19.51,0.36,14.54,0.36,19.51
20260301B04,最低落札価格（TSO別）[円/kW・30分],4.07,0.36,0.36,0,0.35,0.36,0.36,0.36,0.36,0.35
20260301B04,平均落札価格（TSO別）[円/kW・30分],5.06,3.56,0.36,0,0.35,0.69,0.36,4.78,0.36,1.3
20260301B04,落札量合計（TSO別）[MW],49,230,236.7,0,140,346.418,143.954,79,289,1514.072
20260301B04,（内訳）自エリアからの落札量[MW],26,209,236.7,0,140,346.418,143.954,79,289,1470.072
20260301B05,募集量（TSO別）[MW],9,332,0,0,59,151,84,83,0,718
20260301B05,応札量合計（電源属地別）[MW],128.99,270,0,0,140,425.402,143.954,83,371,1562.346
20260301B05,落札量合計（電源属地別）[MW],18.645,270,0,0,140,411.722,143.954,83,267,1334.321
20260301B05,応札件数（電源属地別）[件],5,3,0,0,2,4,5,3,6,28
20260301B05,落札件数（電源属地別）[件],1,3,0,0,2,4,5,3,5,23
20260301B05,最高落札価格（電源属地別）[円/kW・30分],5.51,6.62,0,0,0.35,0.36,0.36,16.93,0.36,16.93
20260301B05,最低落札価格（電源属地別）[円/kW・30分],5.51,3.34,0,0,0.35,0.36,0.36,0.36,0.36,0.35
20260301B05,平均落札価格（電源属地別）[円/kW・30分],5.51,4.99,0,0,0.35,0.36,0.36,5.07,0.36,1.66
20260301B05,最高落札価格（TSO別）[円/kW・30分],5.51,6.62,0,0,0.35,0.36,0.36,16.93,0.36,16.93
20260301B05,最低落札価格（TSO別）[円/kW・30分],5.51,3.34,0,0,0.35,0.36,0.36,0.36,0.36,0.35
20260301B05,平均落札価格（TSO別）[円/kW・30分],5.51,5.01,0,0,0.35,0.36,0.36,5.07,0.36,1.66
20260301B05,落札量合計（TSO別）[MW],9,279.645,0,0,140,411.722,143.954,83,267,1334.321
20260301B05,（内訳）自エリアからの落札量[MW],9,270,0,0,140,411.722,143.954,83,267,1324.676
20260301B06,募集量（TSO別）[MW],10,245,0,227,50,218,156,119,223,1248
20260301B06,応札量合計（電源属地別）[MW],109,270,1243.502,0,134,425.402,215.484,119,337,2853.388
20260301B06,落札量合計（電源属地別）[MW],10,232,273,0,134,425.402,167.98,119,237,1598.382
20260301B06,応札件数（電源属地別）[件],4,3,8,0,2,4,7,3,6,37
20260301B06,落札件数（電源属地別）[件],1,3,3,0,2,4,5,3,4,25
20260301B06,最高落札価格（電源属地別）[円/kW・30分],5.35,3.65,4.32,0,0.35,0.36,0.64,8.64,0.6,8.64
20260301B06,最低落札価格（電源属地別）[円/kW・30分],5.35,1.79,0.36,0,0.35,0.36,0.36,0.36,0.36,0.35
20260301B06,平均落札価格（電源属地別）[円/kW・30分],5.35,2.61,3.5,0,0.35,0.36,0.51,2.43,0.44,1.44
20260301B06,最高落札価格（TSO別）[円/kW・30分],5.35,3.65,4.32,0,0.35,0.36,0.64,8.64,0.6,8.64
20260301B06,最低落札価格（TSO別）[円/kW・30分],0.36,0.36,3.2,0,0.35,0.36,0.36,0.36,0.36,0.35
20260301B06,平均落札価格（TSO別）[円/kW・30分],2.86,2.49,3.79,0,0.35,0.36,0.5,2.43,0.44,1.44
