H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,確報値,202606,複合商品,48
TT,調達区分,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20260601B03,システム約定結果,（内訳）自エリアからの落札量[MW],162,132.346,219.75,101.672,0,217.585,159.53,86,194.405,1273.288
20260601B03,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20260601B03,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20260601B03,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20260601B03,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20260601B03,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20260601B03,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260601B03,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260601B03,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260601B03,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260601B03,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260601B03,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260601B03,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20260601B03,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20260601B03,合計（確報値）,募集量（TSO別）[MW],237,321,450,110,90,412,220,86,321,2247
20260601B03,合計（確報値）,応札量合計（電源属地別）[MW],319.858,532.346,734.74,558.972,0,257.585,178.92,254.473,423.698,3260.592
20260601B03,合計（確報値）,約定量合計（電源属地別）[MW],162,172.346,414.747,478.083,0,257.585,166.125,86,194.405,1931.291
20260601B03,合計（確報値）,応札件数（電源属地別）[件],9,8,48,28,0,12,10,10,30,155
20260601B03,合計（確報値）,約定件数（電源属地別）[件],2,8,41,28,0,12,8,5,30,134
20260601B03,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],1.01,15,15,15,0,14.49,14.49,1.07,14.16,15
20260601B03,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],0.91,4.01,0.39,0.43,0,0.39,0.39,0.38,2.71,0.38
20260601B03,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],1.01,6.98,2.52,1.9,0,2.01,1.64,0.42,5.9,2.74
20260601B03,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],6.36,15,15,15,3.42,14.49,1.56,1.07,14.49,15
20260601B03,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],0.57,0.57,0.39,0.43,0.43,0.39,0.39,0.38,0.43,0.38
20260601B03,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],1.83,4.33,4.24,6.63,1.31,1.47,0.99,0.42,3.74,2.74
20260601B03,合計（確報値）,約定量合計（TSO別）[MW],237,233.346,219.75,101.672,79,404.003,225.52,86,345,1931.291
20260601B03,合計（確報値）,（内訳）自エリアからの約定量[MW],162,132.346,219.75,101.672,0,217.585,159.53,86,194.405,1273.288
20260601B04,システム約定結果,募集量（TSO別）[MW],237,321,450,108,90,404,220,86,319,2235
20260601B04,システム約定結果,応札量合計（電源属地別）[MW],274.458,532.346,1160.774,671.672,0,257.585,206.271,254.473,423.687,3781.266
20260601B04,システム約定結果,落札量合計（電源属地別）[MW],162,172.346,333.849,639.589,0,257.585,170.195,86,184.815,2006.379
20260601B04,システム約定結果,応札件数（電源属地別）[件],8,8,56,27,0,12,11,10,32,164
20260601B04,システム約定結果,落札件数（電源属地別）[件],1,8,48,27,0,12,8,5,25,134
20260601B04,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],1.01,15,15,15,0,14.49,12.62,1.07,13.32,15
20260601B04,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],1.01,4.01,0.39,0.4,0,0.39,0.39,0.38,2.52,0.38
20260601B04,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],1.01,6.98,3.25,1.47,0,2,1.36,0.42,5.41,2.58
20260601B04,システム約定結果,最高落札価格（TSO別）[円/kW・30分],6.36,15,15,15,0.42,14.49,1.56,1.07,13.32,15
20260601B04,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0.4,0.4,0.39,0.4,0.4,0.39,0.39,0.38,0.4,0.38
20260601B04,システム約定結果,平均落札価格（TSO別）[円/kW・30分],1.81,4.27,3.47,6.73,0.41,1.56,0.78,0.42,3.34,2.58
20260601B04,システム約定結果,落札量合計（TSO別）[MW],237,233.346,309.358,99.672,78,400.003,220,86,343,2006.379
20260601B04,システム約定結果,（内訳）自エリアからの落札量[MW],162,132.346,309.358,99.672,0,257.585,154.01,86,184.815,1385.786
20260601B04,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20260601B04,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20260601B04,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20260601B04,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20260601B04,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20260601B04,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260601B04,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260601B04,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260601B04,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260601B04,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260601B04,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260601B04,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20260601B04,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20260601B04,合計（確報値）,募集量（TSO別）[MW],237,321,450,108,90,404,220,86,319,2235
20260601B04,合計（確報値）,応札量合計（電源属地別）[MW],274.458,532.346,1160.774,671.672,0,257.585,206.271,254.473,423.687,3781.266
20260601B04,合計（確報値）,約定量合計（電源属地別）[MW],162,172.346,333.849,639.589,0,257.585,170.195,86,184.815,2006.379
20260601B04,合計（確報値）,応札件数（電源属地別）[件],8,8,56,27,0,12,11,10,32,164
20260601B04,合計（確報値）,約定件数（電源属地別）[件],1,8,48,27,0,12,8,5,25,134
20260601B04,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],1.01,15,15,15,0,14.49,12.62,1.07,13.32,15
20260601B04,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],1.01,4.01,0.39,0.4,0,0.39,0.39,0.38,2.52,0.38
20260601B04,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],1.01,6.98,3.25,1.47,0,2,1.36,0.42,5.41,2.58
20260601B04,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],6.36,15,15,15,0.42,14.49,1.56,1.07,13.32,15
20260601B04,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],0.4,0.4,0.39,0.4,0.4,0.39,0.39,0.38,0.4,0.38
20260601B04,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],1.81,4.27,3.47,6.73,0.41,1.56,0.78,0.42,3.34,2.58
20260601B04,合計（確報値）,約定量合計（TSO別）[MW],237,233.346,309.358,99.672,78,400.003,220,86,343,2006.379
20260601B04,合計（確報値）,（内訳）自エリアからの約定量[MW],162,132.346,309.358,99.672,0,257.585,154.01,86,184.815,1385.786
20260601B05,システム約定結果,募集量（TSO別）[MW],236,316,448,88,90,376,218,84,313,2169
20260601B05,システム約定結果,応札量合計（電源属地別）[MW],307.958,532.346,958.92,777.77,0,255.587,180.895,252.473,417.687,3683.636
20260601B05,システム約定結果,落札量合計（電源属地別）[MW],161.392,172.346,248.817,756.687,0,118.686,166.109,84,193.418,1901.455
20260601B05,システム約定結果,応札件数（電源属地別）[件],8,8,49,22,0,11,11,10,32,151
20260601B05,システム約定結果,落札件数（電源属地別）[件],1,8,40,22,0,11,8,5,30,125
20260601B05,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],1.01,15,15,15,0,12.5,12.62,1.07,14,15
20260601B05,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],1.01,4.01,0.39,0.7,0,0.39,0.39,0.38,2.99,0.38
20260601B05,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],1.01,6.98,3.49,1.42,0,3.48,1.53,0.42,5.94,2.72
20260601B05,システム約定結果,最高落札価格（TSO別）[円/kW・30分],6.36,15,15,15,1.89,12.5,1.56,1.07,14,15
20260601B05,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0.72,0.72,0.39,0.7,0.7,0.39,0.39,0.38,0.7,0.38
20260601B05,システム約定結果,平均落札価格（TSO別）[円/kW・30分],1.86,4.54,3.49,6.85,1.2,1.69,1.01,0.42,3.93,2.72
20260601B05,システム約定結果,落札量合計（TSO別）[MW],236,228.346,248.817,68.77,79,397.005,223.517,84,336,1901.455
20260601B05,システム約定結果,（内訳）自エリアからの落札量[MW],161.392,132.346,248.817,68.77,0,118.686,159.527,84,193.418,1166.956
20260601B05,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20260601B05,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20260601B05,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20260601B05,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20260601B05,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20260601B05,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260601B05,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260601B05,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260601B05,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260601B05,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260601B05,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260601B05,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20260601B05,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20260601B05,合計（確報値）,募集量（TSO別）[MW],236,316,448,88,90,376,218,84,313,2169
20260601B05,合計（確報値）,応札量合計（電源属地別）[MW],307.958,532.346,958.92,777.77,0,255.587,180.895,252.473,417.687,3683.636
20260601B05,合計（確報値）,約定量合計（電源属地別）[MW],161.392,172.346,248.817,756.687,0,118.686,166.109,84,193.418,1901.455
20260601B05,合計（確報値）,応札件数（電源属地別）[件],8,8,49,22,0,11,11,10,32,151
20260601B05,合計（確報値）,約定件数（電源属地別）[件],1,8,40,22,0,11,8,5,30,125
20260601B05,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],1.01,15,15,15,0,12.5,12.62,1.07,14,15
20260601B05,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],1.01,4.01,0.39,0.7,0,0.39,0.39,0.38,2.99,0.38
20260601B05,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],1.01,6.98,3.49,1.42,0,3.48,1.53,0.42,5.94,2.72
20260601B05,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],6.36,15,15,15,1.89,12.5,1.56,1.07,14,15
20260601B05,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],0.72,0.72,0.39,0.7,0.7,0.39,0.39,0.38,0.7,0.38
20260601B05,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],1.86,4.54,3.49,6.85,1.2,1.69,1.01,0.42,3.93,2.72
20260601B05,合計（確報値）,約定量合計（TSO別）[MW],236,228.346,248.817,68.77,79,397.005,223.517,84,336,1901.455
20260601B05,合計（確報値）,（内訳）自エリアからの約定量[MW],161.392,132.346,248.817,68.77,0,118.686,159.527,84,193.418,1166.956
20260601B06,システム約定結果,募集量（TSO別）[MW],232,313,447,77,90,352,218,84,304,2117
20260601B06,システム約定結果,応札量合計（電源属地別）[MW],332.558,530.35,1281.898,781.77,0,253.737,180.981,252.473,408.687,4022.454
20260601B06,システム約定結果,落札量合計（電源属地別）[MW],157,170.35,573.232,765.687,0,116.836,166.109,43,193.332,2185.546
20260601B06,システム約定結果,応札件数（電源属地別）[件],8,7,52,22,0,10,11,10,31,151
20260601B06,システム約定結果,落札件数（電源属地別）[件],1,7,42,22,0,10,8,4,30,124
20260601B06,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],1.06,15,15,15,0,14.29,12.62,1.07,14,15
20260601B06,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],1.06,4.01,0.39,0.66,0,0.39,0.39,0.38,3.14,0.38
20260601B06,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],1.06,6.84,3.81,1.39,0,3.78,1.53,0.46,5.95,2.95
20260601B06,システム約定結果,最高落札価格（TSO別）[円/kW・30分],6.3,15,15,14.8,15,15,12.62,1.07,14,15
20260601B06,システム約定結果,最低落札価格（TSO別）[円/kW・30分],1.06,3.97,0.39,0.66,0.68,0.39,0.39,0.38,0.66,0.38
20260601B06,システム約定結果,平均落札価格（TSO別）[円/kW・30分],2.39,5.76,3.76,1.89,1.9,2.15,1.22,0.57,3.92,2.95
20260601B06,システム約定結果,落札量合計（TSO別）[MW],232,223.35,445.232,166.874,84.846,398.813,223.431,84,327,2185.546
20260601B06,システム約定結果,（内訳）自エリアからの落札量[MW],157,130.35,445.232,166.874,0,116.836,159.441,43,193.332,1412.065
20260601B06,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20260601B06,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20260601B06,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20260601B06,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20260601B06,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20260601B06,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260601B06,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260601B06,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260601B06,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260601B06,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260601B06,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260601B06,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20260601B06,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20260601B06,合計（確報値）,募集量（TSO別）[MW],232,313,447,77,90,352,218,84,304,2117
20260601B06,合計（確報値）,応札量合計（電源属地別）[MW],332.558,530.35,1281.898,781.77,0,253.737,180.981,252.473,408.687,4022.454
20260601B06,合計（確報値）,約定量合計（電源属地別）[MW],157,170.35,573.232,765.687,0,116.836,166.109,43,191.832,2184.046
20260601B06,合計（確報値）,応札件数（電源属地別）[件],8,7,52,22,0,10,11,10,31,151
20260601B06,合計（確報値）,約定件数（電源属地別）[件],1,7,42,22,0,10,8,4,29,123
20260601B06,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],1.06,15,15,15,0,14.29,12.62,1.07,14,15
20260601B06,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],1.06,4.01,0.39,0.66,0,0.39,0.39,0.38,3.14,0.38
20260601B06,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],1.06,6.84,3.81,1.39,0,3.78,1.53,0.46,5.93,2.95
20260601B06,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],6.3,15,15,14.8,15,15,12.62,1.07,14,15
20260601B06,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],1.06,3.97,0.39,0.66,0.68,0.39,0.39,0.38,0.66,0.38
20260601B06,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],2.39,5.76,3.76,1.89,1.9,2.15,1.22,0.57,3.9,2.95
