H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202603,一次調整力,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20260301B01,募集量（TSO別）[MW],6,145,195,0,84,204,206,47,225,1112
20260301B01,応札量合計（電源属地別）[MW],137.658,48.02,99.599,115.59,35,194.511,235.629,37.543,91.216,994.766
20260301B01,落札量合計（電源属地別）[MW],6,48.02,99.599,115.59,35,194.511,235.629,37.543,89.27,861.162
20260301B01,応札件数（電源属地別）[件],7,5,25,11,1,6,5,3,12,75
20260301B01,落札件数（電源属地別）[件],4,5,25,11,1,6,5,3,11,71
20260301B01,最高落札価格（電源属地別）[円/kW・30分],4.2,19.51,19.51,19.48,1.43,18.97,1.18,7.27,19.51,19.51
20260301B01,最低落札価格（電源属地別）[円/kW・30分],2.5,1.43,0.36,0.33,1.43,0.36,0.36,0.64,0.33,0.33
20260301B01,平均落札価格（電源属地別）[円/kW・30分],3.04,2.88,7.91,2.61,1.43,2.22,1,4.32,3.1,2.79
20260301B01,最高落札価格（TSO別）[円/kW・30分],4.2,19.51,19.51,0,1.43,6.5,19.48,7.27,19.51,19.51
20260301B01,最低落札価格（TSO別）[円/kW・30分],2.5,1.43,0.36,0,1.43,0.36,0.33,0.64,0.33,0.33
20260301B01,平均落札価格（TSO別）[円/kW・30分],3.04,2.88,7.91,0,1.43,1.09,1.9,4.32,2.8,2.79
20260301B01,落札量合計（TSO別）[MW],6,48.02,99.599,0,35,204,206,37.543,225,861.162
20260301B01,（内訳）自エリアからの落札量[MW],6,48.02,99.599,0,35,154.901,157.629,37.543,89.27,627.962
20260301B02,募集量（TSO別）[MW],3,167,258,0,83,233,204,49,233,1230
20260301B02,応札量合計（電源属地別）[MW],156.358,62.52,129.371,58.611,35,221.107,238.429,73.473,124.216,1099.085
20260301B02,落札量合計（電源属地別）[MW],18,62.52,129.371,58.611,35,221.107,238.429,73.473,124.216,960.727
20260301B02,応札件数（電源属地別）[件],8,6,32,12,1,13,7,6,13,98
20260301B02,落札件数（電源属地別）[件],3,6,32,12,1,13,7,6,13,93
20260301B02,最高落札価格（電源属地別）[円/kW・30分],3.82,19.51,19.51,19.51,1.43,19.51,19.51,19.51,19.51,19.51
20260301B02,最低落札価格（電源属地別）[円/kW・30分],2,1.43,0.36,0.33,1.43,0.36,0.36,0.51,0.33,0.33
20260301B02,平均落札価格（電源属地別）[円/kW・30分],3.54,6.37,7.49,8.22,1.43,2.97,1.36,6.16,2.96,3.92
20260301B02,最高落札価格（TSO別）[円/kW・30分],3.82,19.51,19.51,0,1.43,19.51,1.37,7.94,19.51,19.51
20260301B02,最低落札価格（TSO別）[円/kW・30分],2,1.43,0.36,0,1.43,0.33,0.36,0.51,0.33,0.33
20260301B02,平均落札価格（TSO別）[円/kW・30分],3.54,6.37,7.49,0,1.43,3.15,1.14,3.08,5.18,3.92
20260301B02,落札量合計（TSO別）[MW],18,62.52,129.371,0,35,233,204,59,219.836,960.727
20260301B02,（内訳）自エリアからの落札量[MW],18,62.52,129.371,0,35,180.596,204,59,124.216,812.703
20260301B03,募集量（TSO別）[MW],10,279,412,20,98,303,208,65,259,1654
20260301B03,応札量合計（電源属地別）[MW],157.658,72.52,73.727,23.557,60,221.107,238.429,39.473,24.216,910.687
20260301B03,落札量合計（電源属地別）[MW],49.315,72.52,73.727,23.557,60,221.107,238.429,39.473,24.216,802.344
20260301B03,応札件数（電源属地別）[件],8,6,33,12,2,13,7,4,10,95
20260301B03,落札件数（電源属地別）[件],6,6,33,12,2,13,7,4,10,93
20260301B03,最高落札価格（電源属地別）[円/kW・30分],10.4,19.51,19.51,19.51,1.17,19.51,19.51,19.51,19.51,19.51
20260301B03,最低落札価格（電源属地別）[円/kW・30分],4.92,1.43,0.36,0.33,1.16,0.36,0.36,4.65,0.33,0.33
20260301B03,平均落札価格（電源属地別）[円/kW・30分],7.17,5.62,13.8,17.85,1.17,2.95,0.89,10.96,9.98,4.75
20260301B03,最高落札価格（TSO別）[円/kW・30分],10.4,19.51,19.51,19.51,1.17,19.51,0.76,19.51,19.51,19.51
20260301B03,最低落札価格（TSO別）[円/kW・30分],4.92,1.43,0.36,19.47,1.16,0.33,0.36,4.65,0.33,0.33
20260301B03,平均落札価格（TSO別）[円/kW・30分],7.17,5.62,13.8,19.48,1.17,2.89,0.66,10.96,9.21,4.75
20260301B03,落札量合計（TSO別）[MW],49.315,72.52,73.727,20,60,249.081,208,39.473,30.228,802.344
20260301B03,（内訳）自エリアからの落札量[MW],49.315,72.52,73.727,20,60,221.107,208,39.473,24.216,768.358
20260301B04,募集量（TSO別）[MW],0,188,396,27,98,318,218,68,281,1594
20260301B04,応札量合計（電源属地別）[MW],173.468,71.17,75.247,19.658,60,217.674,140.69,39.473,26.369,823.749
20260301B04,落札量合計（電源属地別）[MW],26,71.17,75.247,19.658,60,217.674,140.69,39.473,26.369,676.281
20260301B04,応札件数（電源属地別）[件],8,5,34,10,2,11,6,4,11,91
20260301B04,落札件数（電源属地別）[件],2,5,34,10,2,11,6,4,11,85
20260301B04,最高落札価格（電源属地別）[円/kW・30分],5.47,17.54,19.51,19.51,0.35,19.51,19.51,19.51,19.51,19.51
