H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,確報値,202512,三次調整力1,8
TT,調達区分,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20251201B01,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251201B01,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20251201B01,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20251201B01,合計（確報値）,募集量（TSO別）[MW],0,0,0,0,83,150,0,63,55,351
20251201B01,合計（確報値）,応札量合計（電源属地別）[MW],501,250,606.128,1619.538,170,606.246,398.259,136,480,4767.171
20251201B01,合計（確報値）,約定量合計（電源属地別）[MW],25,242,225.246,800.538,85,233.3,137.93,52,53,1854.014
20251201B01,合計（確報値）,応札件数（電源属地別）[件],7,1,8,30,7,4,6,6,5,74
20251201B01,合計（確報値）,約定件数（電源属地別）[件],2,1,6,22,6,4,4,5,3,53
20251201B01,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],1.75,4.53,3.48,2.4,1.58,8.37,1.14,6.67,0.97,8.37
20251201B01,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],1.75,4.53,0.36,0.36,0.54,0.36,0.36,0.36,0.36,0.36
20251201B01,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],1.75,4.53,1.71,0.41,1.21,5.79,0.92,3.5,0.74,1.97
20251201B01,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],1.75,4.53,3.48,2.4,1.58,8.37,1.14,8.37,1.14,8.37
20251201B01,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],1.75,4.53,0.36,0.36,0.54,0.36,0.36,0.36,0.36,0.36
20251201B01,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],1.75,4.53,1.71,0.41,1.22,5.55,0.91,4.82,0.75,1.97
20251201B01,合計（確報値）,約定量合計（TSO別）[MW],25,242,225.246,800.538,84.34,213,135.89,73,55,1854.014
20251201B01,合計（確報値）,（内訳）自エリアからの約定量[MW],25,242,225.246,800.538,84.34,213,135.89,52,53,1831.014
20251201B02,システム約定結果,募集量（TSO別）[MW],0,10,0,0,69,200,15,58,85,437
20251201B02,システム約定結果,応札量合計（電源属地別）[MW],493.05,250,921.296,939.582,77,606.246,398.259,136,480,4301.433
20251201B02,システム約定結果,落札量合計（電源属地別）[MW],21,243,236.376,819.862,77,246.3,137.93,52,83,1916.468
20251201B02,システム約定結果,応札件数（電源属地別）[件],7,1,11,11,1,4,6,6,5,52
20251201B02,システム約定結果,落札件数（電源属地別）[件],2,1,6,11,1,4,4,5,4,38
20251201B02,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],9.98,4.45,3.15,2.91,2.04,7.43,1.93,6.33,1.84,9.98
20251201B02,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],8.8,4.45,0.36,1.12,2.04,0.36,0.36,0.36,0.36,0.36
20251201B02,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],9.36,4.45,1.56,2.1,2.04,4.9,1.48,3.64,0.95,2.72
20251201B02,システム約定結果,最高落札価格（TSO別）[円/kW・30分],9.98,4.45,3.15,2.91,2.04,7.43,1.93,7.43,1.93,9.98
20251201B02,システム約定結果,最低落札価格（TSO別）[円/kW・30分],8.8,4.45,0.36,1.12,2.04,0.36,0.36,0.36,0.36,0.36
20251201B02,システム約定結果,平均落札価格（TSO別）[円/kW・30分],9.36,4.45,1.56,2.1,2.04,4.72,1.47,4.57,0.98,2.72
20251201B02,システム約定結果,落札量合計（TSO別）[MW],21,243,236.376,819.862,77,229.3,135.93,69,85,1916.468
20251201B02,システム約定結果,（内訳）自エリアからの落札量[MW],21,243,236.376,819.862,77,229.3,135.93,52,83,1897.468
20251201B02,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20251201B02,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20251201B02,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20251201B02,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20251201B02,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20251201B02,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251201B02,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251201B02,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251201B02,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251201B02,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251201B02,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251201B02,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20251201B02,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20251201B02,合計（確報値）,募集量（TSO別）[MW],0,10,0,0,69,200,15,58,85,437
20251201B02,合計（確報値）,応札量合計（電源属地別）[MW],493.05,250,921.296,1716.444,154,606.246,398.259,136,480,5155.295
20251201B02,合計（確報値）,約定量合計（電源属地別）[MW],21,243,236.376,819.862,77,246.3,137.93,52,83,1916.468
20251201B02,合計（確報値）,応札件数（電源属地別）[件],7,1,11,26,4,4,6,6,5,70
20251201B02,合計（確報値）,約定件数（電源属地別）[件],2,1,6,17,3,4,4,5,4,46
20251201B02,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],9.98,4.45,3.15,1.16,1.98,7.43,1.93,6.33,1.84,9.98
20251201B02,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],8.8,4.45,0.36,0.36,1.98,0.36,0.36,0.36,0.36,0.36
20251201B02,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],9.36,4.45,1.56,0.4,1.98,4.9,1.48,3.64,0.95,1.99
20251201B02,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],9.98,4.45,3.15,1.16,1.98,7.43,1.93,7.43,1.93,9.98
20251201B02,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],8.8,4.45,0.36,0.36,1.98,0.36,0.36,0.36,0.36,0.36
20251201B02,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],9.36,4.45,1.56,0.4,1.98,4.72,1.47,4.57,0.98,1.99
20251201B02,合計（確報値）,約定量合計（TSO別）[MW],21,243,236.376,819.862,77,229.3,135.93,69,85,1916.468
20251201B02,合計（確報値）,（内訳）自エリアからの約定量[MW],21,243,236.376,819.862,77,229.3,135.93,52,83,1897.468
20251201B03,システム約定結果,募集量（TSO別）[MW],0,222,0,38,140,520,300,90,152,1462
20251201B03,システム約定結果,応札量合計（電源属地別）[MW],477.99,790,805.084,323.582,163,974.8,398.259,167,514,4613.715
20251201B03,システム約定結果,落札量合計（電源属地別）[MW],88.25,790,324,323.582,163,430.273,351.843,102.901,118.828,2692.677
20251201B03,システム約定結果,応札件数（電源属地別）[件],6,4,8,2,2,5,6,7,5,45
20251201B03,システム約定結果,落札件数（電源属地別）[件],3,4,6,2,2,5,6,7,3,38
20251201B03,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],19.52,4.79,3.94,1.91,3.58,5.99,3.86,6.82,1.59,19.52
20251201B03,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],18.5,2.82,0.36,0.51,3.53,1.42,1.35,0.36,1.36,0.36
20251201B03,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],19.26,3.98,1.57,0.58,3.55,5.02,2.95,2.43,1.53,3.62
20251201B03,システム約定結果,最高落札価格（TSO別）[円/kW・30分],19.52,4.79,3.94,1.91,3.58,5.99,5.99,6.82,3.55,19.52
20251201B03,システム約定結果,最低落札価格（TSO別）[円/kW・30分],18.5,2.82,0.36,0.51,3.53,0.51,0.51,0.36,1.35,0.36
20251201B03,システム約定結果,平均落札価格（TSO別）[円/kW・30分],19.26,3.98,1.57,0.65,3.55,4.04,2.61,2.57,2.23,3.62
20251201B03,システム約定結果,落札量合計（TSO別）[MW],88.25,790,324,156.527,143,529,335.9,127,199,2692.677
20251201B03,システム約定結果,（内訳）自エリアからの落札量[MW],88.25,790,324,156.527,143,404.8,271.671,102.901,118.828,2399.977
20251201B03,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20251201B03,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20251201B03,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20251201B03,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20251201B03,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20251201B03,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251201B03,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251201B03,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251201B03,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251201B03,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251201B03,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251201B03,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20251201B03,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20251201B03,合計（確報値）,募集量（TSO別）[MW],0,222,0,38,140,520,300,90,152,1462
20251201B03,合計（確報値）,応札量合計（電源属地別）[MW],477.99,790,805.084,647.164,268.103,974.8,398.259,167,514,5042.4
20251201B03,合計（確報値）,約定量合計（電源属地別）[MW],88.25,790,324,323.582,105.103,430.273,351.843,102.901,118.828,2634.78
20251201B03,合計（確報値）,応札件数（電源属地別）[件],6,4,8,11,10,5,6,7,5,62
20251201B03,合計（確報値）,約定件数（電源属地別）[件],3,4,6,9,8,5,6,7,3,51
20251201B03,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],19.52,4.79,3.94,0.36,2.92,5.99,3.86,6.82,1.59,19.52
20251201B03,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],18.5,2.82,0.36,0.36,2.37,1.42,1.35,0.36,1.36,0.36
20251201B03,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],19.26,3.98,1.57,0.36,2.91,5.02,2.95,2.43,1.53,3.57
20251201B03,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],19.52,4.79,3.94,0.36,2.92,5.99,5.99,6.82,3.55,19.52
20251201B03,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],18.5,2.82,0.36,0.36,2.37,0.36,0.36,0.36,1.35,0.36
20251201B03,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],19.26,3.98,1.57,0.36,2.91,4.01,2.55,2.57,2.23,3.57
20251201B03,合計（確報値）,約定量合計（TSO別）[MW],88.25,790,324,156.527,85.103,529,335.9,127,199,2634.78
20251201B03,合計（確報値）,（内訳）自エリアからの約定量[MW],88.25,790,324,156.527,85.103,404.8,271.671,102.901,118.828,2342.08
20251201B04,システム約定結果,募集量（TSO別）[MW],90,0,163,24,199,616,317,212,199,1820
20251201B04,システム約定結果,応札量合計（電源属地別）[MW],493.34,430,1410.548,0,228,795.746,327.912,300,513,4498.546
20251201B04,システム約定結果,落札量合計（電源属地別）[MW],108,430,0,0,204,622,281.496,226,298.312,2169.808
20251201B04,システム約定結果,応札件数（電源属地別）[件],7,2,11,0,2,5,4,7,4,42
20251201B04,システム約定結果,落札件数（電源属地別）[件],5,2,0,0,2,5,4,7,3,28
20251201B04,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],16.59,5.62,0,0,2.12,7.42,2.4,7.43,0.36,16.59
20251201B04,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],0.55,3.47,0,0,2.07,0.36,0.36,0.36,0.36,0.36
20251201B04,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],4.87,4.72,0,0,2.09,3.9,1.95,1.8,0.36,2.98
20251201B04,システム約定結果,最高落札価格（TSO別）[円/kW・30分],16.59,5.62,5.62,6.07,2.12,7.43,2.4,5.47,0.36,16.59
20251201B04,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0.55,3.47,3.47,0.36,2.07,0.36,0.36,0.36,0.36,0.36
20251201B04,システム約定結果,平均落札価格（TSO別）[円/kW・30分],4.87,4.9,4.42,2.46,2.09,4.36,1.54,0.74,0.36,2.98
20251201B04,システム約定結果,落札量合計（TSO別）[MW],108,267,163,24,199,616,317,248.808,227,2169.808
20251201B04,システム約定結果,（内訳）自エリアからの落札量[MW],108,267,0,0,199,535,245.688,185.808,227,1767.496
20251201B04,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20251201B04,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20251201B04,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20251201B04,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20251201B04,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20251201B04,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251201B04,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251201B04,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251201B04,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251201B04,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251201B04,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251201B04,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20251201B04,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20251201B04,合計（確報値）,募集量（TSO別）[MW],90,0,163,24,199,616,317,212,199,1820
20251201B04,合計（確報値）,応札量合計（電源属地別）[MW],493.34,430,1410.548,0,358.406,795.746,327.912,300,513,4628.952
20251201B04,合計（確報値）,約定量合計（電源属地別）[MW],108,430,0,0,130.406,622,281.496,226,298.312,2096.214
20251201B04,合計（確報値）,応札件数（電源属地別）[件],7,2,11,0,7,5,4,7,4,47
20251201B04,合計（確報値）,約定件数（電源属地別）[件],5,2,0,0,5,5,4,7,3,31
20251201B04,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],16.59,5.62,0,0,0.35,7.42,2.4,7.43,0.36,16.59
20251201B04,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],0.55,3.47,0,0,0.35,0.36,0.36,0.36,0.36,0.35
20251201B04,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],4.87,4.72,0,0,0.35,3.9,1.95,1.8,0.36,2.9
20251201B04,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],16.59,5.62,5.62,6.07,0.35,7.43,2.4,5.47,0.36,16.59
20251201B04,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],0.55,3.47,3.47,0.36,0.35,0.36,0.36,0.36,0.36,0.35
20251201B04,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],4.87,4.9,4.42,2.46,0.35,4.37,1.54,0.74,0.36,2.9
20251201B04,合計（確報値）,約定量合計（TSO別）[MW],108,267,163,24,130.406,611,317,248.808,227,2096.214
20251201B04,合計（確報値）,（内訳）自エリアからの約定量[MW],108,267,0,0,130.406,535,245.688,185.808,227,1698.902
20251201B05,システム約定結果,募集量（TSO別）[MW],18,0,0,7,199,354,330,205,158,1271
20251201B05,システム約定結果,応札量合計（電源属地別）[MW],407,430,1400.19,0,211,1205.8,398.259,282,515.05,4849.299
20251201B05,システム約定結果,落札量合計（電源属地別）[MW],18,430,0,0,211,512.691,280.308,187,177,1815.999
20251201B05,システム約定結果,応札件数（電源属地別）[件],4,2,10,0,2,6,6,4,6,40
20251201B05,システム約定結果,落札件数（電源属地別）[件],2,2,0,0,2,5,5,4,3,23
20251201B05,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],12.35,5.47,0,0,1.71,7.29,2.16,1.65,0.36,12.35
20251201B05,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],10,3.35,0,0,1.66,0.36,0.36,0.36,0.36,0.36
20251201B05,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],12.22,4.58,0,0,1.68,2.55,1.37,0.73,0.36,2.44
20251201B05,システム約定結果,最高落札価格（TSO別）[円/kW・30分],12.35,5.47,0,0,1.71,7.29,2.16,1.65,0.36,12.35
20251201B05,システム約定結果,最低落札価格（TSO別）[円/kW・30分],10,3.35,0,0,0.71,0.36,0.36,0.36,0.36,0.36
20251201B05,システム約定結果,平均落札価格（TSO別）[円/kW・30分],12.22,4.58,0,0,1.62,3.07,1.22,0.65,0.36,2.44
20251201B05,システム約定結果,落札量合計（TSO別）[MW],18,430,0,0,199,424.999,330,239,175,1815.999
20251201B05,システム約定結果,（内訳）自エリアからの落札量[MW],18,430,0,0,186,399.999,280.308,187,175,1676.307
20251201B05,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20251201B05,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20251201B05,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20251201B05,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20251201B05,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20251201B05,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251201B05,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251201B05,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251201B05,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251201B05,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251201B05,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251201B05,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20251201B05,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20251201B05,合計（確報値）,募集量（TSO別）[MW],18,0,0,7,199,354,330,205,158,1271
20251201B05,合計（確報値）,応札量合計（電源属地別）[MW],407,430,1400.19,0,394.103,1205.8,398.259,282,515.05,5032.402
20251201B05,合計（確報値）,約定量合計（電源属地別）[MW],18,430,0,0,183.103,512.691,280.308,187,177,1788.102
20251201B05,合計（確報値）,応札件数（電源属地別）[件],4,2,10,0,10,6,6,4,6,48
20251201B05,合計（確報値）,約定件数（電源属地別）[件],2,2,0,0,8,5,5,4,3,29
20251201B05,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],12.35,5.47,0,0,0.35,7.29,2.16,1.65,0.36,12.35
20251201B05,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],10,3.35,0,0,0.35,0.36,0.36,0.36,0.36,0.35
20251201B05,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],12.22,4.58,0,0,0.35,2.55,1.37,0.73,0.36,2.32
20251201B05,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],12.35,5.47,0,0,0.71,7.29,2.16,1.65,0.36,12.35
20251201B05,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],10,3.35,0,0,0.35,0.35,0.36,0.36,0.36,0.35
20251201B05,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],12.22,4.58,0,0,0.38,2.99,1.22,0.65,0.36,2.32
20251201B05,合計（確報値）,約定量合計（TSO別）[MW],18,430,0,0,171.103,424.999,330,239,175,1788.102
20251201B05,合計（確報値）,（内訳）自エリアからの約定量[MW],18,430,0,0,158.103,399.999,280.308,187,175,1648.41
20251201B06,システム約定結果,募集量（TSO別）[MW],0,299,373,101,118,562,239,131,20,1843
20251201B06,システム約定結果,応札量合計（電源属地別）[MW],260.84,610,1048.609,586.582,128,1184.8,754.527,203,660,5436.358
20251201B06,システム約定結果,落札量合計（電源属地別）[MW],8,610,175.618,490.184,121,395.013,297.82,164.903,36.948,2299.486
20251201B06,システム約定結果,応札件数（電源属地別）[件],6,3,13,3,1,6,12,4,5,53
20251201B06,システム約定結果,落札件数（電源属地別）[件],2,3,4,3,1,5,10,4,3,35
20251201B06,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],12.35,2.74,5.18,6.12,3.99,6.55,19.51,5.16,2.06,19.51
20251201B06,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],10,2.2,4.97,1.57,3.99,2.02,2.05,0.36,1.87,0.36
20251201B06,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],12.06,2.49,5.07,2.78,3.99,4.19,3.96,1.34,2.02,3.26
20251201B06,システム約定結果,最高落札価格（TSO別）[円/kW・30分],12.35,2.74,5.18,6.12,3.99,6.55,19.51,5.16,3.99,19.51
20251201B06,システム約定結果,最低落札価格（TSO別）[円/kW・30分],10,2.2,2.53,1.57,3.66,1.57,0.36,0.36,1.87,0.36
20251201B06,システム約定結果,平均落札価格（TSO別）[円/kW・30分],12.06,2.46,3.75,3.33,3.89,3.53,3.58,1.6,2.75,3.26
20251201B06,システム約定結果,落札量合計（TSO別）[MW],8,412.618,373,266.407,118,575.713,333.748,158,54,2299.486
20251201B06,システム約定結果,（内訳）自エリアからの落札量[MW],8,412.618,175.618,266.407,82,359.013,279.768,137,34,1754.424
20251201B06,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20251201B06,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20251201B06,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20251201B06,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20251201B06,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20251201B06,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251201B06,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251201B06,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251201B06,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251201B06,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251201B06,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251201B06,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20251201B06,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20251201B06,合計（確報値）,募集量（TSO別）[MW],0,299,373,101,118,562,239,131,20,1843
20251201B06,合計（確報値）,応札量合計（電源属地別）[MW],260.84,790,1048.609,1294.974,128,1184.8,754.527,203,660,6324.75
20251201B06,合計（確報値）,約定量合計（電源属地別）[MW],8,610,175.618,490.184,121,395.013,297.82,164.903,36.948,2299.486
20251201B06,合計（確報値）,応札件数（電源属地別）[件],6,8,13,26,1,6,12,4,5,81
20251201B06,合計（確報値）,約定件数（電源属地別）[件],2,7,4,17,1,5,10,4,3,53
20251201B06,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],12.35,2.74,5.18,6.12,3.99,6.55,19.51,5.16,2.06,19.51
20251201B06,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],10,1.03,4.97,0.36,3.99,2.02,2.05,0.36,1.87,0.36
20251201B06,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],12.06,2.15,5.07,1.07,3.99,4.19,3.96,1.34,2.02,2.8
20251201B06,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],12.35,2.74,5.18,6.12,3.99,6.55,19.51,5.16,3.99,19.51
20251201B06,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],10,1.03,2.53,0.36,3.66,0.36,0.36,0.36,1.87,0.36
20251201B06,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],12.06,1.95,3.75,1.67,3.89,2.9,3.48,1.6,2.75,2.8
