H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,確報値,202507,三次調整力1,8
TT,調達区分,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20250701B04,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],8.89,4.11,0.36,0,6.26,0.51,0.54,0.36,0.36,0.36
20250701B04,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],9.4,4.11,3.2,0,6.28,3.54,3.12,1.34,2.23,3.32
20250701B04,システム約定結果,最高落札価格（TSO別）[円/kW・30分],19.51,4.11,4.11,6.29,6.29,7.17,3.8,8.38,5.98,19.51
20250701B04,システム約定結果,最低落札価格（TSO別）[円/kW・30分],8.89,4.11,0.36,6.29,6.26,0.51,0.54,0.36,0.36,0.36
20250701B04,システム約定結果,平均落札価格（TSO別）[円/kW・30分],9.4,4.11,3.38,6.29,6.28,3.28,3.17,1.7,2.35,3.32
20250701B04,システム約定結果,落札量合計（TSO別）[MW],21,34,1324.715,13.129,165,588,96,230.258,364,2836.102
20250701B04,システム約定結果,（内訳）自エリアからの落札量[MW],21,34,1058.715,0,165,443.298,96,211.258,330.309,2359.58
20250701B04,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250701B04,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250701B04,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250701B04,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250701B04,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250701B04,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250701B04,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250701B04,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250701B04,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250701B04,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250701B04,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250701B04,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250701B04,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250701B04,合計（確報値）,募集量（TSO別）[MW],342,0,1437,42,165,588,96,202,312,3184
20250701B04,合計（確報値）,応札量合計（電源属地別）[MW],21,300,1058.715,0,180,583.6,470.401,240,439,3292.716
20250701B04,合計（確報値）,約定量合計（電源属地別）[MW],21,300,1058.715,0,178.129,409.571,231.578,202,330.309,2731.302
20250701B04,合計（確報値）,応札件数（電源属地別）[件],2,2,6,0,2,5,6,6,6,35
20250701B04,合計（確報値）,約定件数（電源属地別）[件],2,2,6,0,2,4,5,5,4,30
20250701B04,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],19.51,4.11,3.95,0,6.29,7.17,3.8,8.38,4.84,19.51
20250701B04,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],8.89,4.11,0.36,0,6.26,0.51,0.54,0.36,0.36,0.36
20250701B04,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],9.4,4.11,3.2,0,6.28,2.91,3.12,1.26,2.23,3.24
20250701B04,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],19.51,4.11,4.11,6.29,6.29,7.17,3.8,8.38,5.98,19.51
20250701B04,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],8.89,4.11,0.36,6.29,6.26,0.51,0.54,0.36,0.36,0.36
20250701B04,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],9.4,4.11,3.38,6.29,6.28,2.76,3.17,1.68,2.35,3.24
20250701B04,合計（確報値）,約定量合計（TSO別）[MW],21,34,1324.715,13.129,165,508.2,96,205.258,364,2731.302
20250701B04,合計（確報値）,（内訳）自エリアからの約定量[MW],21,34,1058.715,0,165,372.498,96,186.258,330.309,2263.78
20250701B05,システム約定結果,募集量（TSO別）[MW],320,0,1488,0,141,424,85,232,274,2964
20250701B05,システム約定結果,応札量合計（電源属地別）[MW],79.7,300,907.202,0,152,508.6,322.158,230,421.05,2920.71
20250701B05,システム約定結果,落札量合計（電源属地別）[MW],79.7,236.516,907.202,0,141,329.684,164.316,211,353,2422.418
20250701B05,システム約定結果,応札件数（電源属地別）[件],4,2,7,0,2,3,5,5,7,35
20250701B05,システム約定結果,落札件数（電源属地別）[件],4,2,7,0,2,3,3,4,4,29
20250701B05,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],19.51,3.2,3.95,0,6.27,5.45,4.08,2.16,4.09,19.51
20250701B05,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],0.41,3.2,0.36,0,4.31,1.42,1.22,0.36,0.71,0.36
20250701B05,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],7.62,3.2,3.36,0,5.02,3.58,3.29,0.74,2.19,3.21
20250701B05,システム約定結果,最高落札価格（TSO別）[円/kW・30分],19.51,3.2,3.95,0,6.27,5.45,4.09,5.45,4.09,19.51
20250701B05,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0.41,3.2,0.36,0,4.31,1.01,1.22,0.36,0.71,0.36
20250701B05,システム約定結果,平均落札価格（TSO別）[円/kW・30分],7.62,3.2,3.33,0,5.02,3.43,3.02,1.05,2.27,3.21
20250701B05,システム約定結果,落札量合計（TSO別）[MW],79.7,34,1109.718,0,141,424,85,249,300,2422.418
20250701B05,システム約定結果,（内訳）自エリアからの落札量[MW],79.7,34,907.202,0,141,319.282,82.598,188,300,2051.782
20250701B05,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250701B05,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250701B05,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250701B05,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250701B05,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250701B05,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250701B05,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250701B05,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250701B05,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250701B05,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250701B05,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250701B05,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250701B05,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250701B05,合計（確報値）,募集量（TSO別）[MW],320,0,1488,0,141,424,85,232,274,2964
20250701B05,合計（確報値）,応札量合計（電源属地別）[MW],79.7,536.516,907.202,0,152,508.6,322.158,230,421.05,3157.226
20250701B05,合計（確報値）,約定量合計（電源属地別）[MW],79.7,236.516,907.202,0,141,329.684,164.316,177,353,2388.418
20250701B05,合計（確報値）,応札件数（電源属地別）[件],4,7,7,0,2,3,5,5,7,40
20250701B05,合計（確報値）,約定件数（電源属地別）[件],4,5,7,0,2,3,3,3,4,31
20250701B05,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],19.51,2.57,3.95,0,6.27,5.45,4.08,2.16,4.09,19.51
20250701B05,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],0.41,2.57,0.36,0,4.31,1.42,1.22,0.36,0.71,0.36
20250701B05,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],7.62,2.57,3.36,0,5.02,3.58,3.29,0.59,2.19,3.17
20250701B05,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],19.51,2.57,3.95,0,6.27,5.45,4.09,5.45,4.09,19.51
20250701B05,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],0.41,2.57,0.36,0,4.31,1.01,1.22,0.36,0.71,0.36
20250701B05,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],7.62,2.57,3.22,0,5.02,3.43,3.02,0.97,2.27,3.17
20250701B05,合計（確報値）,約定量合計（TSO別）[MW],79.7,34,1109.718,0,141,424,85,215,300,2388.418
20250701B05,合計（確報値）,（内訳）自エリアからの約定量[MW],79.7,34,907.202,0,141,319.282,82.598,154,300,2017.782
20250701B06,システム約定結果,募集量（TSO別）[MW],214,249,1343,0,132,589,405,295,258,3485
20250701B06,システム約定結果,応札量合計（電源属地別）[MW],21,426,646.765,0,144,332,249.923,307,294,2420.688
20250701B06,システム約定結果,落札量合計（電源属地別）[MW],21,336,646.765,0,144,268,249.923,307,294,2266.688
20250701B06,システム約定結果,応札件数（電源属地別）[件],2,3,5,0,2,2,4,5,5,28
20250701B06,システム約定結果,落札件数（電源属地別）[件],2,3,5,0,2,2,4,5,5,28
20250701B06,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],19.51,4.75,7.21,0,9.4,7.45,7.58,7.19,4.53,19.51
20250701B06,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],1.15,2.25,2.88,0,1.8,7.43,4.24,0.36,1.96,0.36
20250701B06,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],2.02,3.94,3.83,0,4.65,7.44,6.58,1.9,3.62,4.32
20250701B06,システム約定結果,最高落札価格（TSO別）[円/kW・30分],19.51,4.75,7.21,0,9.4,7.45,7.58,7.19,4.53,19.51
20250701B06,システム約定結果,最低落札価格（TSO別）[円/kW・30分],1.15,2.25,2.88,0,1.8,1.8,0.36,0.36,1.96,0.36
20250701B06,システム約定結果,平均落札価格（TSO別）[円/kW・30分],2.02,3.87,3.87,0,4.91,7.2,5.48,2.08,3.53,4.32
20250701B06,システム約定結果,落札量合計（TSO別）[MW],21,275,707.765,0,132,280,331.973,249.95,269,2266.688
20250701B06,システム約定結果,（内訳）自エリアからの落札量[MW],21,275,646.765,0,132,268,249.923,249.95,269,2111.638
20250701B06,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250701B06,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250701B06,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250701B06,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250701B06,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250701B06,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250701B06,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250701B06,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250701B06,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250701B06,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250701B06,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250701B06,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250701B06,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250701B06,合計（確報値）,募集量（TSO別）[MW],214,249,1343,0,132,589,405,295,258,3485
20250701B06,合計（確報値）,応札量合計（電源属地別）[MW],21,426,646.765,0,144,332,249.923,307,294,2420.688
20250701B06,合計（確報値）,約定量合計（電源属地別）[MW],21,336,646.765,0,144,268,249.923,273,294,2232.688
20250701B06,合計（確報値）,応札件数（電源属地別）[件],2,3,5,0,2,2,4,5,5,28
20250701B06,合計（確報値）,約定件数（電源属地別）[件],2,3,5,0,2,2,4,4,5,27
20250701B06,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],19.51,4.75,7.21,0,9.4,7.45,7.58,6.39,4.53,19.51
20250701B06,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],1.15,2.25,2.88,0,1.8,7.43,4.24,0.36,1.96,0.36
20250701B06,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],2.02,3.94,3.83,0,4.65,7.44,6.58,1.24,3.62,4.28
20250701B06,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],19.51,4.75,7.21,0,9.4,7.45,7.58,6.39,4.53,19.51
