H,連系線確保量,対象年月日,ブロック数,取引期間
P,確報値,20210602,8,日取引
T,順方向元エリア,逆方向元エリア,日取引：連系線確保量上限値（順方向）[MW],日取引：連系線確保量上限値（逆方向）[MW],三次調整力2：連系線確保量（順方向）[MW],三次調整力2：連系線確保量（逆方向）[MW]
B01,北海道,東北,114.9,95.9,0,0
B01,東北,東京,1387.7,2335,0,2
B01,東京,中部,0,1200,0,2
B01,中部,関西,814.3,887.4,8,0
B01,中部,北陸,300,300,0,0
B01,北陸,関西,1312,800,0,0
B01,関西,中国,2780,2312.79,11,0
B01,関西,四国,375,257.9,0,0
B01,中国,四国,90,903,0,3
B01,中国,九州,210,27,11,0
B02,北海道,東北,0,92.3,0,73
B02,東北,東京,1377.1,2335,0,73
B02,東京,中部,0,1200,0,0
B02,中部,関西,275.1,1330.9,0,41
B02,中部,北陸,300,300,0,0
B02,北陸,関西,1306.4,800,128,0
B02,関西,中国,2780,2847.294,89,14
B02,関西,四国,375,230.6,0,0
B02,中国,四国,60,950,0,103
B02,中国,九州,210,73.6,89,0
B03,北海道,東北,0,150,0,125
B03,東北,東京,160.7,2335,0,963
B03,東京,中部,0,369.2,0,0
B03,中部,関西,840,0,0,0
B03,中部,北陸,300,43.9,0,43.9
B03,北陸,関西,1319,800,0,115.9
B03,関西,中国,2780,1774.202,388.18,0
B03,関西,四国,375,0,0,0
B03,中国,四国,0,725.2,0,226
B03,中国,九州,80,0,80,0
B04,北海道,東北,40.6,150,0,0
B04,東北,東京,0,2335,0,1132.6
B04,東京,中部,138.4,1200,138.4,0
B04,中部,関西,790,423.1,0,136.902
B04,中部,北陸,300,300,0,0
B04,北陸,関西,1585.4,1500,0,61
B04,関西,中国,2780,1442.264,11.598,151.402
B04,関西,四国,375,0,0,0
B04,中国,四国,0,692.3,0,163
B04,中国,九州,80,0,11.748,0
B05,北海道,東北,0,150,0,150
B05,東北,東京,0,2336,0,1657.246
B05,東京,中部,10.9,899.3,10.9,0
B05,中部,関西,750,395.4,0,395.4
B05,中部,北陸,300,300,0,158.084
B05,北陸,関西,1582.6,1500,0,186.084
B05,関西,中国,2780,1234.244,133.526,150.474
B05,関西,四国,375,0,0,0
B05,中国,四国,0,744.1,0,284
B05,中国,九州,80,39.5,0,0
B06,北海道,東北,150,44.5,0,44.5
B06,東北,東京,1159.2,2337,0,1003.5
B06,東京,中部,0,1200,0,0
B06,中部,関西,165.2,1704.3,0,38.392
B06,中部,北陸,300,300,0,0
B06,北陸,関西,1551.1,1500,46,0
B06,関西,中国,2780,1982.4,235.118,0
B06,関西,四国,375,0,0,0
B06,中国,四国,0,992.5,0,66
B06,中国,九州,80,138,0,0
B07,北海道,東北,150,0,0,0
B07,東北,東京,1921.9,2335,0,153
B07,東京,中部,0,1200,0,0
B07,中部,関西,0,2109,0,31
B07,中部,北陸,300,300,0,0
B07,北陸,関西,1358.8,1500,69,0
B07,関西,中国,2780,2604.792,79.579,0
B07,関西,四国,375,0,0,0
B07,中国,四国,90,1019.6,0,51.579
B07,中国,九州,80,11.9,80,0
B08,北海道,東北,129.9,47.9,54,0
B08,東北,東京,1519.2,2335,0,0
B08,東京,中部,0,1200,0,0
B08,中部,関西,682.9,1086.3,0,2
B08,中部,北陸,300,300,0,0
B08,北陸,関西,1332.8,800,0,0
B08,関西,中国,2780,2410.84,29,2
B08,関西,四国,375,80.9,0,0
B08,中国,四国,90,1019.6,0,31
B08,中国,九州,80,139.5,29,0
E
