H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,確報値,202607,一次調整力,48
TT,調達区分,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20260701B02,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260701B02,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260701B02,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260701B02,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20260701B02,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20260701B02,合計（確報値）,募集量（TSO別）[MW],60,82,436,53,53,138,140,40,165,1167
20260701B02,合計（確報値）,応札量合計（電源属地別）[MW],140.36,64.845,493.494,107.271,80.93,84.052,200.463,174.93,150.947,1497.292
20260701B02,合計（確報値）,約定量合計（電源属地別）[MW],110,49.634,466.453,71.575,79,72.267,186.574,42,139.584,1217.087
20260701B02,合計（確報値）,応札件数（電源属地別）[件],8,14,49,36,4,13,12,7,24,167
20260701B02,合計（確報値）,約定件数（電源属地別）[件],4,6,35,22,3,7,5,4,18,104
20260701B02,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],7.9,15,14.99,10,0.39,10,2.13,1.8,10,15
20260701B02,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],1.01,5.69,0.39,1.25,0.39,1.29,0.39,1.75,0.39,0.39
20260701B02,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],2.63,8.54,3.27,5.69,0.39,3.62,1.33,1.78,2.1,2.92
20260701B02,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],7.9,15,14.99,10,0.39,10,2.13,1.8,10,15
20260701B02,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],1.01,0.39,0.39,1.25,0.39,0.39,0.39,1.75,0.39,0.39
20260701B02,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],2.63,6.74,3.24,4.3,0.39,3.5,1.31,1.78,1.98,2.92
20260701B02,合計（確報値）,約定量合計（TSO別）[MW],110,80.087,436,53,53,138,140,42,165,1217.087
20260701B02,合計（確報値）,（内訳）自エリアからの約定量[MW],110,49.634,436,53,53,72.267,140,42,139.584,1095.485
20260701B03,システム約定結果,募集量（TSO別）[MW],60,82,436,53,53,138,140,40,165,1167
20260701B03,システム約定結果,応札量合計（電源属地別）[MW],120.09,64.845,515.093,91.119,80.93,32.817,200.463,196.93,150.947,1453.234
20260701B03,システム約定結果,落札量合計（電源属地別）[MW],110,45.17,472.83,85.841,80.93,30.819,200.463,42,150.947,1219
20260701B03,システム約定結果,応札件数（電源属地別）[件],7,14,50,36,4,10,12,8,24,165
20260701B03,システム約定結果,落札件数（電源属地別）[件],4,3,29,34,4,9,12,4,24,123
20260701B03,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],8.35,12,14.5,13.29,11.9,11.85,11.9,1.8,12,14.5
20260701B03,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],1.01,5.76,0.39,1.25,0.39,7.88,0.39,1.75,0.39,0.39
20260701B03,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],2.72,7.93,2.8,8.07,0.66,9.18,2.04,1.78,2.7,3.2
20260701B03,システム約定結果,最高落札価格（TSO別）[円/kW・30分],8.35,14.5,11.42,13,0.39,13.29,2.13,1.8,12,14.5
20260701B03,システム約定結果,最低落札価格（TSO別）[円/kW・30分],1.01,2.96,0.39,3.32,0.39,0.39,0.39,1.75,0.39,0.39
20260701B03,システム約定結果,平均落札価格（TSO別）[円/kW・30分],2.72,7.49,2.45,7.56,0.39,5.6,1.33,1.78,2.82,3.2
20260701B03,システム約定結果,落札量合計（TSO別）[MW],110,82,436,53,53,138,140,42,165,1219
20260701B03,システム約定結果,（内訳）自エリアからの落札量[MW],110,45.17,436,53,53,30.819,140,42,150.947,1060.936
20260701B03,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20260701B03,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20260701B03,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20260701B03,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20260701B03,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20260701B03,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260701B03,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260701B03,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260701B03,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260701B03,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260701B03,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260701B03,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20260701B03,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20260701B03,合計（確報値）,募集量（TSO別）[MW],60,82,436,53,53,138,140,40,165,1167
20260701B03,合計（確報値）,応札量合計（電源属地別）[MW],120.09,64.845,515.093,91.119,80.93,32.817,200.463,196.93,150.947,1453.234
20260701B03,合計（確報値）,約定量合計（電源属地別）[MW],110,45.17,470.917,85.841,80.93,30.819,200.463,42,150.947,1217.087
20260701B03,合計（確報値）,応札件数（電源属地別）[件],7,14,50,36,4,10,12,8,24,165
20260701B03,合計（確報値）,約定件数（電源属地別）[件],4,3,28,34,4,9,12,4,24,122
20260701B03,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],8.35,12,14.5,13.29,11.9,11.85,11.9,1.8,12,14.5
20260701B03,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],1.01,5.76,0.39,1.25,0.39,7.88,0.39,1.75,0.39,0.39
20260701B03,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],2.72,7.93,2.76,8.07,0.66,9.18,2.04,1.78,2.7,3.19
20260701B03,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],8.35,14.5,6.57,13,0.39,13.29,2.13,1.8,12,14.5
20260701B03,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],1.01,2.96,0.39,3.32,0.39,0.39,0.39,1.75,0.39,0.39
20260701B03,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],2.72,7.49,2.41,7.56,0.39,5.6,1.33,1.78,2.82,3.19
20260701B03,合計（確報値）,約定量合計（TSO別）[MW],110,82,434.087,53,53,138,140,42,165,1217.087
20260701B03,合計（確報値）,（内訳）自エリアからの約定量[MW],110,45.17,434.087,53,53,30.819,140,42,150.947,1059.023
20260701B04,システム約定結果,募集量（TSO別）[MW],60,82,436,53,53,138,140,40,165,1167
20260701B04,システム約定結果,応札量合計（電源属地別）[MW],118.1,64.845,520.967,91.29,80.93,80.242,204.235,196.93,152.936,1510.475
20260701B04,システム約定結果,落札量合計（電源属地別）[MW],84,45.17,472.83,78.617,79,63.425,188.374,42,139.584,1193
20260701B04,システム約定結果,応札件数（電源属地別）[件],6,14,53,36,4,11,14,8,25,171
20260701B04,システム約定結果,落札件数（電源属地別）[件],1,3,37,29,3,3,6,4,18,104
20260701B04,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],1.01,12,14.98,10,0.39,10.5,2.13,1.9,10,14.98
20260701B04,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],1.01,5.93,0.39,3.39,0.39,0.3,0.39,1.62,0.39,0.3
20260701B04,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],1.01,8,3.47,8.1,0.39,2.25,1.21,1.66,1.9,2.9
20260701B04,システム約定結果,最高落札価格（TSO別）[円/kW・30分],1.01,12,14.98,10,0.39,10.5,2.13,1.9,10,14.98
20260701B04,システム約定結果,最低落札価格（TSO別）[円/kW・30分],1.01,0.39,0.39,3.39,0.39,0.3,0.39,1.62,0.39,0.3
20260701B04,システム約定結果,平均落札価格（TSO別）[円/kW・30分],1.01,6.8,3.32,7.39,0.39,3.06,1.22,1.66,1.8,2.9
20260701B04,システム約定結果,落札量合計（TSO別）[MW],84,82,436,53,53,138,140,42,165,1193
20260701B04,システム約定結果,（内訳）自エリアからの落札量[MW],84,45.17,436,53,53,63.425,140,42,139.584,1056.179
20260701B04,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20260701B04,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20260701B04,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20260701B04,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20260701B04,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20260701B04,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260701B04,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260701B04,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260701B04,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260701B04,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260701B04,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260701B04,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20260701B04,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20260701B04,合計（確報値）,募集量（TSO別）[MW],60,82,436,53,53,138,140,40,165,1167
20260701B04,合計（確報値）,応札量合計（電源属地別）[MW],118.1,64.845,520.967,91.29,80.93,80.242,204.235,196.93,152.936,1510.475
20260701B04,合計（確報値）,約定量合計（電源属地別）[MW],84,45.17,470.917,78.617,79,63.425,188.374,42,139.584,1191.087
20260701B04,合計（確報値）,応札件数（電源属地別）[件],6,14,53,36,4,11,14,8,25,171
20260701B04,合計（確報値）,約定件数（電源属地別）[件],1,3,36,29,3,3,6,4,18,103
20260701B04,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],1.01,12,14.98,10,0.39,10.5,2.13,1.9,10,14.98
20260701B04,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],1.01,5.93,0.39,3.39,0.39,0.3,0.39,1.62,0.39,0.3
20260701B04,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],1.01,8,3.44,8.1,0.39,2.25,1.21,1.66,1.9,2.89
20260701B04,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],1.01,12,14.98,10,0.39,10.5,2.13,1.9,10,14.98
20260701B04,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],1.01,0.39,0.39,3.39,0.39,0.3,0.39,1.62,0.39,0.3
20260701B04,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],1.01,6.69,3.32,7.39,0.39,3.06,1.22,1.66,1.8,2.89
20260701B04,合計（確報値）,約定量合計（TSO別）[MW],84,80.087,436,53,53,138,140,42,165,1191.087
20260701B04,合計（確報値）,（内訳）自エリアからの約定量[MW],84,45.17,436,53,53,63.425,140,42,139.584,1056.179
20260701B05,システム約定結果,募集量（TSO別）[MW],60,82,434,52,53,137,139,40,165,1162
20260701B05,システム約定結果,応札量合計（電源属地別）[MW],194.88,62.847,509.033,75.398,80.93,80.094,204.235,196.93,150.447,1554.794
20260701B05,システム約定結果,落札量合計（電源属地別）[MW],103,45.17,470.83,64.933,80.93,66.235,190.833,42,143.069,1207
20260701B05,システム約定結果,応札件数（電源属地別）[件],9,13,47,28,4,11,14,8,24,158
20260701B05,システム約定結果,落札件数（電源属地別）[件],5,3,36,22,4,4,8,4,20,106
20260701B05,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],5.5,12,14.98,10,9,10.19,11,1.8,10.9,14.98
20260701B05,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],1.01,5.82,0.39,2.89,0.39,1.26,0.39,1.75,0.39,0.39
20260701B05,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],1.6,7.96,3.38,7.56,0.6,3.02,1.45,1.78,2.18,2.92
20260701B05,システム約定結果,最高落札価格（TSO別）[円/kW・30分],5.5,14.98,14.98,10,0.39,11,2.13,1.8,10.9,14.98
20260701B05,システム約定結果,最低落札価格（TSO別）[円/kW・30分],1.01,0.39,0.7,2.89,0.39,0.39,0.39,1.75,0.39,0.39
20260701B05,システム約定結果,平均落札価格（TSO別）[円/kW・30分],1.6,6.96,3.18,6.96,0.39,3.06,1.31,1.78,2.09,2.92
20260701B05,システム約定結果,落札量合計（TSO別）[MW],103,82,434,52,53,137,139,42,165,1207
20260701B05,システム約定結果,（内訳）自エリアからの落札量[MW],103,45.17,434,52,53,66.235,139,42,143.069,1077.474
20260701B05,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20260701B05,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20260701B05,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20260701B05,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20260701B05,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20260701B05,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260701B05,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260701B05,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260701B05,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260701B05,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260701B05,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260701B05,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20260701B05,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20260701B05,合計（確報値）,募集量（TSO別）[MW],60,82,434,52,53,137,139,40,165,1162
20260701B05,合計（確報値）,応札量合計（電源属地別）[MW],194.88,62.847,509.033,75.398,80.93,80.094,204.235,196.93,150.447,1554.794
20260701B05,合計（確報値）,約定量合計（電源属地別）[MW],103,45.17,468.917,64.933,80.93,66.235,190.833,42,143.069,1205.087
20260701B05,合計（確報値）,応札件数（電源属地別）[件],9,13,47,28,4,11,14,8,24,158
20260701B05,合計（確報値）,約定件数（電源属地別）[件],5,3,35,22,4,4,8,4,20,105
20260701B05,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],5.5,12,14.98,10,9,10.19,11,1.8,10.9,14.98
20260701B05,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],1.01,5.82,0.39,2.89,0.39,1.26,0.39,1.75,0.39,0.39
20260701B05,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],1.6,7.96,3.35,7.56,0.6,3.02,1.45,1.78,2.18,2.9
20260701B05,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],5.5,14.98,14.98,10,0.39,11,2.13,1.8,10.9,14.98
20260701B05,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],1.01,0.39,0.7,2.89,0.39,0.39,0.39,1.75,0.39,0.39
20260701B05,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],1.6,6.96,3.14,6.96,0.39,3.06,1.31,1.78,2.09,2.9
20260701B05,合計（確報値）,約定量合計（TSO別）[MW],103,82,432.087,52,53,137,139,42,165,1205.087
20260701B05,合計（確報値）,（内訳）自エリアからの約定量[MW],103,45.17,432.087,52,53,66.235,139,42,143.069,1075.561
20260701B06,システム約定結果,募集量（TSO別）[MW],60,82,433,51,53,137,139,40,165,1160
20260701B06,システム約定結果,応札量合計（電源属地別）[MW],160.09,62.849,503.281,93.07,80.93,78.282,204.235,196.93,152.436,1532.103
20260701B06,システム約定結果,落札量合計（電源属地別）[MW],104.99,55.245,459.755,72.197,80.93,62.425,188.374,42,141.074,1206.99
20260701B06,システム約定結果,応札件数（電源属地別）[件],8,13,52,37,4,10,14,8,25,171
20260701B06,システム約定結果,落札件数（電源属地別）[件],6,9,38,26,4,2,6,4,19,114
20260701B06,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],8.4,15,14.99,10,9,7.88,3,1.8,10,15
20260701B06,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],1.01,5.93,0.39,1.25,0.39,1.26,0.39,1.36,0.39,0.39
20260701B06,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],1.81,9.28,3.72,7.32,0.6,2.85,1.45,1.76,1.84,3.13
20260701B06,システム約定結果,最高落札価格（TSO別）[円/kW・30分],8.4,15,14.99,10,0.39,10,2.13,1.8,10,15
20260701B06,システム約定結果,最低落札価格（TSO別）[円/kW・30分],1.01,3.34,0.39,1.25,0.39,0.39,0.39,1.36,0.39,0.39
20260701B06,システム約定結果,平均落札価格（TSO別）[円/kW・30分],1.81,10.52,3.14,6.76,0.39,3.14,1.41,1.76,1.8,3.13
20260701B06,システム約定結果,落札量合計（TSO別）[MW],104.99,82,433,51,53,137,139,42,165,1206.99
20260701B06,システム約定結果,（内訳）自エリアからの落札量[MW],104.99,55.245,433,51,53,62.425,139,42,141.074,1081.734
20260701B06,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20260701B06,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20260701B06,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20260701B06,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20260701B06,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20260701B06,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260701B06,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260701B06,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260701B06,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260701B06,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260701B06,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260701B06,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20260701B06,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20260701B06,合計（確報値）,募集量（TSO別）[MW],60,82,433,51,53,137,139,40,165,1160
20260701B06,合計（確報値）,応札量合計（電源属地別）[MW],160.09,62.849,503.281,93.07,80.93,78.282,204.235,196.93,152.436,1532.103
20260701B06,合計（確報値）,約定量合計（電源属地別）[MW],104.99,55.245,457.842,72.197,80.93,62.425,188.374,42,141.074,1205.077
20260701B06,合計（確報値）,応札件数（電源属地別）[件],8,13,52,37,4,10,14,8,25,171
20260701B06,合計（確報値）,約定件数（電源属地別）[件],6,9,37,26,4,2,6,4,19,113
20260701B06,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],8.4,15,14.99,10,9,7.88,3,1.8,10,15
20260701B06,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],1.01,5.93,0.39,1.25,0.39,1.26,0.39,1.36,0.39,0.39
20260701B06,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],1.81,9.28,3.69,7.32,0.6,2.85,1.45,1.76,1.84,3.11
20260701B06,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],8.4,15,14.99,10,0.39,10,2.13,1.8,10,15
20260701B06,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],1.01,3.34,0.39,1.25,0.39,0.39,0.39,1.36,0.39,0.39
20260701B06,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],1.81,10.52,3.1,6.76,0.39,3.14,1.41,1.76,1.8,3.11
