H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202604,二次調整力1,48
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20260401B01,募集量（TSO別）[MW],77,180,570,0,48,233,115,38,138,1399
20260401B01,応札量合計（電源属地別）[MW],120.26,51,409.119,1338.586,242,41.885,140.124,71,350,2763.974
20260401B01,落札量合計（電源属地別）[MW],108.332,51,409.119,305.506,93,41.885,140.124,42,336,1526.966
20260401B01,応札件数（電源属地別）[件],3,2,15,14,3,1,4,6,6,54
20260401B01,落札件数（電源属地別）[件],3,2,15,9,3,1,4,3,6,46
20260401B01,最高落札価格（電源属地別）[円/kW・30分],14.7,4.21,2.27,3.45,0.39,0.39,2.13,1.08,5.56,14.7
20260401B01,最低落札価格（電源属地別）[円/kW・30分],1.01,3.34,0.83,0.39,0.39,0.39,0.39,0.38,3.91,0.38
20260401B01,平均落札価格（電源属地別）[円/kW・30分],8.29,3.63,1.64,0.9,0.39,0.39,1.08,0.51,4.86,2.55
20260401B01,最高落札価格（TSO別）[円/kW・30分],14.7,4.21,2.27,3.45,0.39,0.39,2.13,1.08,5.56,14.7
20260401B01,最低落札価格（TSO別）[円/kW・30分],1.01,3.34,0.83,0.39,0.39,0.39,0.39,0.38,3.91,0.38
20260401B01,平均落札価格（TSO別）[円/kW・30分],8.29,3.63,1.64,0.9,0.39,0.39,1.08,0.51,4.86,2.55
20260401B01,落札量合計（TSO別）[MW],108.332,51,409.119,305.506,93,41.885,140.124,42,336,1526.966
20260401B01,（内訳）自エリアからの落札量[MW],108.332,51,409.119,305.506,93,41.885,140.124,42,336,1526.966
20260401B02,募集量（TSO別）[MW],77,180,570,0,48,233,115,38,138,1399
20260401B02,応札量合計（電源属地別）[MW],47,51,381.668,1397.644,242,41.885,140.124,71,350,2722.321
20260401B02,落札量合計（電源属地別）[MW],47,51,381.668,434.55,93,41.885,140.124,42,336,1567.227
20260401B02,応札件数（電源属地別）[件],2,2,13,21,3,1,4,6,6,58
20260401B02,落札件数（電源属地別）[件],2,2,13,11,3,1,4,3,6,45
20260401B02,最高落札価格（電源属地別）[円/kW・30分],12.5,4.57,2.86,2.28,0.39,0.39,2.13,1.08,4.1,12.5
20260401B02,最低落札価格（電源属地別）[円/kW・30分],1.01,3.48,0.75,0.52,0.39,0.39,0.39,0.38,2.45,0.38
20260401B02,平均落札価格（電源属地別）[円/kW・30分],7.12,3.84,1.75,1.01,0.39,0.39,1.08,0.51,3.4,1.92
20260401B02,最高落札価格（TSO別）[円/kW・30分],12.5,4.57,2.86,2.28,0.39,0.39,2.13,1.08,4.1,12.5
20260401B02,最低落札価格（TSO別）[円/kW・30分],1.01,3.48,0.75,0.52,0.39,0.39,0.39,0.38,2.45,0.38
20260401B02,平均落札価格（TSO別）[円/kW・30分],7.12,3.84,1.75,1.01,0.39,0.39,1.08,0.51,3.4,1.92
20260401B02,落札量合計（TSO別）[MW],47,51,381.668,434.55,93,41.885,140.124,42,336,1567.227
20260401B02,（内訳）自エリアからの落札量[MW],47,51,381.668,434.55,93,41.885,140.124,42,336,1567.227
20260401B03,募集量（TSO別）[MW],77,179,569,0,48,233,115,38,138,1397
20260401B03,応札量合計（電源属地別）[MW],212.26,51,409.119,1423.294,109.81,41.885,153.854,71,350,2822.222
20260401B03,落札量合計（電源属地別）[MW],151.342,51,409.119,113.249,48,41.885,115,42,138,1109.595
20260401B03,応札件数（電源属地別）[件],4,2,14,20,3,1,5,6,6,61
20260401B03,落札件数（電源属地別）[件],4,2,14,6,3,1,4,4,5,43
20260401B03,最高落札価格（電源属地別）[円/kW・30分],14.7,6.85,5.53,4.76,2.71,0.39,2.13,2.15,3.03,14.7
20260401B03,最低落札価格（電源属地別）[円/kW・30分],1.01,4.36,0.39,0.39,1.92,0.39,0.39,0.38,1.39,0.38
20260401B03,平均落札価格（電源属地別）[円/kW・30分],2.04,5.19,0.92,2.47,2.25,0.39,0.98,0.72,2.36,1.64
20260401B03,最高落札価格（TSO別）[円/kW・30分],14.7,6.85,5.53,4.76,2.71,0.39,2.13,2.15,3.03,14.7
20260401B03,最低落札価格（TSO別）[円/kW・30分],1.01,4.36,0.39,0.39,1.92,0.39,0.39,0.38,1.39,0.38
20260401B03,平均落札価格（TSO別）[円/kW・30分],2.04,5.19,0.92,2.47,2.25,0.39,0.98,0.72,2.36,1.64
20260401B03,落札量合計（TSO別）[MW],151.342,51,409.119,113.249,48,41.885,115,42,138,1109.595
20260401B03,（内訳）自エリアからの落札量[MW],151.342,51,409.119,113.249,48,41.885,115,42,138,1109.595
20260401B04,募集量（TSO別）[MW],77,180,570,0,48,233,115,38,138,1399
20260401B04,応札量合計（電源属地別）[MW],166,51,409.119,1423.294,73.906,41.885,140.124,71,350,2726.328
