H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202509,一次オフライン,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20250901B01,募集量（TSO別）[MW],39,72,165,125,45,176,155,17,123,917
20250901B01,応札量合計（電源属地別）[MW],0,0,5.48,1.92,0,0,0,0,5.319,12.719
20250901B01,落札量合計（電源属地別）[MW],0,0,5.48,0,0,0,0,0,3.913,9.393
20250901B01,応札件数（電源属地別）[件],0,0,3,1,0,0,0,0,3,7
20250901B01,落札件数（電源属地別）[件],0,0,3,0,0,0,0,0,3,6
20250901B01,最高落札価格（電源属地別）[円/kW・30分],0,0,19.51,0,0,0,0,0,19.51,19.51
20250901B01,最低落札価格（電源属地別）[円/kW・30分],0,0,9.26,0,0,0,0,0,19.5,9.26
20250901B01,平均落札価格（電源属地別）[円/kW・30分],0,0,13.52,0,0,0,0,0,19.5,16.01
20250901B01,最高落札価格（TSO別）[円/kW・30分],0,0,19.51,0,0,0,0,0,19.51,19.51
20250901B01,最低落札価格（TSO別）[円/kW・30分],0,0,9.26,0,0,0,0,0,19.5,9.26
20250901B01,平均落札価格（TSO別）[円/kW・30分],0,0,13.52,0,0,0,0,0,19.5,16.01
20250901B01,落札量合計（TSO別）[MW],0,0,5.48,0,0,0,0,0,3.913,9.393
20250901B01,（内訳）自エリアからの落札量[MW],0,0,5.48,0,0,0,0,0,3.913,9.393
20250901B02,募集量（TSO別）[MW],43,72,160,128,46,170,154,17,133,923
20250901B02,応札量合計（電源属地別）[MW],1.99,0,7.33,1.92,0,0,1.8,0,5.319,18.359
20250901B02,落札量合計（電源属地別）[MW],0,0,7.33,1.92,0,0,1.8,0,5.319,16.369
20250901B02,応札件数（電源属地別）[件],1,0,4,1,0,0,1,0,3,10
20250901B02,落札件数（電源属地別）[件],0,0,4,1,0,0,1,0,3,9
20250901B02,最高落札価格（電源属地別）[円/kW・30分],0,0,19.51,19.51,0,0,19.49,0,19.51,19.51
20250901B02,最低落札価格（電源属地別）[円/kW・30分],0,0,5.57,19.51,0,0,19.49,0,19.5,5.57
20250901B02,平均落札価格（電源属地別）[円/kW・30分],0,0,11.52,19.51,0,0,19.49,0,19.5,15.93
20250901B02,最高落札価格（TSO別）[円/kW・30分],0,0,19.51,0,19.51,0,19.49,0,19.51,19.51
20250901B02,最低落札価格（TSO別）[円/kW・30分],0,0,5.57,0,19.51,0,19.49,0,19.5,5.57
20250901B02,平均落札価格（TSO別）[円/kW・30分],0,0,11.52,0,19.51,0,19.49,0,19.5,15.93
20250901B02,落札量合計（TSO別）[MW],0,0,7.33,0,1.92,0,1.8,0,5.319,16.369
20250901B02,（内訳）自エリアからの落札量[MW],0,0,7.33,0,0,0,1.8,0,5.319,14.449
20250901B03,募集量（TSO別）[MW],52,72,244,156,58,224,167,17,138,1128
20250901B03,応札量合計（電源属地別）[MW],1.99,0,12.298,1.92,0,0,1.8,0,8.543,26.551
20250901B03,落札量合計（電源属地別）[MW],1.3,0,12.298,1.92,0,0,1.8,0,8.543,25.861
20250901B03,応札件数（電源属地別）[件],1,0,8,1,0,0,1,0,5,16
20250901B03,落札件数（電源属地別）[件],1,0,8,1,0,0,1,0,5,16
20250901B03,最高落札価格（電源属地別）[円/kW・30分],15,0,19.51,19.51,0,0,19.51,0,19.51,19.51
20250901B03,最低落札価格（電源属地別）[円/kW・30分],15,0,5.57,19.51,0,0,19.51,0,19,5.57
20250901B03,平均落札価格（電源属地別）[円/kW・30分],15,0,14.74,19.51,0,0,19.51,0,19.43,16.99
20250901B03,最高落札価格（TSO別）[円/kW・30分],15,0,19.51,0,0,19.51,19.51,0,19.51,19.51
20250901B03,最低落札価格（TSO別）[円/kW・30分],15,0,5.57,0,0,19.51,19.51,0,19,5.57
20250901B03,平均落札価格（TSO別）[円/kW・30分],15,0,14.74,0,0,19.51,19.51,0,19.43,16.99
20250901B03,落札量合計（TSO別）[MW],1.3,0,12.298,0,0,1.92,1.8,0,8.543,25.861
20250901B03,（内訳）自エリアからの落札量[MW],1.3,0,12.298,0,0,0,1.8,0,8.543,23.941
20250901B04,募集量（TSO別）[MW],54,72,226,179,61,246,175,17,156,1186
20250901B04,応札量合計（電源属地別）[MW],1.99,0,15.298,1.92,0,1.72,2.8,0,14.271,37.999
20250901B04,落札量合計（電源属地別）[MW],1.3,0,15.298,1.92,0,1.72,1.8,0,14.271,36.309
20250901B04,応札件数（電源属地別）[件],1,0,11,1,0,1,2,0,8,24
