H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202510,一次オフライン,8
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20251001B01,募集量（TSO別）[MW],40,75,165,125,46,176,157,17,122,923
20251001B01,応札量合計（電源属地別）[MW],0,0,1.99,1.92,0,0,0,0,9.208,13.118
20251001B01,落札量合計（電源属地別）[MW],0,0,1.99,1.92,0,0,0,0,9.208,13.118
20251001B01,応札件数（電源属地別）[件],0,0,1,1,0,0,0,0,5,7
20251001B01,落札件数（電源属地別）[件],0,0,1,1,0,0,0,0,5,7
20251001B01,最高落札価格（電源属地別）[円/kW・30分],0,0,19.51,19.51,0,0,0,0,19.51,19.51
20251001B01,最低落札価格（電源属地別）[円/kW・30分],0,0,19.51,19.51,0,0,0,0,5.1,5.1
20251001B01,平均落札価格（電源属地別）[円/kW・30分],0,0,19.51,19.51,0,0,0,0,16.39,17.32
20251001B01,最高落札価格（TSO別）[円/kW・30分],0,0,19.51,0,0,19.51,0,0,19.51,19.51
20251001B01,最低落札価格（TSO別）[円/kW・30分],0,0,19.51,0,0,19.51,0,0,5.1,5.1
20251001B01,平均落札価格（TSO別）[円/kW・30分],0,0,19.51,0,0,19.51,0,0,16.39,17.32
20251001B01,落札量合計（TSO別）[MW],0,0,1.99,0,0,1.92,0,0,9.208,13.118
20251001B01,（内訳）自エリアからの落札量[MW],0,0,1.99,0,0,0,0,0,9.208,11.198
20251001B02,募集量（TSO別）[MW],40,75,160,132,45,171,158,20,131,932
20251001B02,応札量合計（電源属地別）[MW],1.99,0,3.94,1.92,0,0,1.8,0,9.208,18.858
20251001B02,落札量合計（電源属地別）[MW],0,0,3.94,1.92,0,0,1.8,0,9.208,16.868
20251001B02,応札件数（電源属地別）[件],1,0,2,1,0,0,1,0,5,10
20251001B02,落札件数（電源属地別）[件],0,0,2,1,0,0,1,0,5,9
20251001B02,最高落札価格（電源属地別）[円/kW・30分],0,0,19.51,19.51,0,0,19.49,0,19.51,19.51
20251001B02,最低落札価格（電源属地別）[円/kW・30分],0,0,5.57,19.51,0,0,19.49,0,5.1,5.1
20251001B02,平均落札価格（電源属地別）[円/kW・30分],0,0,12.61,19.51,0,0,19.49,0,16.39,16.19
20251001B02,最高落札価格（TSO別）[円/kW・30分],0,0,19.51,0,19.51,0,0,0,19.51,19.51
20251001B02,最低落札価格（TSO別）[円/kW・30分],0,0,5.57,0,19.51,0,0,0,5.1,5.1
20251001B02,平均落札価格（TSO別）[円/kW・30分],0,0,12.61,0,19.51,0,0,0,16.9,16.19
20251001B02,落札量合計（TSO別）[MW],0,0,3.94,0,1.92,0,0,0,11.008,16.868
20251001B02,（内訳）自エリアからの落札量[MW],0,0,3.94,0,0,0,0,0,9.208,13.148
20251001B03,募集量（TSO別）[MW],49,140,242,159,59,226,168,28,138,1209
20251001B03,応札量合計（電源属地別）[MW],1.99,0,8.908,1.92,0,0,1.8,0,11.132,25.75
20251001B03,落札量合計（電源属地別）[MW],1.99,0,8.908,1.92,0,0,1.8,0,11.132,25.75
20251001B03,応札件数（電源属地別）[件],1,0,6,1,0,0,1,0,6,15
20251001B03,落札件数（電源属地別）[件],1,0,6,1,0,0,1,0,6,15
20251001B03,最高落札価格（電源属地別）[円/kW・30分],4.99,0,19.51,19.51,0,0,19.51,0,19.51,19.51
20251001B03,最低落札価格（電源属地別）[円/kW・30分],4.99,0,5.57,19.51,0,0,19.51,0,19,4.99
20251001B03,平均落札価格（電源属地別）[円/kW・30分],4.99,0,16.45,19.51,0,0,19.51,0,19.41,17.29
20251001B03,最高落札価格（TSO別）[円/kW・30分],4.99,0,19.51,0,0,19.51,19.51,0,19.51,19.51
20251001B03,最低落札価格（TSO別）[円/kW・30分],4.99,0,5.57,0,0,19.51,19.51,0,19,4.99
20251001B03,平均落札価格（TSO別）[円/kW・30分],4.99,0,16.45,0,0,19.51,19.51,0,19.41,17.29
20251001B03,落札量合計（TSO別）[MW],1.99,0,8.908,0,0,1.92,1.8,0,11.132,25.75
20251001B03,（内訳）自エリアからの落札量[MW],1.99,0,8.908,0,0,0,1.8,0,11.132,23.83
20251001B04,募集量（TSO別）[MW],55,183,221,180,62,241,176,39,158,1315
20251001B04,応札量合計（電源属地別）[MW],1.99,0,7.968,1.92,0,0,0,0,16.445,28.323
20251001B04,落札量合計（電源属地別）[MW],1.99,0,7.968,1.92,0,0,0,0,16.445,28.323
20251001B04,応札件数（電源属地別）[件],1,0,7,1,0,0,0,0,9,18
20251001B04,落札件数（電源属地別）[件],1,0,7,1,0,0,0,0,9,18
20251001B04,最高落札価格（電源属地別）[円/kW・30分],4.99,0,19.5,19.51,0,0,0,0,19.51,19.51
20251001B04,最低落札価格（電源属地別）[円/kW・30分],4.99,0,19.5,19.51,0,0,0,0,19,4.99
20251001B04,平均落札価格（電源属地別）[円/kW・30分],4.99,0,19.5,19.51,0,0,0,0,19.44,18.45
20251001B04,最高落札価格（TSO別）[円/kW・30分],4.99,0,19.5,0,0,19.51,0,0,19.51,19.51
20251001B04,最低落札価格（TSO別）[円/kW・30分],4.99,0,19.5,0,0,19.51,0,0,19,4.99
20251001B04,平均落札価格（TSO別）[円/kW・30分],4.99,0,19.5,0,0,19.51,0,0,19.44,18.45
20251001B04,落札量合計（TSO別）[MW],1.99,0,7.968,0,0,1.92,0,0,16.445,28.323
20251001B04,（内訳）自エリアからの落札量[MW],1.99,0,7.968,0,0,0,0,0,16.445,26.403
20251001B05,募集量（TSO別）[MW],45,164,215,177,61,235,173,40,164,1274
20251001B05,応札量合計（電源属地別）[MW],0,0,11.908,1.92,0,1.72,1.8,0,11.631,28.979
20251001B05,落札量合計（電源属地別）[MW],0,0,11.908,1.92,0,1.72,1.8,0,11.631,28.979
20251001B05,応札件数（電源属地別）[件],0,0,9,1,0,1,1,0,6,18
20251001B05,落札件数（電源属地別）[件],0,0,9,1,0,1,1,0,6,18
20251001B05,最高落札価格（電源属地別）[円/kW・30分],0,0,19.51,19.51,0,1.09,19.51,0,19.51,19.51
20251001B05,最低落札価格（電源属地別）[円/kW・30分],0,0,5.57,19.51,0,1.09,19.51,0,19,1.09
20251001B05,平均落札価格（電源属地別）[円/kW・30分],0,0,17.22,19.51,0,1.09,19.51,0,19.42,17.44
20251001B05,最高落札価格（TSO別）[円/kW・30分],0,0,19.51,0,0,19.51,19.51,0,19.51,19.51
20251001B05,最低落札価格（TSO別）[円/kW・30分],0,0,5.57,0,0,1.09,19.51,0,19,1.09
20251001B05,平均落札価格（TSO別）[円/kW・30分],0,0,17.22,0,0,10.81,19.51,0,19.42,17.44
20251001B05,落札量合計（TSO別）[MW],0,0,11.908,0,0,3.64,1.8,0,11.631,28.979
20251001B05,（内訳）自エリアからの落札量[MW],0,0,11.908,0,0,1.72,1.8,0,11.631,27.059
20251001B06,募集量（TSO別）[MW],36,108,199,158,65,210,168,28,145,1117
20251001B06,応札量合計（電源属地別）[MW],1.99,0,12.908,1.92,0,1.72,1.8,0,16.445,36.783
20251001B06,落札量合計（電源属地別）[MW],1.99,0,12.908,1.92,0,1.72,1.8,0,16.445,36.783
20251001B06,応札件数（電源属地別）[件],1,0,10,1,0,1,1,0,9,23
20251001B06,落札件数（電源属地別）[件],1,0,10,1,0,1,1,0,9,23
20251001B06,最高落札価格（電源属地別）[円/kW・30分],18.99,0,19.51,19.51,0,1.09,19.51,0,19.51,19.51
20251001B06,最低落札価格（電源属地別）[円/kW・30分],18.99,0,5.57,19.51,0,1.09,19.51,0,19,1.09
20251001B06,平均落札価格（電源属地別）[円/kW・30分],18.99,0,16.52,19.51,0,1.09,19.51,0,19.44,17.54
20251001B06,最高落札価格（TSO別）[円/kW・30分],18.99,0,19.51,19.51,0,1.09,19.51,0,19.51,19.51
20251001B06,最低落札価格（TSO別）[円/kW・30分],18.99,0,5.57,19.51,0,1.09,19.51,0,19,1.09
20251001B06,平均落札価格（TSO別）[円/kW・30分],18.99,0,16.52,19.51,0,1.09,19.51,0,19.44,17.54
20251001B06,落札量合計（TSO別）[MW],1.99,0,12.908,1.92,0,1.72,1.8,0,16.445,36.783
20251001B06,（内訳）自エリアからの落札量[MW],1.99,0,12.908,1.92,0,1.72,1.8,0,16.445,36.783
20251001B07,募集量（TSO別）[MW],37,99,214,153,65,203,170,20,135,1096
20251001B07,応札量合計（電源属地別）[MW],1.99,0,9.94,1.92,0,1.72,1.8,0,11.132,28.502
20251001B07,落札量合計（電源属地別）[MW],0,0,9.94,1.92,0,1.72,1.8,0,11.132,26.512
20251001B07,応札件数（電源属地別）[件],1,0,8,1,0,1,1,0,6,18
20251001B07,落札件数（電源属地別）[件],0,0,8,1,0,1,1,0,6,17
20251001B07,最高落札価格（電源属地別）[円/kW・30分],0,0,19.51,19.51,0,1.09,19.49,0,19.51,19.51
20251001B07,最低落札価格（電源属地別）[円/kW・30分],0,0,5.57,19.51,0,1.09,19.49,0,19,1.09
20251001B07,平均落札価格（電源属地別）[円/kW・30分],0,0,16.77,19.51,0,1.09,19.49,0,19.4,17.24
20251001B07,最高落札価格（TSO別）[円/kW・30分],0,0,19.51,0,0,19.51,19.49,0,19.51,19.51
