H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,確報値,202510,一次オフライン,8
TT,調達区分,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20251001B01,システム約定結果,募集量（TSO別）[MW],40,75,165,125,46,176,157,17,122,923
20251001B01,システム約定結果,応札量合計（電源属地別）[MW],0,0,1.99,1.92,0,0,0,0,9.208,13.118
20251001B01,システム約定結果,落札量合計（電源属地別）[MW],0,0,1.99,1.92,0,0,0,0,9.208,13.118
20251001B01,システム約定結果,応札件数（電源属地別）[件],0,0,1,1,0,0,0,0,5,7
20251001B01,システム約定結果,落札件数（電源属地別）[件],0,0,1,1,0,0,0,0,5,7
20251001B01,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],0,0,19.51,19.51,0,0,0,0,19.51,19.51
20251001B01,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],0,0,19.51,19.51,0,0,0,0,5.1,5.1
20251001B01,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],0,0,19.51,19.51,0,0,0,0,16.39,17.32
20251001B01,システム約定結果,最高落札価格（TSO別）[円/kW・30分],0,0,19.51,0,0,19.51,0,0,19.51,19.51
20251001B01,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0,0,19.51,0,0,19.51,0,0,5.1,5.1
20251001B01,システム約定結果,平均落札価格（TSO別）[円/kW・30分],0,0,19.51,0,0,19.51,0,0,16.39,17.32
20251001B01,システム約定結果,落札量合計（TSO別）[MW],0,0,1.99,0,0,1.92,0,0,9.208,13.118
20251001B01,システム約定結果,（内訳）自エリアからの落札量[MW],0,0,1.99,0,0,0,0,0,9.208,11.198
20251001B01,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20251001B01,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20251001B01,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20251001B01,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20251001B01,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20251001B01,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251001B01,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251001B01,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251001B01,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251001B01,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251001B01,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251001B01,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20251001B01,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20251001B01,合計（確報値）,募集量（TSO別）[MW],40,75,165,125,46,176,157,17,122,923
20251001B01,合計（確報値）,応札量合計（電源属地別）[MW],0,0,1.99,1.92,0,0,0,0,10.508,14.418
20251001B01,合計（確報値）,約定量合計（電源属地別）[MW],0,0,1.99,1.92,0,0,0,0,8.519,12.429
20251001B01,合計（確報値）,応札件数（電源属地別）[件],0,0,1,1,0,0,0,0,6,8
20251001B01,合計（確報値）,約定件数（電源属地別）[件],0,0,1,1,0,0,0,0,5,7
20251001B01,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],0,0,19.51,19.51,0,0,0,0,19.51,19.51
20251001B01,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],0,0,19.51,19.51,0,0,0,0,5.1,5.1
20251001B01,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],0,0,19.51,19.51,0,0,0,0,17.3,18
20251001B01,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],0,0,19.51,0,0,19.51,0,0,19.51,19.51
20251001B01,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],0,0,19.51,0,0,19.51,0,0,5.1,5.1
20251001B01,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],0,0,19.51,0,0,19.51,0,0,17.3,18
20251001B01,合計（確報値）,約定量合計（TSO別）[MW],0,0,1.99,0,0,1.92,0,0,8.519,12.429
20251001B01,合計（確報値）,（内訳）自エリアからの約定量[MW],0,0,1.99,0,0,0,0,0,8.519,10.509
20251001B02,システム約定結果,募集量（TSO別）[MW],40,75,160,132,45,171,158,20,131,932
20251001B02,システム約定結果,応札量合計（電源属地別）[MW],1.99,0,3.94,1.92,0,0,1.8,0,9.208,18.858
20251001B02,システム約定結果,落札量合計（電源属地別）[MW],0,0,3.94,1.92,0,0,1.8,0,9.208,16.868
20251001B02,システム約定結果,応札件数（電源属地別）[件],1,0,2,1,0,0,1,0,5,10
20251001B02,システム約定結果,落札件数（電源属地別）[件],0,0,2,1,0,0,1,0,5,9
20251001B02,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],0,0,19.51,19.51,0,0,19.49,0,19.51,19.51
20251001B02,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],0,0,5.57,19.51,0,0,19.49,0,5.1,5.1
20251001B02,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],0,0,12.61,19.51,0,0,19.49,0,16.39,16.19
20251001B02,システム約定結果,最高落札価格（TSO別）[円/kW・30分],0,0,19.51,0,19.51,0,0,0,19.51,19.51
20251001B02,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0,0,5.57,0,19.51,0,0,0,5.1,5.1
20251001B02,システム約定結果,平均落札価格（TSO別）[円/kW・30分],0,0,12.61,0,19.51,0,0,0,16.9,16.19
20251001B02,システム約定結果,落札量合計（TSO別）[MW],0,0,3.94,0,1.92,0,0,0,11.008,16.868
20251001B02,システム約定結果,（内訳）自エリアからの落札量[MW],0,0,3.94,0,0,0,0,0,9.208,13.148
20251001B02,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20251001B02,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20251001B02,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20251001B02,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20251001B02,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20251001B02,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251001B02,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251001B02,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251001B02,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251001B02,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251001B02,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20251001B02,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20251001B02,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20251001B02,合計（確報値）,募集量（TSO別）[MW],40,75,160,132,45,171,158,20,131,932
20251001B02,合計（確報値）,応札量合計（電源属地別）[MW],1.99,0,3.94,1.92,0,0,1.8,0,10.508,20.158
20251001B02,合計（確報値）,約定量合計（電源属地別）[MW],0,0,3.94,1.92,0,0,1.8,0,8.519,16.179
20251001B02,合計（確報値）,応札件数（電源属地別）[件],1,0,2,1,0,0,1,0,6,11
20251001B02,合計（確報値）,約定件数（電源属地別）[件],0,0,2,1,0,0,1,0,5,9
20251001B02,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],0,0,19.51,19.51,0,0,19.49,0,19.51,19.51
20251001B02,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],0,0,5.57,19.51,0,0,19.49,0,5.1,5.1
20251001B02,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],0,0,12.61,19.51,0,0,19.49,0,17.3,16.67
20251001B02,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],0,0,19.51,0,19.51,0,0,0,19.51,19.51
20251001B02,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],0,0,5.57,0,19.51,0,0,0,5.1,5.1
20251001B02,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],0,0,12.61,0,19.51,0,0,0,17.69,16.67
20251001B02,合計（確報値）,約定量合計（TSO別）[MW],0,0,3.94,0,1.92,0,0,0,10.319,16.179
20251001B02,合計（確報値）,（内訳）自エリアからの約定量[MW],0,0,3.94,0,0,0,0,0,8.519,12.459
20251001B03,システム約定結果,募集量（TSO別）[MW],49,140,242,159,59,226,168,28,138,1209
20251001B03,システム約定結果,応札量合計（電源属地別）[MW],1.99,0,8.908,1.92,0,0,1.8,0,11.132,25.75
20251001B03,システム約定結果,落札量合計（電源属地別）[MW],1.99,0,8.908,1.92,0,0,1.8,0,11.132,25.75
20251001B03,システム約定結果,応札件数（電源属地別）[件],1,0,6,1,0,0,1,0,6,15
