H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,速報値,202608,三次調整力1,48
TT,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20260801B01,募集量（TSO別）[MW],184,283,725,378,77,98,14,69,316,2144
20260801B01,応札量合計（電源属地別）[MW],504.69,610.67,1817.682,726,0,0,344.026,137,370.98,4511.048
20260801B01,落札量合計（電源属地別）[MW],177.032,280,780.328,585.085,0,0,276.752,117.822,154.341,2371.36
20260801B01,応札件数（電源属地別）[件],5,5,22,7,0,0,7,6,8,60
20260801B01,落札件数（電源属地別）[件],4,4,16,7,0,0,7,6,6,50
20260801B01,最高落札価格（電源属地別）[円/kW・30分],4,10.5,2.12,2.81,0,0,3.72,1.9,5.65,10.5
20260801B01,最低落札価格（電源属地別）[円/kW・30分],1.01,7.3,1.02,1.78,0,0,0.39,0.38,2.42,0.38
20260801B01,平均落札価格（電源属地別）[円/kW・30分],1.08,9.56,1.71,2.03,0,0,1.42,0.85,5.18,2.82
20260801B01,最高落札価格（TSO別）[円/kW・30分],10.42,10.5,2.12,2.81,2.15,2.2,3.72,1.9,5.65,10.5
20260801B01,最低落札価格（TSO別）[円/kW・30分],1.01,2.1,1.02,1.78,1.56,0.38,0.39,0.38,0.39,0.38
20260801B01,平均落札価格（TSO別）[円/kW・30分],2.03,8.55,1.69,2.02,1.99,1.55,2.15,1.02,2.96,2.82
20260801B01,落札量合計（TSO別）[MW],197.032,298,742.328,438,77,98,101,87,333,2371.36
20260801B01,（内訳）自エリアからの落札量[MW],177.032,260,742.328,438,0,0,101,87,154.341,1959.701
20260801B02,募集量（TSO別）[MW],185,283,725,378,77,98,14,71,316,2147
20260801B02,応札量合計（電源属地別）[MW],353.69,600,766.488,325,0,0,246.962,137,370.98,2800.12
20260801B02,落札量合計（電源属地別）[MW],200.032,280,743,325,0,0,204.144,83,370.98,2206.156
20260801B02,応札件数（電源属地別）[件],5,4,15,2,0,0,7,6,8,47
20260801B02,落札件数（電源属地別）[件],3,4,15,2,0,0,7,4,8,43
20260801B02,最高落札価格（電源属地別）[円/kW・30分],2,12.17,7.19,0.94,0,0,3.78,1.8,6.3,12.17
20260801B02,最低落札価格（電源属地別）[円/kW・30分],0.98,8.51,0.97,0.39,0,0,0.39,0.38,2.42,0.38
20260801B02,平均落札価格（電源属地別）[円/kW・30分],1.01,11.02,2.34,0.79,0,0,1.68,0.45,4.13,3.26
