H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数
P,確報値,202602,二次調整力1,8
TT,調達区分,取引情報,北海道,東北,東京,中部,北陸,関西,中国,四国,九州,合計
20260201B01,システム約定結果,募集量（TSO別）[MW],20,79,114,0,44,140,100,43,157,697
20260201B01,システム約定結果,応札量合計（電源属地別）[MW],213.7,17,93.779,303.666,69,395.019,304.51,30,352,1778.674
20260201B01,システム約定結果,落札量合計（電源属地別）[MW],21.36,17,93.779,202.464,69,140,163.208,30,157,893.811
20260201B01,システム約定結果,応札件数（電源属地別）[件],5,1,3,7,1,5,7,2,7,38
20260201B01,システム約定結果,落札件数（電源属地別）[件],2,1,3,6,1,4,7,2,6,32
20260201B01,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],4.5,2.36,2.68,2.98,1.51,8.2,2.42,6.53,2.04,8.2
20260201B01,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],2.45,2.36,2.22,1.65,1.51,0.36,0.36,1.13,0.36,0.36
20260201B01,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],2.99,2.36,2.45,2.41,1.51,4.42,1.58,3.83,1.28,2.37
20260201B01,システム約定結果,最高落札価格（TSO別）[円/kW・30分],4.5,2.36,2.68,2.98,1.51,8.2,2.42,6.53,2.04,8.2
20260201B01,システム約定結果,最低落札価格（TSO別）[円/kW・30分],2.45,2.36,2.22,1.65,1.51,0.36,0.36,1.13,0.36,0.36
20260201B01,システム約定結果,平均落札価格（TSO別）[円/kW・30分],2.99,2.36,2.45,2.41,1.51,4.42,1.58,3.83,1.28,2.37
20260201B01,システム約定結果,落札量合計（TSO別）[MW],21.36,17,93.779,202.464,69,140,163.208,30,157,893.811
20260201B01,システム約定結果,（内訳）自エリアからの落札量[MW],21.36,17,93.779,202.464,69,140,163.208,30,157,893.811
20260201B01,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20260201B01,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20260201B01,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20260201B01,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20260201B01,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20260201B01,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260201B01,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260201B01,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260201B01,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20260201B01,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
